batch_id,tijd_min,inlet_temp_C,exhaust_temp_C,bed_temp_C,spray_rate_gmin,pan_snelheid_RPM,exhaust_humidity_pct,drukval_mbar,gewichtstoename_pct,kern_gewicht_mg,coating_conc_pct,afwijking_temp,afwijking_spray,batch_kwaliteit
COAT-030,9,45.4,32.2,38.7,4.48,12.3,44.5,3.4,0.185,344.4,15.7,0.05,0.019,goed
COAT-030,10,45.7,33.2,39.5,5.03,11.8,46.0,3.6,0.284,344.4,15.7,0.24,0.034,goed
COAT-030,11,45.7,33.0,39.6,4.97,12.1,45.6,3.7,0.316,344.4,15.7,0.6,0.029,goed
COAT-030,12,46.8,33.4,40.3,4.77,12.0,43.8,3.7,0.395,344.4,15.7,0.01,0.233,goed
COAT-030,13,47.2,34.6,40.7,5.01,12.3,44.7,3.6,0.397,344.4,15.7,0.04,0.013,goed
COAT-030,14,47.4,34.2,40.7,4.87,12.0,45.8,3.9,0.463,344.4,15.7,0.14,0.133,goed
COAT-030,15,47.6,34.6,41.4,4.81,11.9,43.4,3.5,0.537,344.4,15.7,0.29,0.186,goed
COAT-030,16,48.2,35.8,42.0,4.94,12.1,44.6,3.8,0.562,344.4,15.7,0.03,0.062,goed
COAT-030,17,48.6,34.4,41.8,5.02,12.1,45.3,3.7,0.602,344.4,15.7,0.03,0.018,goed
COAT-030,18,48.6,36.0,42.1,4.86,12.2,45.2,3.6,0.672,344.4,15.7,0.32,0.142,goed
COAT-030,19,48.4,35.7,41.9,4.79,11.9,45.5,3.6,0.737,344.4,15.7,0.82,0.212,goed
COAT-030,20,50.0,36.8,44.0,4.75,12.3,43.3,3.8,0.769,344.4,15.7,0.49,0.249,goed
COAT-030,21,49.9,36.4,43.3,4.72,12.0,43.4,3.8,0.795,344.4,15.7,0.11,0.283,goed
COAT-030,22,50.8,36.4,43.9,4.84,12.0,43.2,3.7,0.921,344.4,15.7,0.79,0.156,goed
COAT-030,23,50.3,37.5,43.7,4.76,12.0,43.7,3.6,0.973,344.4,15.7,0.05,0.237,goed
COAT-030,24,50.1,37.1,43.1,4.85,11.9,44.8,3.8,1.051,344.4,15.7,0.34,0.15,goed
COAT-030,25,50.8,37.1,43.3,4.62,11.9,43.7,3.5,1.05,344.4,15.7,0.07,0.378,goed
COAT-030,26,51.0,37.5,44.6,4.79,12.0,44.7,3.9,1.116,344.4,15.7,0.08,0.206,goed
COAT-030,27,50.2,36.4,43.5,4.89,11.9,44.7,3.9,1.151,344.4,15.7,0.89,0.115,goed
COAT-030,28,51.2,38.9,45.1,5.01,12.3,44.6,3.7,1.2,344.4,15.7,0.12,0.006,goed
COAT-030,29,51.5,38.9,45.9,4.79,12.2,45.9,3.8,1.241,344.4,15.7,0.06,0.21,goed
COAT-030,30,51.2,37.9,44.2,4.79,12.2,45.8,3.8,1.326,344.4,15.7,0.43,0.206,goed
COAT-030,31,51.7,39.5,46.1,4.81,12.1,46.0,3.6,1.362,344.4,15.7,0.14,0.186,goed
COAT-030,32,51.6,38.8,44.6,4.81,11.8,44.3,3.7,1.394,344.4,15.7,0.33,0.19,goed
COAT-030,33,52.1,39.3,45.9,4.82,11.8,44.0,3.7,1.449,344.4,15.7,0.07,0.176,goed
COAT-030,34,52.2,39.6,46.1,4.75,12.1,45.0,3.9,1.488,344.4,15.7,0.05,0.25,goed
COAT-030,35,52.7,40.1,46.6,4.8,12.2,42.7,3.9,1.552,344.4,15.7,0.28,0.2,goed
COAT-030,36,53.2,41.6,46.7,4.57,12.2,44.0,4.0,1.616,344.4,15.7,0.71,0.433,goed
COAT-030,37,53.0,39.4,46.0,4.96,12.0,44.9,3.9,1.637,344.4,15.7,0.38,0.042,goed
COAT-030,38,52.8,39.5,46.1,4.98,12.0,44.8,3.9,1.684,344.4,15.7,0.07,0.02,goed
COAT-030,39,53.1,40.1,46.7,4.93,12.0,44.5,4.0,1.793,344.4,15.7,0.23,0.071,goed
COAT-030,40,52.9,39.1,46.6,5.0,12.0,44.8,4.0,1.819,344.4,15.7,0.06,0.003,goed
COAT-030,41,53.1,39.6,46.2,5.03,11.9,44.9,3.9,1.841,344.4,15.7,0.01,0.034,goed
COAT-030,42,53.0,40.1,46.8,4.82,12.0,42.4,3.9,1.923,344.4,15.7,0.12,0.18,goed
COAT-030,43,53.1,40.0,47.1,4.72,11.9,44.8,4.0,1.955,344.4,15.7,0.16,0.282,goed
COAT-030,44,52.6,39.6,45.6,4.92,12.3,44.5,3.9,2.04,344.4,15.7,0.73,0.083,goed
COAT-030,45,53.4,40.2,46.8,4.62,12.2,45.5,3.9,2.093,344.4,15.7,0.06,0.379,goed
COAT-030,46,53.3,40.8,47.6,4.76,11.9,42.2,4.0,2.116,344.4,15.7,0.2,0.243,goed
COAT-030,47,53.7,40.4,47.1,4.62,11.9,43.7,4.1,2.16,344.4,15.7,0.14,0.375,goed
COAT-030,48,54.1,41.4,47.5,4.76,12.1,44.7,3.9,2.234,344.4,15.7,0.42,0.245,goed
COAT-030,49,53.8,41.0,47.2,4.77,12.2,45.3,4.0,2.304,344.4,15.7,0.06,0.228,goed
COAT-030,50,53.7,41.0,47.9,4.84,11.9,44.5,3.9,2.312,344.4,15.7,0.03,0.164,goed
COAT-030,51,54.1,41.0,48.0,4.91,12.2,43.5,4.1,2.374,344.4,15.7,0.23,0.087,goed
COAT-030,52,53.8,40.5,47.7,4.89,12.2,44.5,4.0,2.4,344.4,15.7,0.06,0.114,goed
COAT-030,53,53.9,40.9,48.1,4.73,11.6,42.8,4.0,2.466,344.4,15.7,0.0,0.267,goed
COAT-030,54,54.1,41.4,47.8,4.69,12.3,45.7,4.1,2.499,344.4,15.7,0.14,0.311,goed
COAT-030,55,54.0,40.8,47.5,4.87,12.3,44.8,3.9,2.593,344.4,15.7,0.04,0.133,goed
COAT-030,56,53.6,40.6,46.8,4.9,12.0,44.7,4.0,2.638,344.4,15.7,0.51,0.097,goed
COAT-030,57,53.8,41.9,48.0,4.86,12.2,44.9,4.0,2.69,344.4,15.7,0.3,0.137,goed
COAT-030,58,53.5,40.7,46.5,4.85,11.9,43.8,4.0,2.72,344.4,15.7,0.67,0.155,goed
COAT-030,59,53.7,41.1,47.2,4.87,11.8,43.5,4.0,2.772,344.4,15.7,0.48,0.132,goed
COAT-030,60,54.1,40.9,47.6,4.7,11.9,44.7,4.3,2.806,344.4,15.7,0.18,0.302,goed
COAT-030,61,54.1,41.2,47.6,4.83,12.0,43.3,4.2,2.871,344.4,15.7,0.17,0.168,goed
COAT-030,62,54.6,41.7,48.4,4.78,12.1,45.7,4.1,2.944,344.4,15.7,0.3,0.216,goed
COAT-030,63,54.3,41.4,47.9,4.69,11.9,44.2,4.1,2.984,344.4,15.7,0.09,0.306,goed
COAT-030,64,54.1,41.6,48.0,4.73,12.1,42.7,4.1,3.029,344.4,15.7,0.28,0.272,goed
COAT-030,65,54.6,41.0,47.2,5.02,11.9,43.8,4.1,3.065,344.4,15.7,0.17,0.022,goed
COAT-030,66,54.1,40.9,47.5,4.83,11.7,44.4,4.1,3.171,344.4,15.7,0.31,0.17,goed
COAT-030,67,54.3,41.9,48.3,4.79,12.1,44.7,4.2,3.262,344.4,15.7,0.16,0.206,goed
COAT-030,68,54.3,40.4,47.2,5.02,12.1,46.3,4.3,3.285,344.4,15.7,0.19,0.023,goed
COAT-030,69,54.4,41.6,48.1,4.95,11.8,43.6,4.3,3.319,344.4,15.7,0.08,0.053,goed
COAT-030,70,54.9,42.7,48.4,4.68,12.3,44.9,4.1,3.395,344.4,15.7,0.38,0.325,goed
COAT-030,71,54.7,41.5,48.2,4.75,11.8,42.5,4.3,3.402,344.4,15.7,0.17,0.251,goed
COAT-030,72,54.4,41.6,47.8,4.9,12.0,44.9,4.0,3.471,344.4,15.7,0.21,0.095,goed
COAT-030,73,54.3,41.8,47.8,4.88,11.9,43.6,4.3,3.551,344.4,15.7,0.28,0.119,goed
COAT-030,74,54.6,41.6,48.1,4.94,12.1,45.2,4.1,3.584,344.4,15.7,0.0,0.057,goed
COAT-030,75,54.3,40.7,47.8,4.7,12.2,45.1,4.2,3.591,344.4,15.7,0.31,0.301,goed
COAT-030,76,55.0,42.1,48.0,4.81,12.2,45.7,4.2,3.648,344.4,15.7,0.29,0.186,goed
COAT-030,77,54.9,41.8,47.6,4.84,11.8,42.0,4.4,3.7,344.4,15.7,0.24,0.163,goed
COAT-030,78,54.5,42.5,48.8,4.87,12.2,44.5,4.3,3.812,344.4,15.7,0.24,0.126,goed
COAT-030,79,54.4,40.8,47.6,4.9,11.7,43.9,4.4,3.84,344.4,15.7,0.34,0.104,goed
COAT-030,80,54.7,41.3,48.3,4.86,12.0,46.5,4.4,3.852,344.4,15.7,0.02,0.14,goed
COAT-030,81,54.3,42.0,48.1,4.67,11.9,43.6,4.3,3.889,344.4,15.7,0.39,0.334,goed
COAT-030,82,53.8,40.4,47.0,4.77,11.8,44.3,4.4,3.963,344.4,15.7,0.93,0.225,goed
COAT-030,83,54.2,41.6,47.9,4.8,11.8,44.8,4.4,3.975,344.4,15.7,0.55,0.2,goed
COAT-030,84,54.9,41.5,48.2,4.77,12.3,44.7,4.2,4.093,344.4,15.7,0.08,0.234,goed
COAT-030,85,54.1,41.2,47.6,4.92,12.3,44.0,4.2,4.127,344.4,15.7,0.7,0.082,goed
COAT-030,86,54.3,41.3,48.0,4.78,11.7,44.0,4.3,4.144,344.4,15.7,0.53,0.215,goed
COAT-030,87,54.6,41.3,48.0,4.84,11.8,44.5,4.4,4.198,344.4,15.7,0.25,0.163,goed
COAT-030,88,54.4,42.5,48.7,4.77,11.8,45.2,4.3,4.311,344.4,15.7,0.45,0.225,goed
COAT-030,89,54.3,41.3,47.7,4.77,12.3,46.0,4.5,4.345,344.4,15.7,0.51,0.226,goed
COAT-030,90,55.4,43.0,49.4,4.75,12.0,44.8,4.3,4.383,344.4,15.7,0.52,0.255,goed
COAT-030,91,54.4,41.2,47.4,4.84,12.2,45.3,4.3,4.436,344.4,15.7,0.43,0.164,goed
COAT-030,92,54.5,40.8,48.2,4.67,12.2,44.4,4.4,4.521,344.4,15.7,0.34,0.332,goed
COAT-030,93,55.3,42.0,48.7,4.84,12.2,44.7,4.4,4.528,344.4,15.7,0.4,0.156,goed
COAT-030,94,54.5,41.9,48.2,4.66,12.1,43.0,4.4,4.576,344.4,15.7,0.4,0.335,goed
COAT-030,95,54.9,41.9,48.4,4.82,11.7,42.8,4.5,4.644,344.4,15.7,0.03,0.18,goed
COAT-030,96,54.3,41.9,47.8,4.87,12.1,44.2,4.6,4.683,344.4,15.7,0.56,0.125,goed
COAT-030,97,54.6,41.8,48.2,4.71,12.2,43.2,4.5,4.737,344.4,15.7,0.28,0.285,goed
COAT-030,98,54.9,42.6,47.9,4.8,11.7,46.2,4.4,4.809,344.4,15.7,0.01,0.196,goed
COAT-030,99,54.1,41.0,47.3,4.85,12.0,45.4,4.4,4.829,344.4,15.7,0.79,0.146,goed
COAT-030,100,54.5,41.9,48.5,5.01,11.8,45.9,4.5,4.919,344.4,15.7,0.36,0.011,goed
COAT-030,101,54.9,41.2,48.3,4.87,12.4,43.0,4.6,4.965,344.4,15.7,0.03,0.128,goed
COAT-030,102,54.7,41.6,48.4,4.89,12.2,44.8,4.5,5.003,344.4,15.7,0.17,0.106,goed
COAT-030,103,54.6,41.0,47.7,4.79,12.1,45.2,4.5,5.053,344.4,15.7,0.3,0.205,goed
COAT-030,104,54.6,41.9,47.6,4.83,12.3,45.3,4.5,5.056,344.4,15.7,0.34,0.168,goed
COAT-030,105,54.5,41.9,48.1,4.91,11.7,44.1,4.6,5.14,344.4,15.7,0.38,0.091,goed
COAT-030,106,55.2,41.6,48.5,4.69,11.7,44.0,4.7,5.143,344.4,15.7,0.26,0.305,goed
COAT-030,107,55.0,42.3,48.5,4.74,5.4,44.3,4.6,5.232,344.4,15.7,0.03,0.264,goed
COAT-030,108,55.2,42.9,49.4,4.81,5.2,45.5,4.6,5.309,344.4,15.7,0.29,0.194,goed
COAT-030,109,54.6,42.0,48.2,4.85,5.4,44.4,4.6,5.373,344.4,15.7,0.33,0.146,goed
COAT-030,110,54.7,42.1,48.3,4.71,4.4,44.1,4.5,5.448,344.4,15.7,0.25,0.294,goed
COAT-030,111,54.9,41.3,48.4,4.92,5.5,44.2,4.7,5.489,344.4,15.7,0.02,0.081,goed
COAT-030,112,54.8,42.3,48.4,4.8,5.3,44.5,4.6,5.51,344.4,15.7,0.1,0.195,goed
COAT-030,113,54.9,42.0,48.7,4.75,4.7,45.3,4.6,5.593,344.4,15.7,0.06,0.246,goed
COAT-030,114,55.3,42.2,48.5,4.83,5.2,44.7,4.7,5.617,344.4,15.7,0.36,0.173,goed
COAT-030,115,54.4,41.9,48.3,4.86,5.2,44.9,4.6,5.595,344.4,15.7,0.56,0.144,goed
COAT-030,116,54.7,41.1,48.2,4.88,4.9,43.2,4.6,5.637,344.4,15.7,0.22,0.12,goed
COAT-030,117,55.0,41.9,47.7,4.98,5.1,45.3,4.9,5.642,344.4,15.7,0.07,0.021,goed
COAT-030,118,54.7,41.6,48.2,4.94,4.8,43.5,4.8,5.621,344.4,15.7,0.3,0.056,goed
COAT-030,119,54.7,41.7,48.2,4.95,5.1,46.6,4.8,5.608,344.4,15.7,0.26,0.051,goed
COAT-031,0,36.2,25.7,31.1,0.0,4.9,31.7,3.0,0.018,356.4,15.0,3.77,0.0,afwijkend
COAT-031,1,35.9,26.0,31.0,0.0,4.9,29.9,3.0,-0.014,356.4,15.0,4.85,0.5,afwijkend
COAT-031,2,36.7,26.6,31.7,0.0,5.0,31.3,2.9,0.012,356.4,15.0,4.69,1.0,afwijkend
COAT-031,3,37.4,26.8,32.0,0.15,5.1,31.6,3.0,0.033,356.4,15.0,4.7,1.346,afwijkend
COAT-031,4,38.0,27.9,32.9,0.68,5.1,32.0,3.2,0.035,356.4,15.0,4.68,1.315,afwijkend
COAT-031,5,38.4,28.1,33.3,0.99,5.0,33.5,3.1,0.055,356.4,15.0,4.87,1.514,afwijkend
COAT-031,6,39.5,28.8,34.0,1.73,12.2,35.4,3.3,0.065,356.4,15.0,4.41,1.265,afwijkend
COAT-031,7,39.0,26.8,33.2,2.19,11.9,35.4,3.3,0.088,356.4,15.0,5.4,1.315,afwijkend
COAT-031,8,40.5,29.5,34.7,2.76,11.8,39.6,3.5,0.094,356.4,15.0,4.41,1.24,afwijkend
COAT-031,9,41.1,28.5,35.0,3.21,12.1,40.1,3.2,0.16,356.4,15.0,4.29,1.291,afwijkend
COAT-031,10,42.2,29.9,36.1,3.79,12.2,42.6,3.3,0.176,356.4,15.0,3.75,1.207,afwijkend
COAT-031,11,42.0,30.0,36.2,4.2,12.0,44.3,3.6,0.249,356.4,15.0,4.34,0.801,afwijkend
COAT-031,12,42.1,29.7,36.1,4.2,12.3,42.0,3.4,0.321,356.4,15.0,4.62,0.799,afwijkend
COAT-031,13,42.5,29.8,35.9,4.09,12.0,42.4,3.5,0.346,356.4,15.0,4.64,0.913,afwijkend
COAT-031,14,43.5,30.3,36.7,4.08,12.2,43.4,3.6,0.324,356.4,15.0,4.05,0.917,afwijkend
COAT-031,15,43.7,29.9,36.6,4.14,12.0,42.0,3.5,0.4,356.4,15.0,4.25,0.858,afwijkend
COAT-031,16,44.0,30.9,37.3,4.07,12.0,42.1,3.5,0.447,356.4,15.0,4.29,0.935,afwijkend
COAT-031,17,44.0,31.4,37.7,4.18,11.8,42.6,3.6,0.482,356.4,15.0,4.62,0.816,afwijkend
COAT-031,18,44.0,30.9,37.8,4.24,11.9,44.0,3.7,0.532,356.4,15.0,4.88,0.762,afwijkend
COAT-031,19,44.8,32.6,38.6,4.2,11.8,42.8,3.5,0.559,356.4,15.0,4.37,0.804,afwijkend
COAT-031,20,45.1,32.4,38.5,4.12,12.1,41.2,3.7,0.628,356.4,15.0,4.35,0.875,afwijkend
COAT-031,21,44.8,31.4,38.4,4.23,12.4,41.5,3.6,0.66,356.4,15.0,4.95,0.769,afwijkend
COAT-031,22,46.0,34.1,40.3,4.04,12.3,43.9,3.8,0.729,356.4,15.0,3.98,0.962,afwijkend
COAT-031,23,45.4,32.7,39.6,4.32,12.3,43.6,3.7,0.787,356.4,15.0,4.85,0.676,afwijkend
COAT-031,24,45.9,32.8,39.8,4.12,11.9,43.5,3.5,0.8,356.4,15.0,4.55,0.88,afwijkend
COAT-031,25,46.1,33.1,39.3,4.17,12.0,44.3,3.6,0.836,356.4,15.0,4.6,0.832,afwijkend
COAT-031,26,46.6,33.1,40.2,4.48,12.1,44.6,3.7,0.908,356.4,15.0,4.35,0.517,afwijkend
COAT-031,27,46.4,34.3,40.3,4.3,12.1,43.4,3.7,0.908,356.4,15.0,4.7,0.702,afwijkend
COAT-031,28,47.7,35.3,41.1,4.0,11.7,40.1,3.7,0.972,356.4,15.0,3.58,1.0,afwijkend
COAT-031,29,47.1,35.0,41.3,4.2,12.3,43.5,3.5,0.988,356.4,15.0,4.39,0.8,afwijkend
COAT-031,30,46.9,34.2,40.2,4.16,11.6,41.5,3.9,1.047,356.4,15.0,4.76,0.839,afwijkend
COAT-031,31,47.4,34.8,41.4,4.15,12.0,41.8,3.6,1.074,356.4,15.0,4.39,0.848,afwijkend
COAT-031,32,47.7,34.7,40.6,4.14,12.1,41.2,3.8,1.133,356.4,15.0,4.3,0.863,afwijkend
COAT-031,33,47.9,35.9,41.7,4.16,12.2,41.2,3.8,1.202,356.4,15.0,4.17,0.837,afwijkend
COAT-031,34,48.3,36.0,42.1,4.15,11.8,43.8,3.8,1.219,356.4,15.0,3.93,0.849,afwijkend
COAT-031,35,47.8,35.6,41.9,4.01,12.3,42.1,3.6,1.215,356.4,15.0,4.59,0.99,afwijkend
COAT-031,36,48.0,35.4,41.7,4.15,12.4,43.8,3.8,1.331,356.4,15.0,4.56,0.848,afwijkend
COAT-031,37,48.5,35.6,41.9,4.22,11.9,41.4,3.9,1.355,356.4,15.0,4.16,0.78,afwijkend
COAT-031,38,48.8,36.2,42.3,4.26,12.3,42.2,3.8,1.437,356.4,15.0,3.99,0.745,afwijkend
COAT-031,39,48.8,36.9,42.4,4.18,12.0,42.4,3.8,1.439,356.4,15.0,4.1,0.822,afwijkend
COAT-031,40,48.9,35.9,41.8,4.17,12.0,42.3,3.8,1.445,356.4,15.0,4.1,0.826,afwijkend
COAT-031,41,48.6,35.9,43.0,4.04,12.1,43.0,4.0,1.523,356.4,15.0,4.45,0.956,afwijkend
COAT-031,42,49.0,37.1,43.0,4.12,12.0,41.6,3.7,1.56,356.4,15.0,4.16,0.884,afwijkend
COAT-031,43,49.2,36.4,43.4,3.95,12.2,44.1,3.8,1.61,356.4,15.0,4.08,1.055,afwijkend
COAT-031,44,49.1,36.8,42.2,4.13,12.2,43.7,4.0,1.63,356.4,15.0,4.27,0.87,afwijkend
COAT-031,45,49.0,35.9,42.4,4.18,12.2,42.8,3.8,1.638,356.4,15.0,4.45,0.823,afwijkend
COAT-031,46,48.9,36.7,43.1,4.34,11.7,43.1,3.9,1.75,356.4,15.0,4.64,0.656,afwijkend
COAT-031,47,50.1,37.7,44.2,4.11,11.9,41.3,3.9,1.762,356.4,15.0,3.51,0.894,afwijkend
COAT-031,48,49.8,37.5,43.6,4.03,12.1,43.4,4.0,1.779,356.4,15.0,3.85,0.968,afwijkend
COAT-031,49,49.4,37.4,44.1,4.15,12.3,42.5,3.8,1.854,356.4,15.0,4.34,0.853,afwijkend
COAT-031,50,50.1,38.4,44.1,4.09,12.3,43.0,3.9,1.883,356.4,15.0,3.64,0.915,afwijkend
COAT-031,51,49.7,37.6,43.5,4.36,12.2,44.0,4.0,1.932,356.4,15.0,4.09,0.638,afwijkend
COAT-031,52,49.5,36.9,42.9,4.23,11.9,43.7,4.0,2.018,356.4,15.0,4.41,0.767,afwijkend
COAT-031,53,49.7,37.4,44.0,4.22,11.7,42.6,4.1,1.98,356.4,15.0,4.25,0.779,afwijkend
COAT-031,54,49.2,37.2,43.1,4.08,12.0,42.2,4.0,2.01,356.4,15.0,4.82,0.924,afwijkend
COAT-031,55,49.5,36.3,43.0,4.23,12.2,41.4,4.0,2.079,356.4,15.0,4.54,0.768,afwijkend
COAT-031,56,49.6,36.7,42.4,4.22,12.2,42.7,4.0,2.139,356.4,15.0,4.51,0.783,afwijkend
COAT-031,57,49.5,37.1,43.6,4.26,12.0,42.7,3.9,2.184,356.4,15.0,4.6,0.743,afwijkend
COAT-031,58,49.9,37.3,43.4,3.95,12.0,42.6,3.8,2.208,356.4,15.0,4.32,1.049,afwijkend
COAT-031,59,49.6,37.0,43.9,4.2,12.4,42.3,4.0,2.303,356.4,15.0,4.57,0.798,afwijkend
COAT-031,60,50.1,37.5,43.8,4.11,12.0,42.5,4.1,2.291,356.4,15.0,4.13,0.887,afwijkend
COAT-031,61,50.2,38.3,44.0,4.15,12.1,40.7,4.0,2.37,356.4,15.0,4.1,0.845,afwijkend
COAT-031,62,51.0,38.9,45.8,4.23,12.3,44.1,4.0,2.412,356.4,15.0,3.3,0.77,afwijkend
COAT-031,63,50.2,36.8,43.6,4.25,11.8,42.9,4.0,2.47,356.4,15.0,4.18,0.755,afwijkend
COAT-031,64,50.5,37.7,44.2,4.05,12.0,42.4,4.1,2.496,356.4,15.0,3.9,0.948,afwijkend
COAT-031,65,50.2,38.0,43.4,4.37,11.5,42.4,4.2,2.508,356.4,15.0,4.2,0.631,afwijkend
COAT-031,66,50.8,38.3,44.3,4.13,11.8,42.2,4.3,2.587,356.4,15.0,3.63,0.866,afwijkend
COAT-031,67,49.8,37.1,42.8,4.1,12.1,43.3,4.0,2.557,356.4,15.0,4.64,0.898,afwijkend
COAT-031,68,50.4,38.0,44.1,4.17,12.0,42.2,4.2,2.623,356.4,15.0,4.08,0.826,afwijkend
COAT-031,69,51.1,38.8,44.9,4.32,12.6,41.5,4.0,2.697,356.4,15.0,3.45,0.681,afwijkend
COAT-031,70,50.6,37.8,43.9,4.1,11.9,41.4,4.1,2.71,356.4,15.0,3.99,0.903,afwijkend
COAT-031,71,50.5,37.5,43.9,4.25,11.9,43.4,4.2,2.782,356.4,15.0,4.12,0.753,afwijkend
COAT-031,72,50.9,38.3,44.4,4.32,12.2,41.6,4.2,2.838,356.4,15.0,3.66,0.675,afwijkend
COAT-031,73,50.9,39.3,45.0,4.05,11.7,43.8,4.2,2.873,356.4,15.0,3.73,0.953,afwijkend
COAT-031,74,50.9,38.9,45.5,3.98,11.9,42.7,4.3,2.923,356.4,15.0,3.71,1.02,afwijkend
COAT-031,75,51.0,38.8,44.8,4.29,11.9,43.6,4.1,2.965,356.4,15.0,3.61,0.711,afwijkend
COAT-031,76,50.1,37.3,43.8,4.18,12.1,40.8,4.1,3.002,356.4,15.0,4.57,0.817,afwijkend
COAT-031,77,50.2,37.6,44.2,4.11,12.0,42.4,4.3,3.053,356.4,15.0,4.46,0.892,afwijkend
COAT-031,78,51.1,38.7,45.0,4.29,11.8,42.6,4.2,3.114,356.4,15.0,3.55,0.707,afwijkend
COAT-031,79,50.5,37.9,44.2,4.37,11.8,41.9,4.2,3.125,356.4,15.0,4.21,0.626,afwijkend
COAT-031,80,50.9,38.0,44.0,4.03,12.2,42.4,4.3,3.151,356.4,15.0,3.84,0.967,afwijkend
COAT-031,81,50.7,37.8,44.2,4.27,12.1,43.0,4.2,3.184,356.4,15.0,4.01,0.729,afwijkend
COAT-031,82,50.7,38.4,44.6,4.12,12.0,42.7,4.3,3.259,356.4,15.0,4.06,0.878,afwijkend
COAT-031,83,50.7,39.2,44.1,4.12,12.1,42.6,4.3,3.293,356.4,15.0,4.04,0.88,afwijkend
COAT-031,84,51.2,38.8,45.1,4.16,12.4,44.6,4.2,3.342,356.4,15.0,3.56,0.837,afwijkend
COAT-031,85,50.8,37.6,44.1,4.18,11.8,43.1,4.2,3.383,356.4,15.0,3.98,0.824,afwijkend
COAT-031,86,50.8,38.1,44.5,4.3,11.5,42.0,4.2,3.404,356.4,15.0,4.02,0.704,afwijkend
COAT-031,87,50.6,38.2,44.4,4.11,11.7,43.5,4.2,3.448,356.4,15.0,4.22,0.888,afwijkend
COAT-031,88,50.7,37.7,44.2,4.14,12.0,41.9,4.4,3.52,356.4,15.0,4.16,0.862,afwijkend
COAT-031,89,50.6,37.9,44.3,4.15,11.9,43.9,4.2,3.578,356.4,15.0,4.24,0.849,afwijkend
COAT-031,90,50.8,38.3,44.4,4.25,12.0,42.3,4.3,3.594,356.4,15.0,4.04,0.746,afwijkend
COAT-031,91,51.1,38.8,45.0,4.27,12.1,43.1,4.4,3.642,356.4,15.0,3.77,0.733,afwijkend
COAT-031,92,51.1,38.9,45.1,4.05,12.0,42.6,4.4,3.696,356.4,15.0,3.7,0.951,afwijkend
COAT-031,93,50.8,39.0,45.0,4.41,12.0,42.8,4.4,3.701,356.4,15.0,4.03,0.589,afwijkend
COAT-031,94,50.9,38.2,44.3,4.18,12.1,42.4,4.3,3.733,356.4,15.0,3.92,0.823,afwijkend
COAT-031,95,51.0,38.1,44.6,4.37,12.0,42.4,4.4,3.795,356.4,15.0,3.88,0.628,afwijkend
COAT-031,96,50.3,37.1,43.1,4.15,12.1,44.0,4.4,3.833,356.4,15.0,4.61,0.845,afwijkend
COAT-031,97,50.2,37.8,43.9,4.1,12.3,42.1,4.3,3.91,356.4,15.0,4.68,0.903,afwijkend
COAT-031,98,50.9,38.4,44.5,4.22,11.7,41.5,4.4,3.919,356.4,15.0,4.03,0.776,afwijkend
COAT-031,99,51.3,38.5,44.2,4.24,12.1,42.1,4.6,3.966,356.4,15.0,3.61,0.759,afwijkend
COAT-031,100,50.7,37.9,44.3,4.09,12.0,41.4,4.3,4.059,356.4,15.0,4.23,0.911,afwijkend
COAT-031,101,51.3,38.6,44.6,4.37,12.0,43.5,4.4,4.076,356.4,15.0,3.6,0.628,afwijkend
COAT-031,102,51.4,38.9,44.5,4.35,11.8,42.8,4.4,4.115,356.4,15.0,3.5,0.649,afwijkend
COAT-031,103,51.0,38.1,44.3,4.17,11.8,43.2,4.4,4.136,356.4,15.0,3.9,0.826,afwijkend
COAT-031,104,50.8,38.0,44.2,4.07,11.8,42.6,4.4,4.189,356.4,15.0,4.12,0.929,afwijkend
COAT-031,105,51.5,39.5,45.2,4.29,11.6,42.1,4.6,4.245,356.4,15.0,3.4,0.71,afwijkend
COAT-031,106,51.2,39.1,44.7,4.16,12.5,43.4,4.3,4.241,356.4,15.0,3.73,0.844,afwijkend
COAT-031,107,51.5,39.3,45.6,4.24,12.1,41.8,4.5,4.281,356.4,15.0,3.47,0.758,afwijkend
COAT-031,108,50.6,38.7,44.3,4.2,11.9,41.0,4.5,4.334,356.4,15.0,4.3,0.798,afwijkend
COAT-031,109,50.5,38.3,44.3,4.24,11.9,41.9,4.6,4.379,356.4,15.0,4.4,0.76,afwijkend
COAT-031,110,51.7,38.9,44.8,4.08,12.3,42.5,4.5,4.444,356.4,15.0,3.27,0.92,afwijkend
COAT-031,111,51.1,39.1,45.3,4.23,11.9,41.4,4.5,4.435,356.4,15.0,3.87,0.774,afwijkend
COAT-031,112,50.6,39.0,44.7,4.1,11.8,43.9,4.5,4.534,356.4,15.0,4.32,0.904,afwijkend
COAT-031,113,50.9,37.8,44.0,4.27,12.1,43.7,4.6,4.559,356.4,15.0,4.09,0.728,afwijkend
COAT-031,114,51.2,38.5,45.1,4.29,11.8,43.2,4.6,4.616,356.4,15.0,3.76,0.713,afwijkend
COAT-031,115,51.9,40.3,46.3,4.11,12.0,41.3,4.5,4.661,356.4,15.0,3.07,0.894,afwijkend
COAT-031,116,51.2,38.2,45.4,4.17,12.3,40.6,4.6,4.697,356.4,15.0,3.79,0.827,afwijkend
