timestamp,API_voeding_kgh,excipient_voeding_kgh,glijmiddel_voeding_kgh,totaal_debiet_kgh,menger_snelheid_RPM,menger_torque_Nm,menger_temp_C,verblijftijd_sec,API_fractie,RSD_pct,NIR_RSD_pct,spec_conform,verstoring
2025-03-01 21:16:50,5.152,45.34,0.505,50.99,251,7.65,27.0,120,0.10104,4.42,4.53,1,segregatie
2025-03-01 21:17:00,5.18,44.74,0.502,50.43,252,7.58,27.0,126,0.10273,4.45,4.4,1,segregatie
2025-03-01 21:17:10,5.04,45.31,0.507,50.86,250,7.66,27.0,118,0.0991,4.52,4.5,1,segregatie
2025-03-01 21:17:20,5.182,45.07,0.497,50.75,251,7.89,27.0,126,0.1021,4.52,4.38,1,segregatie
2025-03-01 21:17:30,5.064,44.67,0.515,50.25,251,7.8,27.0,125,0.10078,4.5,4.49,1,segregatie
2025-03-01 21:17:40,5.1,45.04,0.495,50.63,251,7.82,27.0,124,0.10073,4.38,4.71,1,segregatie
2025-03-01 21:17:50,5.122,44.81,0.512,50.45,252,7.81,27.0,122,0.10153,4.37,4.05,1,segregatie
2025-03-01 21:18:00,5.202,44.7,0.514,50.42,252,7.78,27.0,122,0.10317,4.4,4.38,1,segregatie
2025-03-01 21:18:10,5.05,45.56,0.505,51.11,250,7.71,27.0,115,0.09879,4.48,4.16,1,segregatie
2025-03-01 21:18:20,5.034,45.17,0.52,50.73,250,7.79,27.0,123,0.09923,4.53,4.45,1,segregatie
2025-03-01 21:18:30,5.131,45.01,0.508,50.65,251,7.62,27.0,113,0.10131,4.52,4.64,1,segregatie
2025-03-01 21:18:40,5.115,44.99,0.487,50.6,251,7.79,27.0,123,0.10109,4.49,4.74,1,segregatie
2025-03-01 21:18:50,5.122,44.68,0.501,50.31,251,7.85,27.0,116,0.10182,4.46,4.73,1,segregatie
2025-03-01 21:19:00,5.037,45.03,0.497,50.56,250,7.73,27.0,130,0.09962,4.43,4.39,1,segregatie
2025-03-01 21:19:10,5.11,45.33,0.497,50.94,251,7.78,27.0,125,0.10031,4.42,3.76,1,segregatie
2025-03-01 21:19:20,5.137,45.05,0.486,50.68,250,7.72,27.0,120,0.10137,4.39,4.17,1,segregatie
2025-03-01 21:19:30,5.144,45.11,0.501,50.75,250,7.67,27.0,115,0.10135,4.37,3.96,1,segregatie
2025-03-01 21:19:40,5.06,44.32,0.496,49.87,249,7.71,27.0,116,0.10146,4.35,4.38,1,segregatie
2025-03-01 21:19:50,5.063,44.81,0.513,50.38,250,7.86,27.0,114,0.10048,4.34,4.77,1,segregatie
2025-03-01 21:20:00,5.141,45.18,0.502,50.82,253,7.9,27.1,122,0.10117,4.32,3.58,1,segregatie
2025-03-01 21:20:10,5.07,44.91,0.483,50.46,249,7.7,27.0,114,0.10048,4.3,5.06,0,segregatie
2025-03-01 21:20:20,5.11,45.24,0.5,50.85,250,7.84,27.0,120,0.10051,4.25,3.76,1,segregatie
2025-03-01 21:20:30,5.051,45.33,0.512,50.89,251,7.71,27.0,117,0.09925,4.25,3.83,1,segregatie
2025-03-01 21:20:40,5.074,44.9,0.5,50.47,249,7.92,27.0,124,0.10053,4.22,4.53,1,segregatie
2025-03-01 21:20:50,5.092,44.88,0.498,50.47,249,7.73,27.0,136,0.10088,4.17,3.77,1,segregatie
2025-03-01 21:21:00,5.078,45.25,0.502,50.83,251,7.75,27.0,115,0.09989,4.16,3.69,1,segregatie
2025-03-01 21:21:10,5.014,45.06,0.511,50.58,250,7.62,27.0,125,0.09912,4.18,3.89,1,segregatie
2025-03-01 21:21:20,5.104,45.37,0.5,50.98,250,7.84,27.0,127,0.10012,4.14,4.45,1,segregatie
2025-03-01 21:21:30,5.141,45.1,0.503,50.74,250,7.7,27.0,114,0.10132,4.11,3.38,1,segregatie
2025-03-01 21:21:40,5.109,44.98,0.495,50.58,249,7.65,27.0,121,0.10099,4.08,3.78,1,segregatie
2025-03-01 21:21:50,5.078,45.91,0.491,51.47,250,7.68,27.0,108,0.09865,4.13,4.02,1,segregatie
2025-03-01 21:22:00,5.084,45.43,0.52,51.04,252,7.54,27.0,119,0.09962,4.05,3.63,1,segregatie
2025-03-01 21:22:10,5.149,45.32,0.497,50.97,249,7.61,27.0,119,0.10103,3.99,3.33,1,segregatie
2025-03-01 21:22:20,5.03,44.74,0.473,50.25,252,7.73,27.0,122,0.1001,3.93,4.26,1,segregatie
2025-03-01 21:22:30,5.061,45.39,0.513,50.96,249,7.54,27.0,123,0.09931,3.93,3.97,1,segregatie
2025-03-01 21:22:40,5.058,45.56,0.509,51.12,251,7.7,27.0,119,0.09893,3.94,4.23,1,segregatie
2025-03-01 21:22:50,5.109,44.55,0.509,50.16,249,7.51,27.0,112,0.10184,3.93,4.16,1,segregatie
2025-03-01 21:23:00,5.11,44.61,0.514,50.24,250,7.58,27.0,127,0.10172,3.8,4.22,1,segregatie
2025-03-01 21:23:10,5.092,44.93,0.498,50.52,250,7.55,27.0,117,0.10078,3.73,3.92,1,segregatie
2025-03-01 21:23:20,5.006,45.55,0.501,51.06,250,7.72,27.0,121,0.09805,3.78,3.79,1,segregatie
2025-03-01 21:23:30,5.033,44.58,0.502,50.12,251,7.9,27.0,127,0.10044,3.74,4.35,1,segregatie
2025-03-01 21:23:40,5.016,44.82,0.473,50.31,251,7.73,27.0,115,0.0997,3.71,3.69,1,segregatie
2025-03-01 21:23:50,4.998,44.71,0.483,50.2,250,7.76,27.0,117,0.09957,3.65,4.06,1,segregatie
2025-03-01 21:24:00,4.921,45.14,0.508,50.57,252,7.72,27.0,117,0.09731,3.76,3.36,1,segregatie
2025-03-01 21:24:10,5.084,44.96,0.501,50.54,250,7.58,27.0,123,0.10058,3.74,3.48,1,segregatie
2025-03-01 21:24:20,5.117,45.01,0.503,50.63,251,7.57,27.0,115,0.10107,3.7,4.15,1,segregatie
2025-03-01 21:24:30,5.113,44.43,0.495,50.04,252,7.67,27.0,117,0.10219,3.71,3.76,1,segregatie
2025-03-01 21:24:40,5.016,45.38,0.499,50.9,252,7.81,27.0,117,0.09855,3.7,3.81,1,segregatie
2025-03-01 21:24:50,5.109,45.38,0.512,51.0,250,7.75,27.0,119,0.10017,3.66,3.52,1,segregatie
2025-03-01 21:25:00,5.043,45.39,0.487,50.92,250,7.69,27.0,119,0.09903,3.63,3.87,1,segregatie
2025-03-01 21:25:10,5.072,44.82,0.512,50.4,248,7.59,27.0,118,0.10062,3.61,3.59,1,segregatie
2025-03-01 21:25:20,5.06,44.82,0.502,50.39,250,7.72,27.0,133,0.10043,3.57,4.03,1,segregatie
2025-03-01 21:25:30,4.994,45.48,0.481,50.96,250,7.88,27.0,124,0.09799,3.6,3.6,1,segregatie
2025-03-01 21:25:40,4.996,45.36,0.487,50.85,251,7.87,27.0,122,0.09826,3.6,3.56,1,segregatie
2025-03-01 21:25:50,5.051,44.93,0.476,50.46,251,7.78,27.0,121,0.10011,3.56,3.54,1,segregatie
2025-03-01 21:26:00,5.03,45.13,0.508,50.67,250,7.7,27.0,115,0.09928,3.53,3.42,1,segregatie
2025-03-01 21:26:10,5.032,44.47,0.494,50.0,250,8.06,27.0,120,0.10066,3.5,3.62,1,segregatie
2025-03-01 21:26:20,4.961,44.49,0.496,49.94,250,7.77,27.0,113,0.09933,3.47,3.2,1,segregatie
2025-03-01 21:26:30,5.047,44.71,0.494,50.25,248,7.67,27.0,122,0.10044,3.41,4.07,1,segregatie
2025-03-01 21:26:40,5.055,45.31,0.514,50.88,251,7.67,27.0,120,0.09935,3.37,3.49,1,segregatie
2025-03-01 21:26:50,5.02,44.71,0.522,50.25,250,7.81,27.0,114,0.0999,3.31,3.74,1,segregatie
2025-03-01 21:27:00,5.015,45.07,0.491,50.57,250,7.6,27.0,128,0.09917,3.28,2.95,1,segregatie
2025-03-01 21:27:10,5.045,45.27,0.507,50.82,249,7.78,27.0,123,0.09927,3.23,3.1,1,segregatie
2025-03-01 21:27:20,5.001,45.4,0.506,50.9,251,7.94,27.0,117,0.09825,3.23,3.27,1,segregatie
2025-03-01 21:27:30,5.015,45.32,0.514,50.85,252,7.56,27.0,117,0.09863,3.21,2.86,1,segregatie
2025-03-01 21:27:40,5.036,44.12,0.497,49.65,249,7.8,27.0,114,0.10144,3.21,3.15,1,segregatie
2025-03-01 21:27:50,5.022,45.01,0.504,50.54,251,7.79,27.0,119,0.09937,3.12,3.42,1,segregatie
2025-03-01 21:28:00,5.029,45.13,0.507,50.66,249,7.81,27.0,115,0.09927,3.02,2.93,1,segregatie
2025-03-01 21:28:10,4.986,44.88,0.504,50.37,250,7.62,27.0,122,0.09899,2.97,2.83,1,segregatie
2025-03-01 21:28:20,4.999,45.2,0.495,50.69,249,7.59,27.0,108,0.0986,2.92,2.87,1,segregatie
2025-03-01 21:28:30,5.004,45.1,0.491,50.59,252,7.84,27.0,116,0.09891,2.88,3.2,1,segregatie
2025-03-01 21:28:40,5.048,44.94,0.489,50.47,251,7.79,27.0,118,0.10001,2.85,3.02,1,segregatie
2025-03-01 21:28:50,4.991,44.6,0.49,50.08,249,7.87,27.0,124,0.09966,2.81,2.96,1,segregatie
2025-03-01 21:29:00,5.01,45.64,0.487,51.13,250,7.52,27.0,126,0.09797,2.73,2.8,1,segregatie
2025-03-01 21:29:10,5.001,45.09,0.51,50.6,250,7.66,27.0,115,0.09884,2.69,2.42,1,segregatie
2025-03-01 21:29:20,4.971,44.72,0.513,50.2,250,7.82,27.0,126,0.09902,2.62,2.34,1,segregatie
2025-03-01 21:29:30,4.989,45.24,0.497,50.72,249,7.66,27.0,119,0.09836,2.45,2.68,1,segregatie
2025-03-01 21:29:40,5.068,45.41,0.516,50.99,248,7.6,27.0,124,0.09937,2.41,2.61,1,segregatie
2025-03-01 21:29:50,5.055,44.47,0.487,50.01,251,7.53,27.0,124,0.10109,2.42,1.86,1,segregatie
2025-03-01 21:30:00,4.961,44.98,0.499,50.44,250,7.85,27.0,128,0.09836,2.4,2.8,1,segregatie
2025-03-01 21:30:10,4.996,44.99,0.505,50.49,249,7.61,27.0,124,0.09894,2.34,1.97,1,segregatie
2025-03-01 21:30:20,5.064,44.96,0.503,50.53,251,7.82,27.0,120,0.10022,2.29,2.45,1,segregatie
2025-03-01 21:30:30,5.024,44.95,0.507,50.48,250,7.63,27.0,124,0.09952,2.22,2.04,1,segregatie
2025-03-01 21:30:40,5.017,45.24,0.491,50.75,251,7.8,27.0,114,0.09887,2.17,2.43,1,segregatie
2025-03-01 21:30:50,5.034,44.48,0.506,50.02,252,7.71,27.0,118,0.10065,2.16,2.45,1,segregatie
2025-03-01 21:31:00,5.045,44.63,0.51,50.19,250,7.68,27.0,118,0.10053,2.15,1.72,1,segregatie
2025-03-01 21:31:10,4.975,45.24,0.491,50.71,250,7.56,27.0,121,0.09811,2.11,2.15,1,segregatie
2025-03-01 21:31:20,5.068,44.97,0.498,50.54,251,7.57,27.0,122,0.10028,2.09,2.38,1,segregatie
2025-03-01 21:31:30,4.983,45.14,0.504,50.63,249,7.69,27.0,114,0.09843,2.05,2.61,1,segregatie
2025-03-01 21:31:40,5.0,45.25,0.499,50.75,251,7.74,27.0,115,0.09852,2.03,2.03,1,segregatie
2025-03-01 21:31:50,4.987,45.25,0.492,50.73,250,7.68,27.0,113,0.09832,2.0,2.04,1,segregatie
2025-03-01 21:32:00,5.011,44.84,0.522,50.37,251,7.61,27.0,109,0.09949,1.97,1.22,1,segregatie
2025-03-01 21:32:10,4.975,45.03,0.514,50.52,249,7.66,27.0,116,0.09847,1.95,1.9,1,segregatie
2025-03-01 21:32:20,4.983,45.06,0.505,50.55,251,7.7,27.0,111,0.09859,1.9,2.14,1,segregatie
2025-03-01 21:32:30,4.961,44.91,0.496,50.37,251,7.72,27.0,120,0.0985,1.87,2.39,1,segregatie
2025-03-01 21:32:40,4.944,45.07,0.504,50.52,250,7.81,27.0,128,0.09786,1.77,1.94,1,segregatie
2025-03-01 21:32:50,5.017,44.98,0.501,50.5,250,7.63,27.0,120,0.09936,1.74,2.06,1,segregatie
2025-03-01 21:33:00,4.897,44.87,0.508,50.28,252,7.68,27.0,122,0.0974,1.76,2.11,1,segregatie
2025-03-01 21:33:10,4.908,45.85,0.498,51.26,249,7.72,27.0,118,0.09574,1.91,1.94,1,segregatie
2025-03-01 21:33:20,5.021,44.94,0.503,50.46,251,7.6,27.0,124,0.09951,1.88,2.09,1,segregatie
2025-03-01 21:33:30,4.932,45.15,0.5,50.58,251,7.76,27.0,121,0.09751,1.88,1.63,1,segregatie
2025-03-01 21:33:40,4.918,44.95,0.503,50.38,249,7.73,27.0,116,0.09763,1.85,2.08,1,segregatie
2025-03-01 21:33:50,4.964,44.91,0.517,50.39,251,7.69,27.0,119,0.09852,1.81,1.85,1,segregatie
2025-03-01 21:34:00,4.962,45.08,0.503,50.55,250,7.88,27.0,117,0.09817,1.78,1.73,1,segregatie
2025-03-01 21:34:10,4.971,44.91,0.495,50.37,250,7.74,27.0,117,0.09868,1.74,1.83,1,segregatie
2025-03-01 21:34:20,5.0,44.68,0.506,50.19,250,7.79,27.0,114,0.09962,1.72,2.05,1,segregatie
2025-03-01 21:34:30,4.824,45.08,0.514,50.42,250,7.61,27.0,117,0.09568,1.83,1.77,1,segregatie
2025-03-01 21:34:40,4.967,45.23,0.503,50.7,248,7.7,27.0,118,0.09797,1.8,2.04,1,segregatie
2025-03-01 21:34:50,5.016,45.38,0.489,50.89,250,7.95,27.0,115,0.09857,1.69,2.04,1,segregatie
2025-03-01 21:35:00,4.968,45.16,0.493,50.62,250,7.71,27.0,133,0.09814,1.66,1.41,1,segregatie
2025-03-01 21:35:10,4.866,44.79,0.506,50.16,250,7.8,27.0,110,0.097,1.66,1.64,1,segregatie
2025-03-01 21:35:20,5.011,45.19,0.511,50.72,250,7.67,27.0,111,0.0988,1.59,1.23,1,segregatie
2025-03-01 21:35:30,5.033,45.0,0.511,50.54,250,7.67,27.0,125,0.09957,1.56,1.76,1,segregatie
2025-03-01 21:35:40,4.933,45.2,0.497,50.63,250,7.7,27.0,116,0.09744,1.55,1.6,1,segregatie
2025-03-01 21:35:50,4.918,45.45,0.484,50.85,249,7.75,27.0,120,0.0967,1.48,1.93,1,segregatie
2025-03-01 21:36:00,4.878,45.11,0.509,50.49,252,7.71,27.0,120,0.0966,1.41,2.08,1,segregatie
2025-03-01 21:36:10,4.952,45.13,0.489,50.57,252,7.75,27.0,119,0.09792,1.39,1.3,1,segregatie
2025-03-01 21:36:20,4.874,44.98,0.519,50.38,248,7.45,27.0,120,0.09674,1.31,1.43,1,segregatie
2025-03-01 21:36:30,4.917,45.01,0.509,50.44,251,7.73,27.0,123,0.09748,1.29,1.64,1,segregatie
2025-03-01 21:36:40,4.892,45.06,0.502,50.46,250,7.71,27.0,125,0.09694,1.27,1.16,1,segregatie
2025-03-01 21:36:50,4.925,45.01,0.504,50.44,251,7.62,27.0,126,0.09765,1.25,1.01,1,segregatie
2025-03-01 21:37:00,4.969,45.35,0.502,50.82,251,7.59,27.0,119,0.09778,1.18,1.34,1,segregatie
2025-03-01 21:37:10,4.92,44.84,0.492,50.25,249,7.78,27.0,115,0.09791,1.15,1.2,1,segregatie
2025-03-01 21:37:20,4.953,44.25,0.508,49.71,249,7.71,27.0,114,0.09964,1.17,1.9,1,segregatie
2025-03-01 21:37:30,4.929,44.8,0.492,50.22,250,7.82,27.0,120,0.09815,1.14,0.83,1,segregatie
2025-03-01 21:37:40,4.925,45.21,0.499,50.64,250,7.66,27.0,116,0.09726,1.12,1.71,1,segregatie
2025-03-01 21:37:50,4.925,45.16,0.508,50.59,251,7.81,27.0,126,0.09736,1.06,1.56,1,segregatie
2025-03-01 21:38:00,4.994,45.48,0.491,50.97,251,7.79,27.0,124,0.09799,1.04,1.02,1,segregatie
2025-03-01 21:38:10,4.929,44.99,0.468,50.39,249,7.58,27.0,117,0.09781,0.94,1.2,1,segregatie
2025-03-01 21:38:20,4.875,44.78,0.505,50.16,251,7.68,27.0,122,0.09719,0.87,0.39,1,segregatie
2025-03-01 21:38:30,4.927,44.83,0.498,50.25,251,7.62,27.0,119,0.09805,0.85,0.6,1,segregatie
2025-03-01 21:38:40,4.949,44.29,0.505,49.74,250,7.73,27.0,117,0.0995,0.87,0.76,1,segregatie
2025-03-01 21:38:50,5.0,44.86,0.516,50.38,249,7.68,27.0,126,0.09926,0.88,1.14,1,segregatie
2025-03-01 21:39:00,4.858,45.26,0.484,50.6,252,7.65,27.0,120,0.09599,0.92,1.4,1,segregatie
2025-03-01 21:39:10,4.933,44.45,0.488,49.87,250,7.79,27.0,119,0.0989,0.91,1.13,1,segregatie
2025-03-01 21:39:20,4.885,44.65,0.499,50.03,248,7.52,26.9,105,0.09765,0.83,0.41,1,segregatie
2025-03-01 21:39:30,4.938,44.92,0.493,50.35,250,7.81,27.0,121,0.09807,0.73,0.8,1,segregatie
2025-03-01 21:39:40,4.988,44.93,0.488,50.41,250,7.67,27.0,110,0.09895,0.73,0.96,1,segregatie
2025-03-01 21:39:50,4.896,44.6,0.488,49.98,250,7.6,27.0,113,0.09795,0.71,1.01,1,segregatie
2025-03-01 21:40:00,4.884,45.4,0.506,50.79,250,7.56,27.0,129,0.09616,0.74,0.42,1,segregatie
2025-03-01 21:40:10,4.941,44.82,0.485,50.24,251,7.69,27.0,107,0.09834,0.72,0.9,1,segregatie
2025-03-01 21:40:20,4.943,44.89,0.491,50.32,251,7.71,27.0,131,0.09822,0.69,0.67,1,segregatie
2025-03-01 21:40:30,4.883,44.82,0.493,50.2,249,7.77,27.0,117,0.09728,0.62,0.75,1,segregatie
2025-03-01 21:40:40,4.99,45.55,0.492,51.03,250,7.6,27.0,126,0.09779,0.6,0.51,1,segregatie
2025-03-01 21:40:50,4.906,45.4,0.505,50.81,249,7.69,27.0,116,0.09657,0.59,0.47,1,segregatie
2025-03-01 21:41:00,4.879,44.99,0.503,50.38,250,7.65,27.0,120,0.09685,0.57,0.75,1,segregatie
2025-03-01 21:41:10,4.852,45.01,0.495,50.36,251,7.75,27.0,119,0.09635,0.59,0.73,1,segregatie
2025-03-01 21:41:20,4.969,45.42,0.493,50.88,249,7.93,27.0,126,0.09766,0.56,0.56,1,segregatie
2025-03-01 21:41:30,4.825,44.81,0.503,50.14,249,7.67,27.0,121,0.09624,0.59,0.27,1,segregatie
2025-03-01 21:41:40,4.849,45.33,0.493,50.67,251,7.97,27.0,114,0.0957,0.63,0.66,1,segregatie
2025-03-01 21:41:50,4.946,44.98,0.494,50.42,251,7.69,27.0,117,0.09809,0.63,0.68,1,segregatie
2025-03-01 21:42:00,4.865,45.06,0.499,50.42,251,7.67,27.0,118,0.09648,0.64,0.32,1,segregatie
2025-03-01 21:42:10,4.934,44.72,0.498,50.15,250,7.5,27.0,115,0.09838,0.64,0.57,1,segregatie
2025-03-01 21:42:20,4.777,45.16,0.51,50.45,249,7.63,27.0,121,0.09469,0.69,1.03,1,segregatie
2025-03-01 21:42:30,4.892,45.0,0.498,50.39,251,7.73,27.0,120,0.09709,0.68,0.5,1,segregatie
2025-03-01 21:42:40,4.935,44.75,0.514,50.2,248,7.6,27.0,125,0.09831,0.68,0.92,1,segregatie
2025-03-01 21:42:50,4.905,44.27,0.497,49.67,252,7.67,27.0,126,0.09874,0.7,0.54,1,segregatie
2025-03-01 21:43:00,4.829,44.85,0.497,50.17,249,7.77,27.0,122,0.09625,0.71,1.04,1,segregatie
2025-03-01 21:43:10,4.884,44.6,0.503,49.98,251,7.79,27.0,127,0.09771,0.7,0.44,1,segregatie
2025-03-01 21:43:20,4.879,44.97,0.514,50.37,251,7.83,27.0,118,0.09686,0.7,0.95,1,segregatie
2025-03-01 21:43:30,4.949,44.32,0.517,49.79,250,7.8,27.0,117,0.09941,0.75,1.22,1,segregatie
2025-03-01 21:43:40,4.84,44.55,0.481,49.87,249,7.58,27.0,124,0.09705,0.68,0.46,1,segregatie
2025-03-01 21:43:50,4.907,44.91,0.489,50.31,248,7.75,26.9,132,0.09754,0.63,0.28,1,segregatie
2025-03-01 21:44:00,4.894,45.07,0.519,50.48,249,7.56,27.0,111,0.09693,0.6,1.18,1,segregatie
2025-03-01 21:44:10,5.011,44.84,0.499,50.35,249,7.77,27.0,117,0.09952,0.63,0.4,1,segregatie
2025-03-01 21:44:20,4.912,45.09,0.511,50.51,251,7.84,27.0,127,0.09723,0.63,0.17,1,segregatie
2025-03-01 21:44:30,4.981,44.59,0.489,50.06,250,7.83,27.0,111,0.09951,0.68,1.06,1,segregatie
2025-03-01 21:44:40,4.956,44.63,0.484,50.07,251,7.77,27.0,121,0.09898,0.68,0.67,1,segregatie
2025-03-01 21:44:50,4.885,44.6,0.516,50.0,249,7.67,27.0,120,0.09769,0.68,0.33,1,segregatie
2025-03-01 21:45:00,4.915,44.44,0.496,49.85,251,7.61,27.0,118,0.0986,0.67,0.45,1,segregatie
2025-03-01 21:45:10,4.863,44.9,0.499,50.26,250,7.76,27.0,117,0.09675,0.67,1.0,1,segregatie
2025-03-01 21:45:20,4.789,44.48,0.503,49.77,249,7.79,27.0,125,0.09621,0.69,0.67,1,segregatie
2025-03-01 21:45:30,4.984,45.73,0.509,51.22,250,7.66,27.0,120,0.09729,0.69,0.86,1,segregatie
2025-03-01 21:45:40,4.844,45.56,0.522,50.93,249,7.88,27.0,121,0.09511,0.76,0.15,1,segregatie
2025-03-01 21:45:50,4.884,45.07,0.505,50.46,248,7.58,27.0,114,0.0968,0.76,0.78,1,segregatie
2025-03-01 21:46:00,4.79,44.8,0.477,50.07,250,7.83,27.0,122,0.09566,0.8,0.89,1,segregatie
2025-03-01 21:46:10,4.756,44.7,0.501,49.95,250,7.64,27.0,119,0.0952,0.85,0.63,1,segregatie
2025-03-01 21:46:20,4.89,44.83,0.486,50.21,250,7.56,27.0,115,0.09739,0.85,1.39,1,segregatie
2025-03-01 21:46:30,4.958,44.88,0.5,50.34,249,7.61,27.0,125,0.09849,0.86,1.36,1,segregatie
2025-03-01 21:46:40,4.864,45.0,0.484,50.35,249,7.52,27.0,122,0.09662,0.84,0.84,1,segregatie
2025-03-01 21:46:50,4.885,45.02,0.498,50.4,247,7.75,26.9,114,0.09692,0.84,0.64,1,segregatie
2025-03-01 21:47:00,4.901,45.3,0.476,50.68,248,7.86,27.0,119,0.09671,0.85,0.65,1,segregatie
2025-03-01 21:47:10,4.84,45.0,0.518,50.36,249,7.55,27.0,119,0.0961,0.86,0.77,1,segregatie
2025-03-01 21:47:20,4.931,44.98,0.486,50.39,252,7.67,27.0,117,0.09786,0.77,0.73,1,segregatie
2025-03-01 21:47:30,4.931,44.49,0.49,49.91,248,7.66,27.0,118,0.09879,0.81,1.06,1,segregatie
2025-03-01 21:47:40,4.889,45.29,0.49,50.67,250,7.74,27.0,120,0.09649,0.82,1.03,1,segregatie
2025-03-01 21:47:50,4.938,44.68,0.506,50.12,251,7.75,27.0,118,0.09852,0.82,0.39,1,segregatie
2025-03-01 21:48:00,4.877,45.04,0.515,50.43,249,7.84,27.0,129,0.0967,0.82,1.26,1,segregatie
2025-03-01 21:48:10,4.903,45.44,0.519,50.86,252,7.94,27.0,126,0.09641,0.84,0.99,1,segregatie
2025-03-01 21:48:20,4.887,44.45,0.515,49.85,250,7.55,27.0,109,0.09803,0.86,0.92,1,segregatie
2025-03-01 21:48:30,4.867,45.5,0.492,50.86,250,7.65,27.0,117,0.0957,0.84,0.9,1,segregatie
2025-03-01 21:48:40,4.924,44.85,0.506,50.28,249,7.77,27.0,117,0.09794,0.86,0.59,1,segregatie
2025-03-01 21:48:50,4.944,44.88,0.504,50.32,250,7.87,27.0,128,0.09825,0.89,0.78,1,segregatie
2025-03-01 21:49:00,4.826,44.45,0.493,49.77,250,7.71,27.0,115,0.09697,0.9,1.03,1,segregatie
2025-03-01 21:49:10,4.994,45.48,0.503,50.98,250,7.7,27.0,130,0.09797,0.85,0.73,1,segregatie
2025-03-01 21:49:20,4.874,45.2,0.498,50.57,250,7.83,27.0,112,0.09638,0.88,1.66,1,segregatie
2025-03-01 21:49:30,4.881,45.01,0.509,50.4,248,7.63,27.0,115,0.09685,0.81,1.01,1,segregatie
2025-03-01 21:49:40,4.82,44.65,0.512,49.99,250,7.83,27.0,124,0.09642,0.77,0.42,1,segregatie
2025-03-01 21:49:50,4.935,45.11,0.52,50.56,251,7.96,27.0,122,0.0976,0.79,0.94,1,segregatie
2025-03-01 21:50:00,4.949,45.26,0.512,50.72,249,7.57,27.0,121,0.09757,0.76,0.5,1,segregatie
2025-03-01 21:50:10,4.955,44.96,0.486,50.4,251,7.75,27.0,118,0.09831,0.81,0.46,1,segregatie
2025-03-01 21:50:20,4.982,44.94,0.486,50.41,249,7.69,27.0,121,0.09882,0.87,0.07,1,segregatie
2025-03-01 21:50:30,4.917,44.86,0.497,50.28,250,7.52,27.0,121,0.0978,0.89,0.68,1,segregatie
2025-03-01 21:50:40,4.905,44.94,0.497,50.34,250,7.68,27.0,111,0.09743,0.84,0.05,1,segregatie
2025-03-01 21:50:50,4.875,45.38,0.483,50.74,250,7.75,27.0,122,0.09609,0.88,0.64,1,segregatie
2025-03-01 21:51:00,4.986,45.23,0.486,50.7,252,7.96,27.0,128,0.09835,0.88,1.03,1,segregatie
2025-03-01 21:51:10,4.835,44.93,0.499,50.26,249,7.68,27.0,130,0.09618,0.84,1.07,1,segregatie
2025-03-01 21:51:20,4.934,44.8,0.5,50.23,250,7.76,27.0,115,0.09822,0.88,0.84,1,segregatie
2025-03-01 21:51:30,4.91,45.35,0.498,50.76,251,7.63,27.0,123,0.09674,0.88,1.07,1,segregatie
2025-03-01 21:51:40,4.914,44.99,0.488,50.4,250,7.68,27.0,121,0.09751,0.89,0.94,1,segregatie
2025-03-01 21:51:50,4.904,45.11,0.498,50.51,248,7.74,27.0,119,0.09708,0.92,1.02,1,segregatie
2025-03-01 21:52:00,4.987,45.45,0.496,50.93,251,7.55,27.0,121,0.09792,0.94,0.96,1,segregatie
2025-03-01 21:52:10,4.857,44.84,0.503,50.2,249,7.82,27.0,117,0.09677,0.94,1.32,1,segregatie
2025-03-01 21:52:20,4.918,45.31,0.49,50.72,249,7.56,27.0,121,0.09697,0.96,0.77,1,segregatie
2025-03-01 21:52:30,4.891,44.89,0.505,50.28,249,7.71,27.0,120,0.09726,0.94,1.1,1,segregatie
2025-03-01 21:52:40,5.001,45.13,0.49,50.62,249,7.71,27.0,125,0.09878,0.99,0.7,1,segregatie
2025-03-01 21:52:50,4.959,45.23,0.505,50.7,248,7.68,27.0,118,0.09781,1.0,0.67,1,segregatie
2025-03-01 21:53:00,4.896,44.57,0.499,49.96,249,7.74,27.0,112,0.098,1.02,1.1,1,segregatie
2025-03-01 21:53:10,4.943,44.97,0.517,50.43,250,7.82,27.0,121,0.09802,1.03,0.69,1,segregatie
2025-03-01 21:53:20,4.909,45.12,0.493,50.52,251,7.73,27.0,115,0.09717,1.05,1.26,1,segregatie
2025-03-01 21:53:30,4.888,44.64,0.518,50.04,251,7.69,27.0,117,0.09767,1.01,1.03,1,segregatie
2025-03-01 21:53:40,4.976,45.08,0.496,50.56,250,7.72,27.0,117,0.09842,1.06,1.09,1,segregatie
2025-03-01 21:53:50,4.919,44.44,0.514,49.87,250,7.81,27.0,122,0.09864,1.1,0.85,1,segregatie
2025-03-01 21:54:00,4.981,44.79,0.521,50.29,252,7.74,27.0,124,0.09904,1.17,1.24,1,segregatie
2025-03-01 21:54:10,4.896,44.63,0.489,50.02,250,7.65,27.0,111,0.09787,1.2,1.1,1,segregatie
2025-03-01 21:54:20,4.918,44.9,0.497,50.32,250,7.81,27.0,124,0.09773,1.19,0.78,1,segregatie
2025-03-01 21:54:30,4.897,44.89,0.505,50.29,250,7.73,27.0,120,0.09738,1.21,1.39,1,segregatie
