timestamp,ruimte,GMP_grade,deeltjes_05um_per_m3,deeltjes_50um_per_m3,limiet_05um,limiet_50um,temperatuur_C,rel_vochtigheid_pct,drukverschil_kPa,min_drukverschil_kPa,in_specificatie,alarm,event
2025-07-17 17:00,Room_C1,C,65753,411,352000,2900,19.8,48.3,0.0266,0.015,1,geen,normaal
2025-07-17 17:00,Room_B1,B,1118,4,3520,29,20.0,46.7,0.0355,0.025,1,geen,normaal
2025-07-17 17:00,Room_B2,B,649,5,3520,29,20.6,49.8,0.0354,0.025,1,geen,normaal
2025-07-17 17:00,Room_D1,D,997450,3422,3520000,29000,19.7,48.3,0.0198,0.01,1,geen,normaal
2025-07-17 17:30,Room_B2,B,711,5,3520,29,20.7,49.8,0.0354,0.025,1,geen,normaal
2025-07-17 17:30,Room_D1,D,986865,3131,3520000,29000,20.1,50.2,0.0198,0.01,1,geen,normaal
2025-07-17 17:30,Room_B1,B,1074,4,3520,29,19.7,48.4,0.036,0.025,1,geen,normaal
2025-07-17 17:30,Room_A2,A,552,3,3520,20,20.0,49.7,0.0435,0.035,1,geen,normaal
2025-07-17 17:30,Room_A1,A,474,5,3520,20,20.2,49.5,0.045,0.035,1,geen,normaal
2025-07-17 17:30,Room_C1,C,73958,400,352000,2900,20.1,49.2,0.0221,0.015,1,geen,normaal
2025-07-17 18:00,Room_A2,A,605,3,3520,20,19.6,47.7,0.0438,0.035,1,geen,normaal
2025-07-17 18:00,Room_B2,B,611,5,3520,29,20.2,49.9,0.036,0.025,1,geen,normaal
2025-07-17 18:00,Room_A1,A,506,5,3520,20,19.8,49.7,0.0515,0.035,1,geen,normaal
2025-07-17 18:00,Room_C1,C,71885,412,352000,2900,19.9,49.5,0.022,0.015,1,geen,normaal
2025-07-17 18:00,Room_B1,B,1220,5,3520,29,20.2,49.4,0.0364,0.025,1,geen,normaal
2025-07-17 18:00,Room_D1,D,987371,3020,3520000,29000,20.1,49.4,0.0195,0.01,1,geen,normaal
2025-07-17 18:30,Room_C1,C,65959,400,352000,2900,19.7,49.4,0.0292,0.015,1,geen,normaal
2025-07-17 18:30,Room_A2,A,1668,5,3520,20,20.0,49.9,0.0283,0.035,0,druk_alarm,deuropening
2025-07-17 18:30,Room_B1,B,1116,4,3520,29,20.0,48.7,0.0372,0.025,1,geen,normaal
2025-07-17 18:30,Room_B2,B,630,5,3520,29,20.1,49.1,0.0342,0.025,1,geen,normaal
2025-07-17 18:30,Room_D1,D,996726,3140,3520000,29000,19.9,48.0,0.0166,0.01,1,geen,normaal
2025-07-17 18:30,Room_A1,A,508,5,3520,20,19.8,46.6,0.0452,0.035,1,geen,normaal
2025-07-17 19:00,Room_D1,D,1115253,3118,3520000,29000,19.7,48.2,0.0158,0.01,1,geen,normaal
2025-07-17 19:00,Room_A2,A,543,4,3520,20,20.0,50.0,0.0466,0.035,1,geen,normaal
2025-07-17 19:00,Room_A1,A,454,5,3520,20,20.2,47.4,0.0471,0.035,1,geen,normaal
2025-07-17 19:00,Room_B2,B,601,5,3520,29,19.7,48.5,0.0367,0.025,1,geen,normaal
2025-07-17 19:00,Room_B1,B,1033,4,3520,29,20.0,51.2,0.0383,0.025,1,geen,normaal
2025-07-17 19:00,Room_C1,C,66994,406,352000,2900,19.9,48.2,0.0247,0.015,1,geen,normaal
2025-07-17 19:30,Room_B1,B,1077,4,3520,29,19.7,49.8,0.0333,0.025,1,geen,normaal
2025-07-17 19:30,Room_A1,A,455,5,3520,20,19.7,48.1,0.0445,0.035,1,geen,normaal
2025-07-17 19:30,Room_C1,C,72676,393,352000,2900,19.6,50.0,0.0228,0.015,1,geen,normaal
2025-07-17 19:30,Room_B2,B,632,5,3520,29,20.1,48.6,0.0374,0.025,1,geen,normaal
2025-07-17 19:30,Room_D1,D,963972,3105,3520000,29000,19.9,49.5,0.0172,0.01,1,geen,normaal
2025-07-17 19:30,Room_A2,A,522,3,3520,20,19.7,48.8,0.048,0.035,1,geen,normaal
2025-07-17 20:00,Room_B1,B,1042,4,3520,29,19.8,50.2,0.0396,0.025,1,geen,normaal
2025-07-17 20:00,Room_C1,C,66736,388,352000,2900,20.0,48.5,0.0255,0.015,1,geen,normaal
2025-07-17 20:00,Room_B2,B,602,5,3520,29,19.8,48.0,0.0326,0.025,1,geen,normaal
2025-07-17 20:00,Room_D1,D,1006433,2948,3520000,29000,20.3,49.3,0.0203,0.01,1,geen,normaal
2025-07-17 20:00,Room_A2,A,566,3,3520,20,20.4,47.9,0.0494,0.035,1,geen,normaal
2025-07-17 20:00,Room_A1,A,444,4,3520,20,19.8,47.2,0.0471,0.035,1,geen,normaal
2025-07-17 20:30,Room_D1,D,963016,3191,3520000,29000,20.6,48.9,0.0195,0.01,1,geen,normaal
2025-07-17 20:30,Room_A2,A,550,3,3520,20,20.1,47.8,0.0449,0.035,1,geen,normaal
2025-07-17 20:30,Room_C1,C,65846,429,352000,2900,20.2,48.2,0.0236,0.015,1,geen,normaal
2025-07-17 20:30,Room_B2,B,639,5,3520,29,19.7,50.3,0.0351,0.025,1,geen,normaal
2025-07-17 20:30,Room_A1,A,447,4,3520,20,19.9,48.4,0.0455,0.035,1,geen,normaal
2025-07-17 20:30,Room_B1,B,1046,4,3520,29,19.9,48.7,0.0297,0.025,1,geen,normaal
2025-07-17 21:00,Room_C1,C,67601,409,352000,2900,19.6,48.9,0.0248,0.015,1,geen,normaal
2025-07-17 21:00,Room_B2,B,587,5,3520,29,20.0,49.6,0.0352,0.025,1,geen,normaal
2025-07-17 21:00,Room_D1,D,946101,3011,3520000,29000,19.9,48.6,0.0218,0.01,1,geen,normaal
2025-07-17 21:00,Room_B1,B,1167,4,3520,29,19.8,50.0,0.0351,0.025,1,geen,normaal
2025-07-17 21:00,Room_A2,A,512,3,3520,20,19.9,49.3,0.0424,0.035,1,geen,normaal
2025-07-17 21:00,Room_A1,A,468,5,3520,20,20.2,47.1,0.0475,0.035,1,geen,normaal
2025-07-17 21:30,Room_B1,B,1106,4,3520,29,19.6,48.3,0.0364,0.025,1,geen,normaal
2025-07-17 21:30,Room_C1,C,64994,431,352000,2900,20.0,49.0,0.022,0.015,1,geen,normaal
2025-07-17 21:30,Room_A1,A,447,4,3520,20,19.4,49.0,0.0457,0.035,1,geen,normaal
2025-07-17 21:30,Room_B2,B,606,5,3520,29,20.1,49.1,0.0362,0.025,1,geen,normaal
2025-07-17 21:30,Room_D1,D,1167607,3281,3520000,29000,20.0,47.9,0.0194,0.01,1,geen,normaal
2025-07-17 21:30,Room_A2,A,580,3,3520,20,19.9,49.6,0.0437,0.035,1,geen,normaal
2025-07-17 22:00,Room_C1,C,64799,424,352000,2900,20.1,48.3,0.0249,0.015,1,geen,normaal
2025-07-17 22:00,Room_D1,D,990903,3301,3520000,29000,19.8,47.6,0.0162,0.01,1,geen,normaal
2025-07-17 22:00,Room_A1,A,468,5,3520,20,20.7,50.7,0.0501,0.035,1,geen,normaal
2025-07-17 22:00,Room_A2,A,510,3,3520,20,20.1,49.2,0.0477,0.035,1,geen,normaal
2025-07-17 22:00,Room_B1,B,982,4,3520,29,20.3,48.6,0.0331,0.025,1,geen,normaal
2025-07-17 22:00,Room_B2,B,660,5,3520,29,20.3,47.5,0.0359,0.025,1,geen,normaal
2025-07-17 22:30,Room_A1,A,430,4,3520,20,19.9,47.7,0.0452,0.035,1,geen,normaal
2025-07-17 22:30,Room_B2,B,588,5,3520,29,20.1,49.1,0.034,0.025,1,geen,normaal
2025-07-17 22:30,Room_D1,D,945169,3063,3520000,29000,20.1,49.1,0.0231,0.01,1,geen,normaal
2025-07-17 22:30,Room_B1,B,989,4,3520,29,19.9,48.2,0.0349,0.025,1,geen,normaal
2025-07-17 22:30,Room_A2,A,542,3,3520,20,19.5,48.3,0.0429,0.035,1,geen,normaal
2025-07-17 22:30,Room_C1,C,74619,394,352000,2900,19.9,48.9,0.022,0.015,1,geen,normaal
2025-07-17 23:00,Room_C1,C,64227,398,352000,2900,20.0,47.7,0.0314,0.015,1,geen,normaal
2025-07-17 23:00,Room_D1,D,980824,3232,3520000,29000,20.2,48.9,0.0206,0.01,1,geen,normaal
2025-07-17 23:00,Room_B2,B,599,4,3520,29,19.7,49.4,0.0338,0.025,1,geen,normaal
2025-07-17 23:00,Room_A1,A,516,4,3520,20,20.4,49.7,0.0459,0.035,1,geen,normaal
2025-07-17 23:00,Room_B1,B,1059,4,3520,29,19.7,46.2,0.0282,0.025,1,geen,normaal
2025-07-17 23:00,Room_A2,A,517,3,3520,20,20.3,47.7,0.0448,0.035,1,geen,normaal
2025-07-17 23:30,Room_A1,A,465,5,3520,20,20.1,49.8,0.0412,0.035,1,geen,normaal
2025-07-17 23:30,Room_D1,D,932821,3060,3520000,29000,19.6,48.7,0.0151,0.01,1,geen,normaal
2025-07-17 23:30,Room_C1,C,67541,382,352000,2900,20.7,49.5,0.0287,0.015,1,geen,normaal
2025-07-17 23:30,Room_B2,B,576,4,3520,29,19.8,48.4,0.0291,0.025,1,geen,normaal
2025-07-17 23:30,Room_B1,B,1023,4,3520,29,20.2,50.8,0.0379,0.025,1,geen,normaal
2025-07-17 23:30,Room_A2,A,524,3,3520,20,20.0,49.0,0.0423,0.035,1,geen,normaal
2025-07-18 00:00,Room_D1,D,967333,2910,3520000,29000,20.1,47.6,0.0197,0.01,1,geen,normaal
2025-07-18 00:00,Room_C1,C,63600,414,352000,2900,20.2,47.9,0.0287,0.015,1,geen,normaal
2025-07-18 00:00,Room_A1,A,477,4,3520,20,19.9,47.6,0.0506,0.035,1,geen,normaal
2025-07-18 00:00,Room_B1,B,1215,4,3520,29,19.6,47.8,0.0419,0.025,1,geen,normaal
2025-07-18 00:00,Room_A2,A,567,3,3520,20,20.2,47.6,0.0503,0.035,1,geen,normaal
2025-07-18 00:00,Room_B2,B,595,4,3520,29,20.2,47.8,0.0367,0.025,1,geen,normaal
2025-07-18 00:30,Room_D1,D,1087882,2902,3520000,29000,20.4,49.5,0.0189,0.01,1,geen,normaal
2025-07-18 00:30,Room_C1,C,70274,391,352000,2900,19.7,48.3,0.0232,0.015,1,geen,normaal
2025-07-18 00:30,Room_A2,A,1793,7,3520,20,20.0,48.6,0.0318,0.035,0,druk_alarm,deuropening
2025-07-18 00:30,Room_B1,B,1011,4,3520,29,20.3,49.9,0.0392,0.025,1,geen,normaal
2025-07-18 00:30,Room_B2,B,651,4,3520,29,19.9,49.6,0.0366,0.025,1,geen,normaal
2025-07-18 00:30,Room_A1,A,476,4,3520,20,20.4,48.6,0.0404,0.035,1,geen,normaal
2025-07-18 01:00,Room_B2,B,609,4,3520,29,20.2,48.8,0.0376,0.025,1,geen,normaal
2025-07-18 01:00,Room_A2,A,544,3,3520,20,20.3,47.7,0.0459,0.035,1,geen,normaal
2025-07-18 01:00,Room_B1,B,1056,4,3520,29,20.3,49.9,0.0355,0.025,1,geen,normaal
2025-07-18 01:00,Room_A1,A,432,4,3520,20,19.7,48.5,0.045,0.035,1,geen,normaal
2025-07-18 01:00,Room_D1,D,956861,3005,3520000,29000,19.6,48.6,0.0189,0.01,1,geen,normaal
2025-07-18 01:00,Room_C1,C,63729,390,352000,2900,20.1,49.0,0.0274,0.015,1,geen,normaal
2025-07-18 01:30,Room_C1,C,71242,383,352000,2900,20.2,47.4,0.0282,0.015,1,geen,normaal
2025-07-18 01:30,Room_A1,A,436,4,3520,20,19.9,47.9,0.0474,0.035,1,geen,normaal
2025-07-18 01:30,Room_A2,A,498,3,3520,20,20.2,50.1,0.0431,0.035,1,geen,normaal
2025-07-18 01:30,Room_B1,B,1152,5,3520,29,20.5,47.5,0.0374,0.025,1,geen,normaal
2025-07-18 01:30,Room_D1,D,1037211,2953,3520000,29000,20.1,48.4,0.0244,0.01,1,geen,normaal
2025-07-18 01:30,Room_B2,B,573,4,3520,29,20.0,48.3,0.0292,0.025,1,geen,normaal
2025-07-18 02:00,Room_A2,A,530,3,3520,20,20.1,48.3,0.0431,0.035,1,geen,normaal
2025-07-18 02:00,Room_D1,D,990317,3032,3520000,29000,19.9,49.7,0.0156,0.01,1,geen,normaal
2025-07-18 02:00,Room_B2,B,607,4,3520,29,20.0,47.9,0.0345,0.025,1,geen,normaal
2025-07-18 02:00,Room_B1,B,1277,4,3520,29,19.8,49.2,0.0401,0.025,1,geen,normaal
2025-07-18 02:00,Room_C1,C,63455,395,352000,2900,19.5,49.0,0.0232,0.015,1,geen,normaal
2025-07-18 02:00,Room_A1,A,427,4,3520,20,20.0,47.3,0.0461,0.035,1,geen,normaal
2025-07-18 02:30,Room_D1,D,955674,2892,3520000,29000,19.9,49.0,0.0204,0.01,1,geen,normaal
2025-07-18 02:30,Room_C1,C,76738,381,352000,2900,19.9,48.4,0.0316,0.015,1,geen,normaal
2025-07-18 02:30,Room_B1,B,1087,4,3520,29,20.1,48.6,0.0365,0.025,1,geen,normaal
2025-07-18 02:30,Room_B2,B,653,4,3520,29,19.7,48.6,0.0317,0.025,1,geen,normaal
2025-07-18 02:30,Room_A1,A,430,4,3520,20,20.5,47.4,0.0444,0.035,1,geen,normaal
2025-07-18 02:30,Room_A2,A,600,3,3520,20,19.7,48.9,0.0425,0.035,1,geen,normaal
2025-07-18 03:00,Room_C1,C,64135,398,352000,2900,19.8,50.0,0.0247,0.015,1,geen,normaal
2025-07-18 03:00,Room_A1,A,473,4,3520,20,20.1,48.2,0.0481,0.035,1,geen,normaal
2025-07-18 03:00,Room_A2,A,508,3,3520,20,19.8,47.7,0.0491,0.035,1,geen,normaal
2025-07-18 03:00,Room_B1,B,1429,4,3520,29,20.1,50.1,0.0376,0.025,1,geen,normaal
2025-07-18 03:00,Room_B2,B,571,4,3520,29,19.1,50.1,0.0338,0.025,1,geen,normaal
2025-07-18 03:00,Room_D1,D,980851,2940,3520000,29000,20.0,50.4,0.0165,0.01,1,geen,normaal
2025-07-18 03:30,Room_C1,C,64585,401,352000,2900,19.8,49.5,0.0248,0.015,1,geen,normaal
2025-07-18 03:30,Room_B1,B,1261,4,3520,29,19.8,49.7,0.0406,0.025,1,geen,normaal
2025-07-18 03:30,Room_A1,A,471,4,3520,20,19.8,49.4,0.0437,0.035,1,geen,normaal
2025-07-18 03:30,Room_B2,B,636,5,3520,29,20.5,49.7,0.0341,0.025,1,geen,normaal
2025-07-18 03:30,Room_D1,D,1111547,3081,3520000,29000,20.1,48.0,0.0202,0.01,1,geen,normaal
2025-07-18 03:30,Room_A2,A,523,3,3520,20,19.8,49.1,0.0498,0.035,1,geen,normaal
2025-07-18 04:00,Room_B1,B,1143,4,3520,29,19.8,47.4,0.0318,0.025,1,geen,normaal
2025-07-18 04:00,Room_D1,D,1312356,2963,3520000,29000,19.7,48.7,0.0219,0.01,1,geen,normaal
2025-07-18 04:00,Room_B2,B,586,5,3520,29,20.1,48.1,0.0409,0.025,1,geen,normaal
2025-07-18 04:00,Room_A2,A,562,3,3520,20,20.3,50.7,0.0436,0.035,1,geen,normaal
2025-07-18 04:00,Room_C1,C,77667,384,352000,2900,20.2,48.3,0.0294,0.015,1,geen,normaal
2025-07-18 04:00,Room_A1,A,425,4,3520,20,20.4,48.7,0.0399,0.035,1,geen,normaal
2025-07-18 04:30,Room_B1,B,1044,4,3520,29,20.3,48.1,0.0343,0.025,1,geen,normaal
2025-07-18 04:30,Room_B2,B,767,5,3520,29,20.1,49.6,0.039,0.025,1,geen,normaal
2025-07-18 04:30,Room_C1,C,67314,394,352000,2900,19.7,48.8,0.0195,0.015,1,geen,normaal
2025-07-18 04:30,Room_A1,A,501,4,3520,20,20.1,48.6,0.0466,0.035,1,geen,normaal
2025-07-18 04:30,Room_A2,A,508,3,3520,20,19.5,49.4,0.0436,0.035,1,geen,normaal
2025-07-18 04:30,Room_D1,D,1114762,2894,3520000,29000,19.9,49.2,0.024,0.01,1,geen,normaal
2025-07-18 05:00,Room_B2,B,1125,5,3520,29,19.9,48.8,0.0392,0.025,1,geen,schoonmaak
2025-07-18 05:00,Room_D1,D,1138886,2930,3520000,29000,19.8,49.2,0.0133,0.01,1,geen,normaal
2025-07-18 05:00,Room_B1,B,2056,4,3520,29,20.4,47.9,0.0305,0.025,1,geen,schoonmaak
2025-07-18 05:00,Room_A2,A,814,3,3520,20,19.9,49.7,0.0442,0.035,1,geen,schoonmaak
2025-07-18 05:00,Room_C1,C,83546,395,352000,2900,19.7,47.7,0.0224,0.015,1,geen,normaal
2025-07-18 05:00,Room_A1,A,523,5,3520,20,19.6,48.7,0.0448,0.035,1,geen,normaal
2025-07-18 05:30,Room_A2,A,504,3,3520,20,19.7,48.3,0.0488,0.035,1,geen,normaal
2025-07-18 05:30,Room_A1,A,849,4,3520,20,19.9,48.6,0.0466,0.035,1,geen,schoonmaak
2025-07-18 05:30,Room_D1,D,977430,2910,3520000,29000,19.5,47.2,0.0213,0.01,1,geen,normaal
2025-07-18 05:30,Room_B1,B,1141,4,3520,29,19.8,47.4,0.0356,0.025,1,geen,normaal
2025-07-18 05:30,Room_B2,B,619,5,3520,29,20.0,49.2,0.0399,0.025,1,geen,normaal
2025-07-18 05:30,Room_C1,C,77884,408,352000,2900,20.1,48.2,0.0295,0.015,1,geen,normaal
2025-07-18 06:00,Room_B2,B,613,5,3520,29,20.0,48.2,0.0381,0.025,1,geen,normaal
2025-07-18 06:00,Room_C1,C,66071,392,352000,2900,20.1,49.9,0.0272,0.015,1,geen,normaal
2025-07-18 06:00,Room_A2,A,586,3,3520,20,20.5,48.2,0.0466,0.035,1,geen,normaal
2025-07-18 06:00,Room_A1,A,463,5,3520,20,19.7,48.1,0.0499,0.035,1,geen,normaal
2025-07-18 06:00,Room_B1,B,1049,4,3520,29,20.1,47.6,0.0366,0.025,1,geen,normaal
2025-07-18 06:00,Room_D1,D,991992,3306,3520000,29000,20.5,48.0,0.0228,0.01,1,geen,normaal
2025-07-18 06:30,Room_A2,A,527,3,3520,20,19.8,48.9,0.0429,0.035,1,geen,normaal
2025-07-18 06:30,Room_C1,C,70222,472,352000,2900,19.8,49.0,0.0273,0.015,1,geen,normaal
2025-07-18 06:30,Room_B1,B,1227,4,3520,29,19.6,49.0,0.0356,0.025,1,geen,normaal
2025-07-18 06:30,Room_B2,B,650,5,3520,29,19.8,47.8,0.0375,0.025,1,geen,normaal
2025-07-18 06:30,Room_A1,A,469,5,3520,20,20.0,47.7,0.0525,0.035,1,geen,normaal
2025-07-18 06:30,Room_D1,D,1121024,2956,3520000,29000,20.0,49.5,0.0187,0.01,1,geen,normaal
2025-07-18 07:00,Room_A2,A,537,3,3520,20,19.9,48.8,0.0516,0.035,1,geen,normaal
2025-07-18 07:00,Room_B1,B,1134,4,3520,29,20.3,49.7,0.0352,0.025,1,geen,normaal
2025-07-18 07:00,Room_B2,B,640,5,3520,29,19.6,49.2,0.0341,0.025,1,geen,normaal
2025-07-18 07:00,Room_C1,C,87078,407,352000,2900,20.2,47.0,0.0304,0.015,1,geen,normaal
2025-07-18 07:00,Room_D1,D,1028319,3005,3520000,29000,19.9,49.0,0.0141,0.01,1,geen,normaal
2025-07-18 07:00,Room_A1,A,499,5,3520,20,20.0,47.9,0.0422,0.035,1,geen,normaal
2025-07-18 07:30,Room_D1,D,1072642,3079,3520000,29000,19.8,49.4,0.0233,0.01,1,geen,normaal
2025-07-18 07:30,Room_B1,B,4500,10,3520,29,20.3,48.7,0.0171,0.025,0,deeltjes_alarm,deuropening
2025-07-18 07:30,Room_A1,A,476,5,3520,20,20.7,49.2,0.0442,0.035,1,geen,normaal
2025-07-18 07:30,Room_A2,A,539,3,3520,20,20.2,49.8,0.0497,0.035,1,geen,normaal
2025-07-18 07:30,Room_B2,B,741,5,3520,29,20.5,48.6,0.0302,0.025,1,geen,normaal
2025-07-18 07:30,Room_C1,C,70537,406,352000,2900,19.9,47.9,0.0174,0.015,1,geen,normaal
2025-07-18 08:00,Room_B1,B,1188,4,3520,29,19.8,48.4,0.032,0.025,1,geen,normaal
2025-07-18 08:00,Room_C1,C,66722,401,352000,2900,20.2,48.1,0.0266,0.015,1,geen,normaal
2025-07-18 08:00,Room_A2,A,571,3,3520,20,19.6,47.3,0.0469,0.035,1,geen,normaal
2025-07-18 08:00,Room_A1,A,491,5,3520,20,19.9,49.1,0.0409,0.035,1,geen,normaal
2025-07-18 08:00,Room_B2,B,677,5,3520,29,19.5,49.7,0.0347,0.025,1,geen,normaal
2025-07-18 08:00,Room_D1,D,1017922,3139,3520000,29000,20.0,46.4,0.0213,0.01,1,geen,normaal
2025-07-18 08:30,Room_D1,D,1065610,3061,3520000,29000,20.0,49.6,0.0172,0.01,1,geen,normaal
2025-07-18 08:30,Room_A2,A,635,3,3520,20,20.0,48.6,0.0436,0.035,1,geen,normaal
2025-07-18 08:30,Room_B2,B,719,6,3520,29,20.1,48.6,0.038,0.025,1,geen,normaal
2025-07-18 08:30,Room_C1,C,68042,407,352000,2900,20.1,49.8,0.0265,0.015,1,geen,normaal
2025-07-18 08:30,Room_B1,B,1115,4,3520,29,20.2,50.1,0.0324,0.025,1,geen,normaal
2025-07-18 08:30,Room_A1,A,559,5,3520,20,19.9,50.9,0.0437,0.035,1,geen,normaal
2025-07-18 09:00,Room_C1,C,70366,423,352000,2900,20.0,48.7,0.0248,0.015,1,geen,normaal
2025-07-18 09:00,Room_A1,A,1607,10,3520,20,20.0,48.0,0.0317,0.035,0,druk_alarm,deuropening
2025-07-18 09:00,Room_B2,B,675,5,3520,29,19.8,47.8,0.0327,0.025,1,geen,normaal
2025-07-18 09:00,Room_A2,A,581,3,3520,20,20.1,48.4,0.0477,0.035,1,geen,normaal
2025-07-18 09:00,Room_B1,B,1189,4,3520,29,20.1,48.6,0.0332,0.025,1,geen,normaal
2025-07-18 09:00,Room_D1,D,1027927,3070,3520000,29000,20.1,49.9,0.0213,0.01,1,geen,normaal
2025-07-18 09:30,Room_D1,D,1096635,3361,3520000,29000,19.7,48.8,0.0196,0.01,1,geen,normaal
2025-07-18 09:30,Room_B2,B,651,5,3520,29,19.7,48.1,0.0383,0.025,1,geen,normaal
2025-07-18 09:30,Room_A2,A,627,3,3520,20,20.3,47.1,0.0444,0.035,1,geen,normaal
2025-07-18 09:30,Room_A1,A,477,5,3520,20,20.2,48.2,0.044,0.035,1,geen,normaal
2025-07-18 09:30,Room_B1,B,1168,5,3520,29,19.9,48.9,0.0408,0.025,1,geen,normaal
2025-07-18 09:30,Room_C1,C,69142,455,352000,2900,19.9,48.9,0.0229,0.015,1,geen,normaal
2025-07-18 10:00,Room_B1,B,1179,4,3520,29,20.5,46.9,0.0325,0.025,1,geen,normaal
2025-07-18 10:00,Room_B2,B,744,5,3520,29,19.4,49.3,0.0376,0.025,1,geen,normaal
2025-07-18 10:00,Room_D1,D,994984,3072,3520000,29000,19.8,49.2,0.018,0.01,1,geen,normaal
2025-07-18 10:00,Room_A2,A,575,3,3520,20,20.2,48.5,0.0457,0.035,1,geen,normaal
2025-07-18 10:00,Room_A1,A,557,5,3520,20,20.0,48.9,0.046,0.035,1,geen,normaal
2025-07-18 10:00,Room_C1,C,78095,421,352000,2900,19.9,47.0,0.0293,0.015,1,geen,normaal
2025-07-18 10:30,Room_B1,B,1290,4,3520,29,19.8,49.8,0.0306,0.025,1,geen,normaal
2025-07-18 10:30,Room_B2,B,3165,13,3520,29,20.4,48.8,0.0253,0.025,1,geen,deuropening
2025-07-18 10:30,Room_C1,C,71575,411,352000,2900,20.0,47.9,0.0343,0.015,1,geen,normaal
2025-07-18 10:30,Room_A1,A,505,5,3520,20,20.2,49.2,0.0421,0.035,1,geen,normaal
2025-07-18 10:30,Room_D1,D,1114712,3410,3520000,29000,19.8,46.5,0.0216,0.01,1,geen,normaal
2025-07-18 10:30,Room_A2,A,617,3,3520,20,19.3,49.1,0.0438,0.035,1,geen,normaal
2025-07-18 11:00,Room_B2,B,703,5,3520,29,20.1,48.1,0.0321,0.025,1,geen,normaal
2025-07-18 11:00,Room_A1,A,483,5,3520,20,19.9,46.8,0.0509,0.035,1,geen,normaal
2025-07-18 11:00,Room_A2,A,587,3,3520,20,19.8,50.0,0.0445,0.035,1,geen,normaal
2025-07-18 11:00,Room_B1,B,1127,5,3520,29,20.0,47.1,0.0314,0.025,1,geen,normaal
2025-07-18 11:00,Room_D1,D,978624,3404,3520000,29000,20.0,49.3,0.0203,0.01,1,geen,normaal
2025-07-18 11:00,Room_C1,C,319245,1007,352000,2900,20.0,47.2,0.0117,0.015,0,druk_alarm,deuropening
2025-07-18 11:30,Room_A2,A,713,4,3520,20,19.9,48.2,0.0392,0.035,1,geen,normaal
2025-07-18 11:30,Room_B2,B,700,5,3520,29,19.6,48.2,0.0366,0.025,1,geen,normaal
2025-07-18 11:30,Room_C1,C,80867,415,352000,2900,19.9,48.2,0.0271,0.015,1,geen,normaal
2025-07-18 11:30,Room_A1,A,519,5,3520,20,20.1,49.5,0.0425,0.035,1,geen,normaal
2025-07-18 11:30,Room_D1,D,987762,3075,3520000,29000,19.8,49.2,0.0158,0.01,1,geen,normaal
2025-07-18 11:30,Room_B1,B,1159,5,3520,29,19.5,49.1,0.0388,0.025,1,geen,normaal
2025-07-18 12:00,Room_D1,D,1000126,3090,3520000,29000,19.8,49.3,0.0237,0.01,1,geen,normaal
2025-07-18 12:00,Room_B2,B,763,5,3520,29,20.4,49.5,0.0375,0.025,1,geen,normaal
2025-07-18 12:00,Room_A1,A,489,5,3520,20,20.6,48.3,0.0418,0.035,1,geen,normaal
2025-07-18 12:00,Room_B1,B,1196,4,3520,29,20.0,48.8,0.0379,0.025,1,geen,normaal
2025-07-18 12:00,Room_C1,C,67956,436,352000,2900,20.2,48.6,0.0265,0.015,1,geen,normaal
2025-07-18 12:00,Room_A2,A,570,3,3520,20,20.1,47.6,0.0451,0.035,1,geen,normaal
2025-07-18 12:30,Room_C1,C,78038,419,352000,2900,20.0,49.0,0.0311,0.015,1,geen,normaal
2025-07-18 12:30,Room_A1,A,515,5,3520,20,20.1,48.4,0.049,0.035,1,geen,normaal
2025-07-18 12:30,Room_D1,D,1034510,3157,3520000,29000,20.2,49.2,0.0232,0.01,1,geen,normaal
2025-07-18 12:30,Room_B1,B,1159,5,3520,29,20.1,48.0,0.039,0.025,1,geen,normaal
2025-07-18 12:30,Room_B2,B,683,5,3520,29,20.3,49.2,0.0393,0.025,1,geen,normaal
2025-07-18 12:30,Room_A2,A,598,4,3520,20,19.8,48.7,0.0483,0.035,1,geen,normaal
2025-07-18 13:00,Room_A2,A,615,3,3520,20,19.3,47.6,0.045,0.035,1,geen,normaal
2025-07-18 13:00,Room_B1,B,1137,4,3520,29,19.9,49.8,0.0354,0.025,1,geen,normaal
2025-07-18 13:00,Room_B2,B,725,5,3520,29,20.0,47.6,0.0374,0.025,1,geen,normaal
2025-07-18 13:00,Room_A1,A,615,5,3520,20,20.1,50.1,0.0444,0.035,1,geen,normaal
2025-07-18 13:00,Room_D1,D,1141753,3181,3520000,29000,19.7,48.0,0.0202,0.01,1,geen,normaal
2025-07-18 13:00,Room_C1,C,83672,412,352000,2900,20.4,49.1,0.0249,0.015,1,geen,normaal
2025-07-18 13:30,Room_C1,C,69679,416,352000,2900,19.8,49.2,0.0244,0.015,1,geen,normaal
2025-07-18 13:30,Room_B2,B,805,5,3520,29,20.0,48.0,0.0337,0.025,1,geen,normaal
2025-07-18 13:30,Room_A1,A,541,5,3520,20,20.3,48.2,0.0424,0.035,1,geen,normaal
2025-07-18 13:30,Room_B1,B,1213,4,3520,29,19.8,49.6,0.0405,0.025,1,geen,normaal
2025-07-18 13:30,Room_D1,D,1023339,3054,3520000,29000,20.2,48.0,0.0188,0.01,1,geen,normaal
2025-07-18 13:30,Room_A2,A,590,3,3520,20,20.4,50.1,0.0488,0.035,1,geen,normaal
