timestamp,schroefsnelheid_RPM,voeding_kgh,torque_pct,SME_kWhkg,die_druk_bar,smelt_temp_C,zone1_temp_C,zone1_sp_C,zone2_temp_C,zone2_sp_C,zone3_temp_C,zone3_sp_C,zone4_temp_C,zone4_sp_C,zone5_temp_C,zone5_sp_C,zone6_temp_C,zone6_sp_C,zone7_temp_C,zone7_sp_C,zone8_temp_C,zone8_sp_C,API_gehalte_pct,degradatie_pct,Raman_API_pct,Raman_gemeten,event
2025-09-01 09:20:50,218,4.659,38.0,0.9232,22.2,170.2,40.3,40,77.4,80,117.9,120,147.3,150,159.1,160,170.0,170,165.2,165,156.1,155,30.87,0.212,,0,normaal
2025-09-01 09:20:55,217,4.656,38.6,0.9528,21.7,169.3,39.9,40,78.0,80,117.5,120,148.6,150,159.7,160,169.3,170,165.6,165,155.2,155,30.69,0.192,,0,normaal
2025-09-01 09:21:00,216,4.715,38.3,0.9206,21.2,168.9,39.6,40,77.2,80,117.9,120,148.4,150,160.0,160,169.6,170,165.5,165,155.7,155,30.75,0.201,30.78,1,normaal
2025-09-01 09:21:05,215,4.642,37.9,0.9417,21.0,169.8,40.0,40,78.1,80,117.3,120,148.1,150,159.0,160,169.1,170,164.6,165,154.9,155,30.63,0.24,,0,normaal
2025-09-01 09:21:10,216,4.695,39.1,0.9489,22.2,168.6,39.9,40,77.6,80,118.1,120,148.4,150,158.5,160,167.9,170,165.0,165,155.1,155,31.93,0.295,,0,normaal
2025-09-01 09:21:15,217,4.659,38.6,0.9537,21.8,170.1,40.0,40,78.4,80,118.5,120,149.1,150,159.6,160,169.4,170,164.6,165,156.4,155,30.86,0.302,,0,normaal
2025-09-01 09:21:20,214,4.636,37.7,0.9113,21.9,168.6,40.6,40,78.6,80,117.2,120,147.6,150,159.2,160,169.7,170,164.7,165,154.4,155,31.13,0.234,,0,normaal
2025-09-01 09:21:25,214,4.699,39.2,0.9178,22.3,170.2,39.3,40,77.8,80,117.3,120,148.4,150,160.0,160,169.5,170,164.5,165,155.2,155,30.59,0.234,,0,normaal
2025-09-01 09:21:30,217,4.668,38.3,0.9345,21.7,169.4,40.1,40,77.6,80,117.1,120,147.9,150,159.6,160,168.9,170,165.4,165,155.3,155,30.42,0.24,30.8,1,normaal
2025-09-01 09:21:35,214,4.69,39.4,0.9252,22.0,168.6,39.8,40,77.5,80,117.8,120,148.2,150,158.7,160,168.8,170,165.4,165,155.1,155,30.37,0.314,,0,normaal
2025-09-01 09:21:40,216,4.781,37.7,0.8779,22.1,168.9,39.8,40,77.6,80,118.2,120,148.1,150,159.8,160,169.3,170,164.5,165,156.4,155,31.17,0.238,,0,normaal
2025-09-01 09:21:45,214,4.731,39.3,0.9461,23.3,169.4,40.6,40,77.5,80,117.7,120,147.9,150,159.6,160,169.2,170,165.1,165,154.9,155,30.95,0.218,,0,normaal
2025-09-01 09:21:50,215,4.732,38.6,0.8902,21.7,168.1,39.8,40,78.2,80,118.2,120,147.7,150,159.4,160,169.5,170,165.0,165,155.6,155,31.21,0.199,,0,normaal
2025-09-01 09:21:55,216,4.675,38.1,0.9295,22.2,168.5,41.4,40,77.7,80,117.7,120,149.1,150,159.6,160,169.1,170,165.9,165,156.0,155,30.42,0.198,,0,normaal
2025-09-01 09:22:00,216,4.702,39.0,0.9473,22.0,168.7,39.3,40,77.7,80,117.6,120,148.8,150,159.0,160,169.6,170,164.6,165,155.1,155,31.07,0.192,31.51,1,normaal
2025-09-01 09:22:05,216,4.73,38.5,0.9077,22.7,168.9,40.5,40,79.9,80,117.3,120,147.9,150,159.4,160,169.9,170,165.9,165,155.6,155,30.64,0.186,,0,normaal
2025-09-01 09:22:10,215,4.656,37.7,0.8972,21.9,169.4,40.5,40,78.5,80,118.4,120,147.5,150,159.6,160,169.7,170,164.6,165,155.2,155,30.18,0.265,,0,normaal
2025-09-01 09:22:15,213,4.635,38.5,0.9217,22.5,168.5,40.6,40,78.1,80,118.1,120,148.7,150,159.6,160,168.7,170,165.6,165,156.1,155,31.35,0.293,,0,normaal
2025-09-01 09:22:20,214,4.594,38.8,0.929,22.0,169.0,39.8,40,78.7,80,118.3,120,149.2,150,158.8,160,169.9,170,165.4,165,155.0,155,31.05,0.255,,0,normaal
2025-09-01 09:22:25,215,4.688,38.9,0.9168,21.9,168.7,39.7,40,78.1,80,117.9,120,148.8,150,160.8,160,169.2,170,165.2,165,154.8,155,30.71,0.219,,0,normaal
2025-09-01 09:22:30,214,4.662,38.6,0.9454,22.1,168.8,39.7,40,78.7,80,117.7,120,148.1,150,159.6,160,169.4,170,165.6,165,155.5,155,30.89,0.227,31.32,1,normaal
2025-09-01 09:22:35,214,4.666,37.6,0.8932,22.2,169.0,39.7,40,77.3,80,117.5,120,148.8,150,159.2,160,170.3,170,165.0,165,155.5,155,30.78,0.256,,0,normaal
2025-09-01 09:22:40,215,4.641,38.0,0.9186,21.7,169.2,39.3,40,77.2,80,117.9,120,149.1,150,160.0,160,168.6,170,165.7,165,154.8,155,31.0,0.198,,0,normaal
2025-09-01 09:22:45,214,4.724,38.5,0.9215,23.3,169.2,39.4,40,77.5,80,117.4,120,148.0,150,159.4,160,169.8,170,164.9,165,154.9,155,31.25,0.261,,0,normaal
2025-09-01 09:22:50,213,4.8,38.8,0.8997,22.4,168.2,39.4,40,77.2,80,117.1,120,148.7,150,160.1,160,170.4,170,164.6,165,155.2,155,30.71,0.201,,0,normaal
2025-09-01 09:22:55,214,4.648,38.7,0.9359,21.1,168.9,40.0,40,78.2,80,117.1,120,149.1,150,160.1,160,168.7,170,165.9,165,155.3,155,30.81,0.184,,0,normaal
2025-09-01 09:23:00,213,4.703,37.7,0.8989,21.3,169.0,40.2,40,78.4,80,118.2,120,149.5,150,158.7,160,169.5,170,165.3,165,155.2,155,30.76,0.336,29.96,1,normaal
2025-09-01 09:23:05,214,4.703,38.4,0.9245,21.9,168.8,39.8,40,78.5,80,117.4,120,148.3,150,158.8,160,168.5,170,165.0,165,155.1,155,31.21,0.214,,0,normaal
2025-09-01 09:23:10,211,4.71,37.0,0.8521,22.1,168.6,40.3,40,78.1,80,117.7,120,148.9,150,159.5,160,170.4,170,164.7,165,156.1,155,30.59,0.203,,0,normaal
2025-09-01 09:23:15,212,4.69,38.0,0.8952,22.1,168.7,40.1,40,78.0,80,117.8,120,148.5,150,158.9,160,169.7,170,165.7,165,155.3,155,31.1,0.282,,0,normaal
2025-09-01 09:23:20,213,4.758,37.6,0.8815,23.3,167.8,39.6,40,78.1,80,118.5,120,148.9,150,158.5,160,169.2,170,165.5,165,155.7,155,30.69,0.185,,0,normaal
2025-09-01 09:23:25,211,4.718,37.6,0.8795,21.9,168.8,40.3,40,78.2,80,118.5,120,148.3,150,158.8,160,169.8,170,165.7,165,154.7,155,30.74,0.209,,0,normaal
2025-09-01 09:23:30,211,4.662,37.3,0.8832,22.0,168.2,39.3,40,78.5,80,118.1,120,148.7,150,158.8,160,169.6,170,164.6,165,155.1,155,30.56,0.347,30.54,1,normaal
2025-09-01 09:23:35,211,4.674,37.7,0.896,22.4,169.0,39.9,40,78.4,80,117.4,120,148.4,150,159.8,160,169.2,170,165.0,165,155.7,155,30.13,0.194,,0,normaal
2025-09-01 09:23:40,212,4.644,38.6,0.9305,21.7,168.7,39.8,40,78.4,80,118.7,120,148.2,150,159.0,160,168.8,170,165.5,165,155.1,155,31.04,0.183,,0,normaal
2025-09-01 09:23:45,213,4.699,37.4,0.8928,21.0,168.2,39.9,40,77.3,80,117.7,120,147.8,150,159.2,160,169.4,170,164.6,165,155.6,155,30.8,0.185,,0,normaal
2025-09-01 09:23:50,212,4.693,38.0,0.8935,22.3,168.2,40.3,40,78.2,80,118.0,120,148.5,150,159.0,160,169.3,170,164.8,165,154.8,155,31.31,0.241,,0,normaal
2025-09-01 09:23:55,210,4.669,37.5,0.8881,21.9,169.6,39.8,40,77.3,80,117.1,120,148.1,150,160.0,160,169.3,170,165.1,165,154.6,155,30.77,0.365,,0,normaal
2025-09-01 09:24:00,211,4.674,37.9,0.8891,22.1,169.0,41.1,40,78.1,80,118.0,120,148.8,150,159.1,160,169.4,170,164.2,165,155.2,155,30.96,0.216,30.87,1,normaal
2025-09-01 09:24:05,214,4.732,37.9,0.9062,22.1,168.9,39.4,40,78.2,80,118.2,120,148.5,150,159.6,160,169.0,170,164.5,165,155.4,155,31.06,0.288,,0,normaal
2025-09-01 09:24:10,211,4.755,38.8,0.8862,22.5,168.7,39.9,40,78.3,80,117.0,120,148.6,150,159.7,160,169.9,170,166.0,165,154.9,155,30.65,0.189,,0,normaal
2025-09-01 09:24:15,211,4.757,37.8,0.8909,22.9,168.9,40.5,40,78.0,80,118.0,120,148.2,150,159.3,160,169.9,170,164.8,165,155.0,155,31.35,0.189,,0,normaal
2025-09-01 09:24:20,209,4.696,37.7,0.8852,22.5,168.5,41.1,40,78.5,80,118.1,120,148.4,150,160.0,160,169.4,170,165.2,165,155.7,155,30.77,0.245,,0,normaal
2025-09-01 09:24:25,210,4.744,37.8,0.8744,22.4,169.7,39.7,40,78.1,80,118.1,120,148.1,150,159.8,160,169.4,170,165.6,165,155.2,155,31.25,0.308,,0,normaal
2025-09-01 09:24:30,211,4.675,38.0,0.8986,22.9,168.2,38.7,40,78.9,80,118.4,120,149.0,150,159.2,160,170.1,170,165.6,165,155.7,155,30.53,0.589,31.16,1,normaal
2025-09-01 09:24:35,211,4.737,38.4,0.892,22.3,169.3,39.3,40,78.2,80,117.8,120,147.7,150,159.0,160,169.3,170,164.4,165,156.3,155,30.84,0.246,,0,normaal
2025-09-01 09:24:40,210,4.641,37.7,0.8854,22.6,169.0,39.7,40,78.2,80,118.4,120,149.3,150,159.2,160,170.7,170,165.8,165,155.1,155,31.16,0.184,,0,normaal
2025-09-01 09:24:45,212,4.744,38.5,0.892,22.8,168.9,40.4,40,79.6,80,117.3,120,148.0,150,158.9,160,169.0,170,165.6,165,154.4,155,30.74,0.187,,0,normaal
2025-09-01 09:24:50,211,4.766,37.3,0.881,22.9,169.1,40.3,40,77.5,80,117.7,120,147.8,150,159.3,160,169.3,170,164.2,165,154.5,155,30.74,0.244,,0,normaal
2025-09-01 09:24:55,211,4.808,37.4,0.8611,22.2,168.0,41.0,40,77.4,80,118.2,120,148.1,150,159.5,160,169.5,170,165.1,165,154.3,155,30.67,0.231,,0,normaal
2025-09-01 09:25:00,210,4.729,37.8,0.887,22.6,168.0,39.7,40,77.9,80,117.5,120,148.8,150,158.9,160,169.3,170,165.7,165,155.0,155,30.98,0.233,30.52,1,normaal
2025-09-01 09:25:05,211,4.714,38.8,0.8862,22.0,168.9,39.5,40,77.9,80,117.9,120,147.4,150,160.0,160,170.0,170,165.3,165,155.4,155,31.02,0.601,,0,normaal
2025-09-01 09:25:10,210,4.755,37.7,0.8659,22.0,168.7,39.9,40,78.6,80,117.8,120,149.0,150,158.7,160,169.0,170,165.4,165,156.1,155,30.58,0.195,,0,normaal
2025-09-01 09:25:15,210,4.771,38.0,0.8809,22.2,168.5,40.7,40,77.8,80,118.4,120,148.4,150,159.0,160,169.7,170,165.0,165,156.1,155,30.9,0.282,,0,normaal
2025-09-01 09:25:20,208,4.687,37.8,0.8951,22.5,168.2,40.4,40,77.9,80,118.3,120,148.5,150,159.7,160,169.0,170,165.0,165,154.1,155,30.74,0.422,,0,normaal
2025-09-01 09:25:25,211,4.721,37.6,0.8825,21.9,169.5,39.9,40,77.2,80,118.7,120,148.5,150,159.5,160,169.5,170,165.1,165,155.6,155,31.39,0.198,,0,normaal
2025-09-01 09:25:30,210,4.731,37.7,0.8893,22.3,168.3,40.3,40,78.3,80,116.8,120,147.9,150,159.5,160,168.2,170,165.3,165,155.9,155,30.46,0.255,31.05,1,normaal
2025-09-01 09:25:35,207,4.682,37.1,0.8661,22.0,168.3,39.9,40,78.1,80,118.3,120,148.5,150,159.3,160,169.7,170,165.8,165,155.1,155,30.54,0.266,,0,normaal
2025-09-01 09:25:40,209,4.758,37.8,0.8697,23.0,168.0,40.9,40,77.6,80,118.3,120,148.3,150,158.3,160,169.1,170,165.5,165,155.3,155,31.09,0.228,,0,normaal
2025-09-01 09:25:45,210,4.847,37.4,0.8267,23.0,168.3,40.0,40,78.7,80,117.7,120,148.4,150,159.0,160,168.6,170,164.9,165,154.9,155,30.75,0.28,,0,normaal
2025-09-01 09:25:50,208,4.813,37.9,0.8793,22.4,168.5,38.9,40,77.8,80,118.5,120,148.7,150,159.4,160,169.3,170,164.9,165,154.4,155,30.91,0.181,,0,normaal
2025-09-01 09:25:55,207,4.801,37.9,0.846,23.6,168.0,39.6,40,77.2,80,117.5,120,147.5,150,159.1,160,169.4,170,163.9,165,155.8,155,31.4,0.189,,0,normaal
2025-09-01 09:26:00,206,4.73,37.4,0.8547,22.6,169.2,39.7,40,77.4,80,117.8,120,149.0,150,158.8,160,169.8,170,165.0,165,155.8,155,30.73,0.252,30.08,1,normaal
2025-09-01 09:26:05,207,4.682,37.4,0.8534,23.4,168.2,39.7,40,77.2,80,118.2,120,148.1,150,160.1,160,169.6,170,165.7,165,154.9,155,31.11,0.306,,0,normaal
2025-09-01 09:26:10,208,4.808,38.1,0.8547,23.4,168.5,39.9,40,79.3,80,118.1,120,148.6,150,159.9,160,169.5,170,165.8,165,156.3,155,30.84,0.199,,0,normaal
2025-09-01 09:26:15,209,4.787,37.1,0.8521,23.9,168.3,40.3,40,78.1,80,117.6,120,148.1,150,159.7,160,170.0,170,166.4,165,154.7,155,31.1,0.195,,0,normaal
2025-09-01 09:26:20,207,4.871,37.2,0.8152,22.5,168.7,39.0,40,78.6,80,118.0,120,148.3,150,159.9,160,169.4,170,165.2,165,155.6,155,30.69,0.266,,0,normaal
2025-09-01 09:26:25,208,4.832,38.3,0.8616,23.4,168.9,40.0,40,78.4,80,118.8,120,149.0,150,160.2,160,170.3,170,164.8,165,156.0,155,30.77,0.198,,0,normaal
2025-09-01 09:26:30,207,4.701,38.0,0.8802,22.9,168.1,40.4,40,78.0,80,118.2,120,148.7,150,159.8,160,169.3,170,165.1,165,155.7,155,31.0,0.242,32.13,1,normaal
2025-09-01 09:26:35,206,4.861,37.1,0.8117,23.0,167.9,40.3,40,76.3,80,118.2,120,148.1,150,159.8,160,169.5,170,165.8,165,155.1,155,31.09,0.227,,0,normaal
2025-09-01 09:26:40,206,4.841,37.2,0.8329,23.2,168.9,39.9,40,78.6,80,117.5,120,148.6,150,159.2,160,169.0,170,164.8,165,156.4,155,30.67,0.191,,0,normaal
2025-09-01 09:26:45,206,4.766,37.0,0.8422,23.5,168.2,40.2,40,78.2,80,116.9,120,148.7,150,159.3,160,169.1,170,165.2,165,155.9,155,30.13,0.182,,0,normaal
2025-09-01 09:26:50,206,4.8,37.4,0.8377,22.2,168.3,40.0,40,77.6,80,117.6,120,148.0,150,159.1,160,169.6,170,165.5,165,155.0,155,30.74,0.179,,0,normaal
2025-09-01 09:26:55,207,4.909,38.1,0.8243,23.5,168.5,39.5,40,78.3,80,118.0,120,148.3,150,159.8,160,170.0,170,164.7,165,155.6,155,30.82,0.193,,0,normaal
2025-09-01 09:27:00,207,4.882,37.7,0.8354,23.0,168.6,41.0,40,78.3,80,119.0,120,149.2,150,159.9,160,170.3,170,165.6,165,155.3,155,30.37,0.287,29.87,1,normaal
2025-09-01 09:27:05,205,4.919,37.8,0.8257,23.3,167.8,40.8,40,77.7,80,118.4,120,148.2,150,159.3,160,170.2,170,165.8,165,156.4,155,30.07,0.302,,0,normaal
2025-09-01 09:27:10,205,4.904,37.0,0.8265,23.1,168.5,39.9,40,78.5,80,117.8,120,148.9,150,159.4,160,168.8,170,164.9,165,155.9,155,31.15,0.181,,0,normaal
2025-09-01 09:27:15,205,4.778,37.3,0.8345,24.0,168.6,39.5,40,77.9,80,118.0,120,148.0,150,158.6,160,170.1,170,164.7,165,155.4,155,30.98,0.239,,0,normaal
2025-09-01 09:27:20,204,4.881,37.4,0.8148,23.8,168.5,39.6,40,78.8,80,118.3,120,148.3,150,160.1,160,169.6,170,165.5,165,156.4,155,30.58,0.23,,0,normaal
2025-09-01 09:27:25,206,4.853,38.0,0.8367,24.0,167.9,40.2,40,77.7,80,117.9,120,148.4,150,159.7,160,169.2,170,165.1,165,156.1,155,30.63,0.179,,0,normaal
2025-09-01 09:27:30,204,4.909,37.9,0.8336,22.7,168.3,40.7,40,78.2,80,118.2,120,148.6,150,159.0,160,168.9,170,165.3,165,155.5,155,31.04,0.285,31.47,1,normaal
2025-09-01 09:27:35,206,4.949,37.0,0.8148,23.2,168.3,40.0,40,77.9,80,118.6,120,148.9,150,159.5,160,169.2,170,165.7,165,156.0,155,31.23,0.246,,0,normaal
2025-09-01 09:27:40,202,4.855,38.0,0.8417,23.3,168.2,39.6,40,77.5,80,117.8,120,148.9,150,158.7,160,170.0,170,164.8,165,155.0,155,30.33,0.255,,0,normaal
2025-09-01 09:27:45,204,4.927,38.3,0.8209,23.3,168.6,39.6,40,78.1,80,118.2,120,148.4,150,158.2,160,169.7,170,165.0,165,155.9,155,30.59,0.272,,0,normaal
2025-09-01 09:27:50,204,4.784,37.4,0.8445,24.9,167.7,39.3,40,77.8,80,117.2,120,148.4,150,159.5,160,169.3,170,165.2,165,155.6,155,30.58,0.213,,0,normaal
2025-09-01 09:27:55,205,4.842,37.5,0.8391,24.3,167.8,39.6,40,77.4,80,117.9,120,148.3,150,159.0,160,169.9,170,165.1,165,154.9,155,31.19,0.193,,0,normaal
2025-09-01 09:28:00,206,4.915,37.6,0.8148,23.5,167.9,40.5,40,78.0,80,117.4,120,148.0,150,160.1,160,169.0,170,165.2,165,155.9,155,30.5,0.188,30.83,1,normaal
2025-09-01 09:28:05,203,4.835,36.6,0.7723,22.8,167.3,40.3,40,78.7,80,117.9,120,148.8,150,158.5,160,169.8,170,165.6,165,155.8,155,31.02,0.177,,0,normaal
2025-09-01 09:28:10,203,4.86,37.5,0.8075,23.7,168.3,40.0,40,77.3,80,118.0,120,148.6,150,159.9,160,169.4,170,165.3,165,154.4,155,31.15,0.19,,0,normaal
2025-09-01 09:28:15,204,4.886,37.5,0.8163,24.5,167.8,39.5,40,77.9,80,119.4,120,147.6,150,159.1,160,169.7,170,164.6,165,155.7,155,30.6,0.277,,0,normaal
2025-09-01 09:28:20,204,4.927,37.0,0.8042,24.2,167.2,39.8,40,77.3,80,118.5,120,147.4,150,158.7,160,169.7,170,166.4,165,155.8,155,30.2,0.337,,0,normaal
2025-09-01 09:28:25,204,4.935,37.5,0.8067,23.8,168.5,39.8,40,77.9,80,118.7,120,148.5,150,158.5,160,170.1,170,166.0,165,155.7,155,30.99,0.191,,0,normaal
2025-09-01 09:28:30,203,4.881,37.6,0.8426,24.0,168.7,40.3,40,78.1,80,117.4,120,147.9,150,160.5,160,169.0,170,165.8,165,154.9,155,30.68,0.201,30.45,1,normaal
2025-09-01 09:28:35,203,4.989,37.1,0.7876,24.0,168.7,39.4,40,77.8,80,118.3,120,149.9,150,159.0,160,169.3,170,165.6,165,155.2,155,30.36,0.185,,0,normaal
2025-09-01 09:28:40,203,4.872,37.9,0.8249,23.8,168.0,39.8,40,77.1,80,117.9,120,147.7,150,160.0,160,170.1,170,165.1,165,155.4,155,30.9,0.279,,0,normaal
2025-09-01 09:28:45,204,4.808,37.6,0.8316,23.8,168.2,40.1,40,77.7,80,118.1,120,148.5,150,158.4,160,169.0,170,165.6,165,155.7,155,30.74,0.207,,0,normaal
2025-09-01 09:28:50,200,4.884,37.5,0.8146,24.9,167.6,40.0,40,78.6,80,118.0,120,147.7,150,160.0,160,169.4,170,165.6,165,154.6,155,31.17,0.179,,0,normaal
2025-09-01 09:28:55,203,4.91,37.6,0.8022,25.2,167.6,39.9,40,78.9,80,117.5,120,149.4,150,159.3,160,169.9,170,165.7,165,155.3,155,30.85,0.269,,0,normaal
2025-09-01 09:29:00,202,4.962,37.3,0.8022,23.6,168.1,40.6,40,77.7,80,118.4,120,148.7,150,160.6,160,169.3,170,165.4,165,155.1,155,30.99,0.229,30.99,1,normaal
2025-09-01 09:29:05,204,4.991,36.9,0.7981,24.3,168.7,39.7,40,78.0,80,117.5,120,148.1,150,159.2,160,168.7,170,165.7,165,156.1,155,30.5,0.264,,0,normaal
2025-09-01 09:29:10,199,4.93,36.5,0.7805,25.0,168.5,39.9,40,77.9,80,118.0,120,148.2,150,159.3,160,169.4,170,165.1,165,155.9,155,30.99,0.277,,0,normaal
2025-09-01 09:29:15,202,4.913,37.2,0.7885,24.5,168.5,39.5,40,78.4,80,117.7,120,147.4,150,158.7,160,170.1,170,164.8,165,155.5,155,30.28,0.228,,0,normaal
2025-09-01 09:29:20,201,5.008,37.9,0.7967,24.7,168.2,40.0,40,77.8,80,117.7,120,148.2,150,160.0,160,169.6,170,164.9,165,156.4,155,31.38,0.201,,0,normaal
2025-09-01 09:29:25,201,4.953,37.3,0.7864,24.6,168.1,39.5,40,78.4,80,118.4,120,148.7,150,159.4,160,169.8,170,166.0,165,155.2,155,30.22,0.189,,0,normaal
2025-09-01 09:29:30,200,4.954,37.2,0.8019,25.1,167.6,39.2,40,78.5,80,117.4,120,147.8,150,160.0,160,169.8,170,165.7,165,156.6,155,30.99,0.185,31.17,1,normaal
2025-09-01 09:29:35,201,4.924,36.7,0.7876,24.4,167.6,40.0,40,77.7,80,118.0,120,148.5,150,158.8,160,169.2,170,164.9,165,154.5,155,30.42,0.212,,0,normaal
2025-09-01 09:29:40,200,5.032,38.2,0.7892,24.4,168.0,39.5,40,78.5,80,118.3,120,149.1,150,159.3,160,169.6,170,165.1,165,156.0,155,30.79,0.198,,0,normaal
2025-09-01 09:29:45,201,4.874,37.0,0.8024,24.5,168.0,38.7,40,77.3,80,118.4,120,148.5,150,158.8,160,169.7,170,164.8,165,156.5,155,31.03,0.207,,0,normaal
2025-09-01 09:29:50,201,5.053,37.2,0.7791,25.5,167.9,39.7,40,77.4,80,117.6,120,148.4,150,159.5,160,168.5,170,164.6,165,156.0,155,30.31,0.182,,0,normaal
2025-09-01 09:29:55,201,4.993,37.5,0.7831,25.3,167.3,40.6,40,78.0,80,117.0,120,148.3,150,160.2,160,170.4,170,165.4,165,156.0,155,30.63,0.21,,0,normaal
2025-09-01 09:30:00,200,5.049,37.5,0.7939,24.1,168.4,40.2,40,78.5,80,118.0,120,148.2,150,159.9,160,168.9,170,165.2,165,156.0,155,30.57,0.272,29.93,1,normaal
2025-09-01 09:30:05,201,5.055,37.0,0.7724,25.0,167.5,40.1,40,77.3,80,118.4,120,147.9,150,159.0,160,170.8,170,164.8,165,155.8,155,31.41,0.249,,0,normaal
2025-09-01 09:30:10,202,5.088,36.5,0.7621,25.4,168.1,40.9,40,78.3,80,116.7,120,148.6,150,159.7,160,170.0,170,165.1,165,155.9,155,30.82,0.267,,0,normaal
2025-09-01 09:30:15,199,5.04,37.3,0.7718,25.2,167.5,38.8,40,77.6,80,117.1,120,148.9,150,159.4,160,169.4,170,165.3,165,154.5,155,30.77,0.211,,0,normaal
2025-09-01 09:30:20,200,4.995,36.7,0.7786,25.1,168.1,39.2,40,78.3,80,116.9,120,147.7,150,158.8,160,169.8,170,165.4,165,155.7,155,30.15,0.201,,0,normaal
2025-09-01 09:30:25,199,5.013,37.2,0.7577,25.7,167.8,40.0,40,77.7,80,117.6,120,148.4,150,159.8,160,169.2,170,165.2,165,156.1,155,30.65,0.179,,0,normaal
2025-09-01 09:30:30,200,4.99,36.4,0.767,25.5,168.0,39.8,40,77.5,80,118.1,120,149.0,150,159.4,160,169.4,170,164.4,165,156.1,155,31.04,0.204,30.22,1,normaal
2025-09-01 09:30:35,197,5.031,36.7,0.7567,25.6,167.9,39.2,40,78.1,80,117.9,120,147.8,150,159.3,160,169.4,170,165.2,165,155.8,155,30.87,0.18,,0,normaal
2025-09-01 09:30:40,199,5.158,37.2,0.7499,26.0,168.1,39.9,40,77.7,80,118.5,120,148.2,150,159.4,160,169.2,170,164.7,165,156.1,155,30.42,0.207,,0,normaal
2025-09-01 09:30:45,196,5.051,36.9,0.7547,26.4,167.9,39.7,40,77.6,80,117.3,120,148.5,150,159.1,160,168.9,170,165.5,165,154.3,155,30.76,0.196,,0,normaal
2025-09-01 09:30:50,199,5.077,36.7,0.7508,25.0,167.4,40.0,40,79.2,80,117.9,120,149.1,150,159.8,160,169.9,170,166.0,165,155.0,155,30.37,0.189,,0,normaal
2025-09-01 09:30:55,196,5.058,36.5,0.7479,25.4,167.2,40.3,40,77.9,80,116.8,120,148.6,150,159.4,160,168.6,170,165.4,165,155.5,155,30.88,0.317,,0,normaal
2025-09-01 09:31:00,198,5.037,36.2,0.7503,25.3,167.7,39.9,40,77.9,80,117.6,120,147.7,150,159.7,160,168.7,170,165.0,165,155.1,155,31.02,0.246,31.48,1,normaal
2025-09-01 09:31:05,199,5.027,35.8,0.7545,25.3,167.0,40.4,40,77.3,80,117.7,120,148.0,150,159.7,160,168.7,170,164.5,165,155.6,155,30.4,0.172,,0,normaal
2025-09-01 09:31:10,199,5.078,36.3,0.7232,25.9,167.5,39.4,40,78.3,80,117.9,120,147.8,150,158.1,160,169.7,170,164.2,165,155.9,155,31.26,0.219,,0,normaal
2025-09-01 09:31:15,196,5.063,36.3,0.7428,25.9,168.6,38.8,40,78.9,80,117.9,120,148.2,150,159.0,160,169.5,170,164.7,165,155.3,155,30.47,0.268,,0,normaal
2025-09-01 09:31:20,198,5.097,36.7,0.7446,27.1,167.5,39.7,40,78.1,80,117.6,120,147.7,150,159.3,160,169.9,170,165.8,165,155.3,155,31.12,0.198,,0,normaal
2025-09-01 09:31:25,198,5.07,36.2,0.7464,25.3,167.6,39.5,40,78.0,80,117.7,120,148.6,150,160.6,160,169.0,170,165.1,165,155.6,155,30.77,0.181,,0,normaal
2025-09-01 09:31:30,196,5.14,36.7,0.7166,26.4,167.0,39.8,40,78.5,80,117.5,120,148.5,150,160.0,160,170.4,170,165.0,165,155.8,155,30.73,0.202,30.36,1,normaal
2025-09-01 09:31:35,199,5.054,37.0,0.7524,27.3,167.8,40.8,40,77.7,80,118.8,120,148.6,150,159.5,160,169.2,170,165.7,165,155.2,155,30.59,0.178,,0,normaal
2025-09-01 09:31:40,197,5.108,37.2,0.7468,25.3,168.4,40.1,40,78.5,80,118.7,120,148.3,150,159.9,160,168.5,170,164.6,165,155.1,155,30.42,0.323,,0,normaal
2025-09-01 09:31:45,197,5.123,37.1,0.7477,25.9,167.7,39.7,40,77.8,80,117.5,120,148.7,150,159.6,160,169.8,170,165.5,165,155.4,155,30.87,0.203,,0,normaal
2025-09-01 09:31:50,196,5.13,37.2,0.7318,26.6,168.5,39.8,40,78.0,80,118.0,120,148.9,150,159.9,160,169.5,170,165.4,165,155.1,155,30.46,0.21,,0,normaal
2025-09-01 09:31:55,194,5.063,36.5,0.7361,25.2,167.2,40.0,40,77.8,80,117.7,120,148.6,150,159.5,160,169.0,170,164.9,165,155.3,155,30.49,0.301,,0,normaal
2025-09-01 09:32:00,195,5.145,36.6,0.7198,26.0,167.9,40.1,40,78.4,80,117.4,120,148.0,150,159.3,160,169.4,170,165.0,165,154.4,155,31.09,0.295,31.54,1,normaal
2025-09-01 09:32:05,197,5.109,37.1,0.7434,26.1,167.4,39.6,40,78.6,80,118.5,120,148.1,150,160.2,160,168.6,170,164.5,165,155.7,155,30.05,0.2,,0,normaal
2025-09-01 09:32:10,196,5.207,36.8,0.7322,26.8,167.4,40.5,40,77.9,80,117.7,120,148.2,150,159.4,160,169.1,170,165.0,165,154.6,155,30.61,0.395,,0,normaal
2025-09-01 09:32:15,196,5.236,36.6,0.7194,26.5,167.9,39.5,40,77.6,80,117.7,120,148.3,150,160.1,160,169.6,170,163.6,165,155.4,155,30.71,0.266,,0,normaal
