sample_id,site,temperatuur_C,druk_bar,debiet_kgh,luchtvochtigheid_pct,roersnelheid_RPM,API_zuiverheid_pct,excipient_vocht_pct,equipment_leeftijd_jaar,kwaliteitsscore,dissolutie_pct,goedgekeurd
Site_US-0520,Site_US,149.4,5.31,95.9,61.2,209.0,99.21,2.78,1,84.0,92.2,1
Site_US-0521,Site_US,147.9,5.1,98.7,53.7,227.0,99.59,2.79,1,83.9,87.7,1
Site_US-0522,Site_US,152.0,4.5,106.4,57.6,212.0,99.76,2.4,1,88.0,93.3,1
Site_US-0523,Site_US,154.5,5.38,101.2,52.8,242.0,99.4,2.53,1,88.5,90.7,1
Site_US-0524,Site_US,153.9,4.89,103.2,52.3,248.0,99.38,2.59,1,86.2,92.7,1
Site_US-0525,Site_US,155.9,4.81,97.3,51.5,260.0,99.74,2.64,1,90.7,88.9,1
Site_US-0526,Site_US,154.7,4.65,117.6,53.9,250.0,99.47,2.73,1,86.4,92.0,1
Site_US-0527,Site_US,146.2,4.8,100.2,56.1,198.0,99.78,2.64,1,84.2,90.0,1
Site_US-0528,Site_US,153.5,5.13,97.9,55.6,225.0,99.52,2.62,1,86.0,89.4,1
Site_US-0529,Site_US,156.4,5.24,91.9,54.1,229.0,99.56,2.43,1,90.3,89.5,1
Site_US-0530,Site_US,152.8,5.1,102.1,54.3,227.0,99.11,2.45,1,86.4,86.8,1
Site_US-0531,Site_US,158.5,4.62,99.9,58.1,234.0,99.33,2.02,1,88.8,94.5,1
Site_US-0532,Site_US,150.3,4.71,90.6,55.0,260.0,99.76,2.92,1,85.3,91.5,1
Site_US-0533,Site_US,156.9,4.83,95.0,57.2,233.0,99.75,2.67,1,88.4,92.3,1
Site_US-0534,Site_US,148.2,4.88,100.7,54.3,225.0,99.33,2.36,1,85.7,90.0,1
Site_US-0535,Site_US,157.1,5.31,97.7,53.0,221.0,99.28,2.49,1,87.7,90.4,1
Site_US-0536,Site_US,153.8,5.03,97.6,59.2,244.0,99.55,2.35,1,88.7,91.8,1
Site_US-0537,Site_US,152.7,4.69,102.7,54.6,216.0,99.29,2.34,1,86.3,88.4,1
Site_US-0538,Site_US,151.8,5.05,87.1,52.5,257.0,99.17,2.69,1,87.8,89.2,1
Site_US-0539,Site_US,149.8,4.72,103.0,57.5,238.0,99.46,2.99,1,84.3,92.1,1
Site_US-0540,Site_US,153.2,4.83,94.2,51.2,264.0,99.24,2.73,1,87.6,91.5,1
Site_US-0541,Site_US,149.7,4.8,107.4,56.9,234.0,99.31,2.52,1,84.8,88.5,1
Site_US-0542,Site_US,154.5,5.2,104.3,52.9,239.0,99.55,2.64,1,87.1,92.2,1
Site_US-0543,Site_US,154.2,4.88,101.6,60.1,263.0,99.17,2.82,1,83.8,89.7,1
Site_US-0544,Site_US,147.5,4.69,97.6,51.8,238.0,99.93,2.89,1,85.4,90.9,1
Site_US-0545,Site_US,152.6,5.03,89.3,53.9,252.0,99.25,2.34,1,87.1,89.7,1
Site_US-0546,Site_US,148.0,4.77,95.2,52.0,208.0,99.44,3.03,1,85.1,88.5,1
Site_US-0547,Site_US,146.8,4.42,100.6,58.4,214.0,99.4,2.01,1,85.6,89.2,1
Site_US-0548,Site_US,150.8,5.11,102.3,51.0,275.0,99.49,2.73,1,88.6,92.0,1
Site_US-0549,Site_US,152.2,5.15,107.1,58.1,231.0,99.51,2.33,1,87.1,89.1,1
Site_US-0550,Site_US,150.2,4.55,94.4,56.2,226.0,99.41,3.6,1,81.8,90.7,1
Site_US-0551,Site_US,151.2,5.32,102.4,52.7,255.0,99.29,2.24,1,87.5,89.0,1
Site_US-0552,Site_US,154.0,6.06,95.1,56.4,260.0,99.31,1.6,1,89.2,88.7,1
Site_US-0553,Site_US,148.7,5.08,103.7,56.1,237.0,99.83,2.5,1,90.0,86.5,1
Site_US-0554,Site_US,153.5,4.9,96.6,53.7,219.0,99.93,2.07,1,88.3,89.1,1
Site_US-0555,Site_US,154.4,5.23,91.1,56.1,265.0,99.61,2.19,1,86.2,91.9,1
Site_US-0556,Site_US,159.2,4.58,106.4,51.4,248.0,99.62,2.77,1,90.3,91.5,1
Site_US-0557,Site_US,151.9,5.23,99.4,53.7,205.0,99.57,2.76,1,85.8,89.8,1
Site_US-0558,Site_US,155.4,4.96,106.7,51.6,263.0,99.15,2.97,1,87.2,90.6,1
Site_US-0559,Site_US,153.0,5.06,103.2,49.8,219.0,99.63,2.32,1,87.4,89.2,1
Site_US-0560,Site_US,155.5,4.71,100.3,51.0,225.0,99.81,2.6,1,89.8,91.3,1
Site_US-0561,Site_US,153.6,4.98,100.7,56.1,267.0,99.46,2.76,1,85.6,92.3,1
Site_US-0562,Site_US,151.1,5.08,95.1,51.3,265.0,99.48,2.89,1,87.2,91.6,1
Site_US-0563,Site_US,150.7,5.01,98.9,54.3,223.0,99.29,2.25,1,85.4,88.9,1
Site_US-0564,Site_US,149.5,4.89,108.9,57.4,244.0,99.23,3.01,1,85.1,87.4,1
Site_US-0565,Site_US,155.1,5.03,103.6,56.8,256.0,99.95,2.44,1,89.9,89.1,1
Site_US-0566,Site_US,157.5,5.01,94.6,54.6,225.0,99.56,2.26,1,89.3,90.0,1
Site_US-0567,Site_US,151.5,5.58,106.2,55.6,231.0,99.44,2.22,1,87.1,90.7,1
Site_US-0568,Site_US,153.2,4.62,91.9,48.7,239.0,99.73,2.5,1,90.0,88.3,1
Site_US-0569,Site_US,156.3,4.87,96.3,55.5,221.0,99.38,2.71,1,87.3,92.6,1
Site_US-0570,Site_US,157.0,4.97,102.8,59.4,224.0,99.32,3.22,1,85.8,91.4,1
Site_US-0571,Site_US,155.2,5.15,97.1,58.4,223.0,99.62,2.21,1,88.3,89.5,1
Site_US-0572,Site_US,153.0,5.14,105.4,53.6,220.0,99.62,2.77,1,84.9,89.2,1
Site_US-0573,Site_US,151.6,4.38,99.5,54.7,257.0,99.67,2.17,1,88.6,92.2,1
Site_US-0574,Site_US,150.1,4.91,99.1,56.1,214.0,99.56,2.53,1,84.7,90.7,1
Site_US-0575,Site_US,153.0,5.11,105.2,53.8,230.0,99.56,2.32,1,89.5,90.9,1
Site_US-0576,Site_US,158.2,5.47,104.2,56.5,218.0,99.62,2.59,1,89.1,92.9,1
Site_US-0577,Site_US,154.7,5.15,103.5,51.8,202.0,99.66,2.71,1,88.0,87.6,1
Site_US-0578,Site_US,156.9,5.65,89.9,53.1,266.0,99.71,3.04,1,86.8,89.0,1
Site_US-0579,Site_US,153.6,5.24,94.6,63.0,257.0,99.56,2.34,1,87.0,91.3,1
Site_US-0580,Site_US,159.6,4.89,103.8,55.3,249.0,99.07,2.55,1,91.6,84.7,1
Site_US-0581,Site_US,156.3,4.99,105.6,54.6,240.0,99.83,2.75,1,87.2,90.8,1
Site_US-0582,Site_US,148.2,5.07,105.4,58.5,258.0,99.61,2.26,1,86.3,88.4,1
Site_US-0583,Site_US,154.1,4.53,103.3,56.2,252.0,99.54,2.48,1,87.2,90.7,1
Site_US-0584,Site_US,152.6,4.63,96.5,52.4,260.0,99.05,2.73,1,85.4,90.7,1
Site_US-0585,Site_US,156.0,5.0,97.4,59.3,226.0,99.9,3.09,1,86.8,87.7,1
Site_US-0586,Site_US,150.9,4.85,97.5,53.4,198.0,99.46,2.64,1,85.6,87.5,1
Site_US-0587,Site_US,151.1,4.93,90.6,52.8,255.0,99.59,2.81,1,85.7,92.2,1
Site_US-0588,Site_US,152.4,4.91,95.1,57.0,214.0,99.8,2.72,1,87.9,87.3,1
Site_US-0589,Site_US,150.8,5.17,96.3,51.7,207.0,99.56,2.21,1,88.1,91.2,1
Site_US-0590,Site_US,151.8,4.91,99.1,49.9,233.0,99.69,2.29,1,87.6,86.3,1
Site_US-0591,Site_US,151.2,5.08,95.7,54.3,270.0,99.07,2.46,1,85.9,91.1,1
Site_US-0592,Site_US,150.7,5.24,94.5,53.5,253.0,99.55,2.07,1,88.6,90.6,1
Site_US-0593,Site_US,153.5,4.77,95.8,60.4,239.0,99.4,1.84,1,90.7,90.3,1
Site_US-0594,Site_US,153.5,5.17,100.3,60.1,233.0,99.29,2.58,1,85.5,91.5,1
Site_US-0595,Site_US,150.7,5.04,107.2,51.0,209.0,99.46,2.19,1,88.5,91.0,1
Site_US-0596,Site_US,153.9,4.88,106.9,53.7,225.0,99.8,2.86,1,86.0,88.7,1
Site_US-0597,Site_US,153.3,4.91,99.0,52.8,230.0,99.48,2.47,1,87.4,91.2,1
Site_US-0598,Site_US,150.7,4.68,105.1,54.8,234.0,99.34,2.56,1,88.0,90.1,1
Site_US-0599,Site_US,150.4,5.08,101.5,56.4,246.0,99.35,2.43,1,86.1,87.8,1
