timestamp,batch_id,tijd_sec,inlet_lucht_temp_C,inlet_lucht_temp_sp_C,outlet_lucht_temp_C,product_temp_C,outlet_luchtvochtigheid_pct,drukval_mbar,luchtdebiet_m3h,bedmassa_kg,vochtgehalte_pct,NIR_vochtgehalte_pct,droogsnelheid_pctmin,energie_kW,fase
2025-02-04 14:09:00,DRY-017,4140,65.0,65,49.6,46.6,39.2,18.6,975.0,102.8,23.58,,0.089,19.44,constant_rate
2025-02-04 14:09:30,DRY-017,4170,65.0,65,50.0,47.1,37.1,18.8,957.0,102.8,23.26,,0.0877,19.39,constant_rate
2025-02-04 14:10:00,DRY-017,4200,64.8,65,49.4,46.5,37.1,18.6,953.0,102.8,23.54,24.2,0.0888,19.22,constant_rate
2025-02-04 14:10:30,DRY-017,4230,63.9,65,48.1,44.9,36.2,18.8,973.0,102.8,23.23,,0.0875,18.98,constant_rate
2025-02-04 14:11:00,DRY-017,4260,65.3,65,50.7,47.8,38.0,18.9,972.0,102.8,23.03,,0.0867,19.69,constant_rate
2025-02-04 14:11:30,DRY-017,4290,65.6,65,50.3,47.6,38.5,18.7,950.0,102.8,23.31,,0.0879,19.21,constant_rate
2025-02-04 14:12:00,DRY-017,4320,64.5,65,49.3,46.5,38.0,18.5,965.0,102.8,23.32,,0.0879,19.39,constant_rate
2025-02-04 14:12:30,DRY-017,4350,64.4,65,49.6,46.6,38.4,18.9,988.0,102.8,23.32,,0.0879,19.55,constant_rate
2025-02-04 14:13:00,DRY-017,4380,64.0,65,48.4,45.5,36.8,19.0,977.0,102.8,23.15,,0.0872,19.04,constant_rate
2025-02-04 14:13:30,DRY-017,4410,65.7,65,50.1,47.0,37.3,18.8,974.0,102.8,23.44,,0.0884,20.0,constant_rate
2025-02-04 14:14:00,DRY-017,4440,64.9,65,50.2,47.1,38.6,19.2,945.0,102.8,23.0,,0.0866,18.95,constant_rate
2025-02-04 14:14:30,DRY-017,4470,65.1,65,50.3,47.1,38.8,18.9,957.0,102.8,23.06,,0.0868,18.93,constant_rate
2025-02-04 14:15:00,DRY-017,4500,64.7,65,49.2,46.4,37.2,18.8,947.0,102.8,23.05,23.09,0.0868,18.51,constant_rate
2025-02-04 14:15:30,DRY-017,4530,65.2,65,50.3,47.2,37.3,18.5,973.0,102.8,22.32,,0.0837,19.53,constant_rate
2025-02-04 14:16:00,DRY-017,4560,64.9,65,49.6,46.8,38.4,18.5,994.0,102.8,23.53,,0.0888,19.59,constant_rate
2025-02-04 14:16:30,DRY-017,4590,64.7,65,49.8,46.8,37.0,19.0,979.0,102.8,22.82,,0.0858,19.3,constant_rate
2025-02-04 14:17:00,DRY-017,4620,64.2,65,49.5,46.5,37.3,18.8,964.0,102.8,22.87,,0.086,19.15,constant_rate
2025-02-04 14:17:30,DRY-017,4650,64.6,65,49.6,46.8,38.0,19.1,972.0,102.8,22.63,,0.085,19.04,constant_rate
2025-02-04 14:18:00,DRY-017,4680,65.2,65,50.6,47.8,36.8,17.9,966.0,102.8,22.87,,0.0861,19.12,constant_rate
2025-02-04 14:18:30,DRY-017,4710,65.1,65,49.8,46.7,38.6,18.7,970.0,102.8,22.7,,0.0853,19.7,constant_rate
2025-02-04 14:19:00,DRY-017,4740,65.0,65,50.2,47.4,38.7,19.1,954.0,102.8,22.92,,0.0862,18.92,constant_rate
2025-02-04 14:19:30,DRY-017,4770,65.1,65,50.6,47.6,36.4,18.5,963.0,102.8,22.43,,0.0842,19.35,constant_rate
2025-02-04 14:20:00,DRY-017,4800,65.0,65,50.4,47.7,37.7,18.5,966.0,102.8,22.22,22.53,0.0833,19.58,constant_rate
2025-02-04 14:20:30,DRY-017,4830,64.8,65,50.0,46.6,37.3,18.4,955.0,102.8,22.3,,0.0837,19.13,constant_rate
2025-02-04 14:21:00,DRY-017,4860,64.6,65,50.4,47.7,36.0,18.3,965.0,102.8,22.1,,0.0828,18.91,constant_rate
2025-02-04 14:21:30,DRY-017,4890,65.1,65,50.3,47.4,38.4,18.8,962.0,102.8,22.74,,0.0855,19.3,constant_rate
2025-02-04 14:22:00,DRY-017,4920,64.6,65,49.5,46.5,37.4,18.5,949.0,102.8,23.02,,0.0867,18.3,constant_rate
2025-02-04 14:22:30,DRY-017,4950,64.6,65,50.8,48.0,37.0,18.7,961.0,102.8,21.89,,0.0819,19.02,constant_rate
2025-02-04 14:23:00,DRY-017,4980,65.3,65,50.8,47.8,37.3,18.4,959.0,102.8,22.05,,0.0826,19.27,constant_rate
2025-02-04 14:23:30,DRY-017,5010,65.8,65,51.9,49.0,37.5,18.6,952.0,102.8,22.07,,0.0827,19.61,constant_rate
2025-02-04 14:24:00,DRY-017,5040,65.8,65,51.3,48.4,36.8,18.0,969.0,102.8,21.83,,0.0817,19.87,constant_rate
2025-02-04 14:24:30,DRY-017,5070,64.9,65,49.9,46.9,37.9,18.5,979.0,102.8,22.68,,0.0852,19.54,constant_rate
2025-02-04 14:25:00,DRY-017,5100,65.0,65,50.4,47.4,36.8,18.9,961.0,102.8,22.57,22.41,0.0848,19.08,constant_rate
2025-02-04 14:25:30,DRY-017,5130,64.8,65,49.8,46.4,38.3,18.5,976.0,102.8,22.58,,0.0848,19.38,constant_rate
2025-02-04 14:26:00,DRY-017,5160,65.2,65,50.2,47.3,37.4,18.5,961.0,102.8,22.38,,0.084,18.97,constant_rate
2025-02-04 14:26:30,DRY-017,5190,65.5,65,51.4,48.5,37.4,19.0,980.0,102.8,21.9,,0.082,19.81,constant_rate
2025-02-04 14:27:00,DRY-017,5220,64.1,65,49.8,46.9,36.1,18.6,965.0,102.8,21.94,,0.0822,18.74,constant_rate
2025-02-04 14:27:30,DRY-017,5250,64.6,65,50.2,47.4,36.5,18.6,962.0,102.8,21.73,,0.0813,18.45,constant_rate
2025-02-04 14:28:00,DRY-017,5280,64.8,65,51.2,48.4,36.8,18.4,971.0,102.8,21.52,,0.0804,19.42,constant_rate
2025-02-04 14:28:30,DRY-017,5310,65.8,65,51.7,48.2,39.0,18.8,956.0,102.8,21.94,,0.0821,19.4,constant_rate
2025-02-04 14:29:00,DRY-017,5340,65.2,65,50.7,47.6,37.4,18.5,949.0,102.8,22.5,,0.0845,19.06,constant_rate
2025-02-04 14:29:30,DRY-017,5370,65.0,65,50.8,48.1,36.2,18.8,959.0,102.8,21.61,,0.0808,19.11,constant_rate
2025-02-04 14:30:00,DRY-017,5400,65.1,65,51.1,48.0,35.1,18.6,953.0,102.8,21.55,21.1,0.0805,19.55,constant_rate
2025-02-04 14:30:30,DRY-017,5430,64.9,65,50.3,47.2,36.6,18.7,964.0,102.8,22.4,,0.0841,19.35,constant_rate
2025-02-04 14:31:00,DRY-017,5460,64.7,65,50.2,47.2,36.7,18.3,951.0,102.8,21.64,,0.0809,18.65,constant_rate
2025-02-04 14:31:30,DRY-017,5490,64.8,65,51.0,47.9,34.9,18.5,974.0,102.8,21.43,,0.08,19.39,constant_rate
2025-02-04 14:32:00,DRY-017,5520,64.3,65,50.1,46.6,34.9,18.7,991.0,102.8,21.36,,0.0797,19.53,constant_rate
2025-02-04 14:32:30,DRY-017,5550,64.6,65,50.9,47.9,36.4,18.8,970.0,102.8,21.39,,0.0799,19.23,constant_rate
2025-02-04 14:33:00,DRY-017,5580,65.1,65,50.7,47.9,36.8,18.2,948.0,102.8,21.67,,0.081,19.18,constant_rate
2025-02-04 14:33:30,DRY-017,5610,64.8,65,50.7,47.6,36.4,18.9,973.0,102.8,21.84,,0.0817,19.0,constant_rate
2025-02-04 14:34:00,DRY-017,5640,64.8,65,50.8,47.5,36.7,18.7,972.0,102.8,21.61,,0.0808,19.26,constant_rate
2025-02-04 14:34:30,DRY-017,5670,65.0,65,50.5,47.1,37.7,18.2,962.0,102.8,21.61,,0.0807,19.12,constant_rate
2025-02-04 14:35:00,DRY-017,5700,65.0,65,49.9,47.2,36.1,18.4,958.0,102.8,22.03,22.98,0.0825,19.26,constant_rate
2025-02-04 14:35:30,DRY-017,5730,65.4,65,51.3,48.4,35.7,19.1,982.0,102.8,21.46,,0.0801,20.02,constant_rate
2025-02-04 14:36:00,DRY-017,5760,65.4,65,50.9,48.1,36.9,18.5,946.0,102.8,21.48,,0.0802,18.87,constant_rate
2025-02-04 14:36:30,DRY-017,5790,65.5,65,52.1,48.8,34.1,18.4,972.0,102.8,21.29,,0.0794,19.34,constant_rate
2025-02-04 14:37:00,DRY-017,5820,64.8,65,51.7,48.6,36.0,17.9,963.0,102.8,21.08,,0.0786,19.43,constant_rate
2025-02-04 14:37:30,DRY-017,5850,65.4,65,51.2,48.0,34.9,17.9,980.0,102.8,20.88,,0.0777,19.88,constant_rate
2025-02-04 14:38:00,DRY-017,5880,65.1,65,51.1,48.1,35.9,18.3,970.0,102.8,21.42,,0.08,19.74,constant_rate
2025-02-04 14:38:30,DRY-017,5910,64.4,65,50.9,48.0,36.7,18.4,960.0,102.8,20.88,,0.0777,18.63,constant_rate
2025-02-04 14:39:00,DRY-017,5940,65.6,65,51.7,49.2,36.0,18.6,982.0,102.8,21.01,,0.0783,19.74,constant_rate
2025-02-04 14:39:30,DRY-017,5970,64.7,65,50.6,47.8,37.9,18.4,972.0,102.8,21.54,,0.0804,19.76,constant_rate
2025-02-04 14:40:00,DRY-017,6000,65.3,65,52.0,48.6,36.4,18.2,969.0,102.8,19.95,20.87,0.0738,19.58,constant_rate
2025-02-04 14:40:30,DRY-017,6030,64.9,65,51.5,48.4,34.1,18.4,954.0,102.8,20.49,,0.0761,18.73,constant_rate
2025-02-04 14:41:00,DRY-017,6060,65.0,65,51.1,48.4,34.9,18.2,970.0,102.8,20.67,,0.0768,19.32,constant_rate
2025-02-04 14:41:30,DRY-017,6090,65.4,65,52.0,49.1,35.8,18.9,984.0,102.8,20.45,,0.0759,20.11,constant_rate
2025-02-04 14:42:00,DRY-017,6120,65.0,65,51.7,48.5,34.0,18.5,953.0,102.8,20.91,,0.0778,18.94,constant_rate
2025-02-04 14:42:30,DRY-017,6150,65.1,65,51.2,48.3,36.0,18.3,945.0,102.8,21.1,,0.0786,18.62,constant_rate
2025-02-04 14:43:00,DRY-017,6180,65.9,65,52.7,49.8,35.2,18.0,955.0,102.8,20.47,,0.076,19.51,constant_rate
2025-02-04 14:43:30,DRY-017,6210,64.3,65,50.2,47.4,34.8,18.6,965.0,102.8,20.72,,0.0771,18.64,constant_rate
2025-02-04 14:44:00,DRY-017,6240,65.2,65,51.9,48.9,36.9,17.6,968.0,102.8,20.88,,0.0777,19.49,constant_rate
2025-02-04 14:44:30,DRY-017,6270,65.0,65,52.2,49.0,35.3,18.4,971.0,102.8,20.25,,0.0751,19.12,constant_rate
2025-02-04 14:45:00,DRY-017,6300,64.9,65,51.1,48.0,33.7,18.2,964.0,102.8,20.83,20.02,0.0775,19.12,constant_rate
2025-02-04 14:45:30,DRY-017,6330,65.6,65,51.9,48.7,33.5,18.4,972.0,102.8,20.76,,0.0772,19.76,constant_rate
2025-02-04 14:46:00,DRY-017,6360,65.5,65,52.6,49.5,35.8,17.9,971.0,102.8,20.4,,0.0757,19.52,constant_rate
2025-02-04 14:46:30,DRY-017,6390,65.0,65,51.1,48.5,36.1,17.9,975.0,102.8,20.22,,0.0749,19.32,constant_rate
2025-02-04 14:47:00,DRY-017,6420,64.9,65,51.2,48.2,34.9,18.4,973.0,102.8,20.72,,0.077,19.42,constant_rate
2025-02-04 14:47:30,DRY-017,6450,65.0,65,51.6,48.2,34.0,18.9,958.0,102.8,20.64,,0.0767,18.8,constant_rate
2025-02-04 14:48:00,DRY-017,6480,64.5,65,51.7,48.7,33.7,18.4,958.0,102.8,20.27,,0.0751,18.76,constant_rate
2025-02-04 14:48:30,DRY-017,6510,65.5,65,51.9,48.8,35.6,18.5,968.0,102.8,20.7,,0.0769,19.51,constant_rate
2025-02-04 14:49:00,DRY-017,6540,64.4,65,50.7,47.9,34.6,18.8,972.0,102.8,20.52,,0.0762,18.94,constant_rate
2025-02-04 14:49:30,DRY-017,6570,65.6,65,52.4,49.4,35.0,17.7,959.0,102.8,19.91,,0.0736,19.63,constant_rate
2025-02-04 14:50:00,DRY-017,6600,64.6,65,52.1,49.1,36.0,18.4,968.0,102.8,20.27,20.27,0.0751,19.21,constant_rate
2025-02-04 14:50:30,DRY-017,6630,64.8,65,52.3,48.9,34.5,18.1,962.0,102.8,19.47,,0.0718,19.16,constant_rate
2025-02-04 14:51:00,DRY-017,6660,65.0,65,51.9,48.7,33.4,17.9,941.0,102.8,19.91,,0.0737,18.73,constant_rate
2025-02-04 14:51:30,DRY-017,6690,66.0,65,53.2,49.9,34.3,18.0,955.0,102.8,19.46,,0.0718,19.45,constant_rate
2025-02-04 14:52:00,DRY-017,6720,64.7,65,51.9,48.5,33.3,18.0,970.0,102.8,19.45,,0.0717,19.3,constant_rate
2025-02-04 14:52:30,DRY-017,6750,64.7,65,51.0,47.9,33.6,18.4,973.0,102.8,19.93,,0.0737,19.18,constant_rate
2025-02-04 14:53:00,DRY-017,6780,65.0,65,51.6,48.5,35.1,18.3,947.0,102.8,20.28,,0.0752,18.71,constant_rate
2025-02-04 14:53:30,DRY-017,6810,65.4,65,52.4,49.2,35.7,18.4,968.0,102.8,20.48,,0.076,19.59,constant_rate
2025-02-04 14:54:00,DRY-017,6840,64.7,65,51.7,48.7,33.5,18.4,965.0,102.8,19.78,,0.0731,19.1,constant_rate
2025-02-04 14:54:30,DRY-017,6870,64.8,65,52.2,49.0,35.1,17.9,956.0,102.8,20.0,,0.074,18.72,constant_rate
2025-02-04 14:55:00,DRY-017,6900,65.2,65,52.7,49.7,33.8,18.6,966.0,102.8,19.86,20.73,0.0734,19.56,constant_rate
2025-02-04 14:55:30,DRY-017,6930,64.9,65,52.0,49.1,33.7,18.0,959.0,102.8,19.53,,0.0721,19.16,constant_rate
2025-02-04 14:56:00,DRY-017,6960,65.8,65,52.7,49.7,34.8,18.3,978.0,102.8,20.06,,0.0743,20.06,constant_rate
2025-02-04 14:56:30,DRY-017,6990,65.1,65,53.1,49.9,33.7,17.8,974.0,102.8,18.93,,0.0695,19.6,constant_rate
2025-02-04 14:57:00,DRY-017,7020,64.8,65,51.8,48.7,35.2,18.3,950.0,102.8,19.84,,0.0733,19.28,constant_rate
2025-02-04 14:57:30,DRY-017,7050,64.5,65,51.7,48.8,33.1,18.3,949.0,102.8,19.3,,0.0711,18.8,constant_rate
2025-02-04 14:58:00,DRY-017,7080,64.9,65,51.6,48.7,34.7,18.1,946.0,102.8,19.79,,0.0731,18.56,constant_rate
2025-02-04 14:58:30,DRY-017,7110,64.7,65,52.1,49.1,34.1,18.4,963.0,102.8,19.41,,0.0716,19.09,constant_rate
2025-02-04 14:59:00,DRY-017,7140,64.5,65,51.6,48.8,34.5,18.3,962.0,102.8,19.46,,0.0718,18.74,constant_rate
2025-02-04 14:59:30,DRY-017,7170,65.2,65,52.7,49.5,33.3,18.5,948.0,102.8,19.32,,0.0712,18.95,constant_rate
2025-02-04 15:00:00,DRY-017,7200,64.9,65,51.2,48.2,33.6,18.2,976.0,102.8,19.89,20.86,0.0736,19.25,constant_rate
2025-02-04 15:00:30,DRY-017,7230,65.2,65,52.0,49.3,34.6,18.0,971.0,102.8,19.78,,0.0731,19.44,constant_rate
2025-02-04 15:01:00,DRY-017,7260,65.0,65,51.5,48.4,33.4,18.0,980.0,102.8,19.57,,0.0722,19.63,constant_rate
2025-02-04 15:01:30,DRY-017,7290,64.3,65,51.6,48.7,34.2,17.9,953.0,102.8,19.73,,0.0729,18.72,constant_rate
2025-02-04 15:02:00,DRY-017,7320,64.5,65,51.7,48.6,33.3,17.8,970.0,102.8,19.43,,0.0716,19.19,constant_rate
2025-02-04 15:02:30,DRY-017,7350,65.7,65,53.1,49.9,33.3,17.5,964.0,102.8,19.66,,0.0726,19.36,constant_rate
2025-02-04 15:03:00,DRY-017,7380,65.6,65,52.9,49.6,34.8,18.3,962.0,102.8,18.99,,0.0698,19.48,constant_rate
2025-02-04 15:03:30,DRY-017,7410,65.2,65,51.8,49.1,33.7,18.3,964.0,102.8,19.82,,0.0733,18.86,constant_rate
2025-02-04 15:04:00,DRY-017,7440,65.4,65,52.7,49.5,32.7,18.0,968.0,102.8,19.21,,0.0707,19.95,constant_rate
2025-02-04 15:04:30,DRY-017,7470,65.5,65,52.9,49.8,32.9,18.2,963.0,102.8,19.04,,0.07,19.42,constant_rate
2025-02-04 15:05:00,DRY-017,7500,64.3,65,52.0,49.0,33.6,18.4,964.0,102.8,18.9,19.22,0.0694,18.97,constant_rate
2025-02-04 15:05:30,DRY-017,7530,65.3,65,53.4,50.7,32.9,17.8,954.0,102.8,18.59,,0.0681,19.58,constant_rate
2025-02-04 15:06:00,DRY-017,7560,65.0,65,52.9,49.7,33.6,17.8,968.0,102.8,18.66,,0.0684,19.57,constant_rate
2025-02-04 15:06:30,DRY-017,7590,64.5,65,51.4,48.4,33.5,17.9,940.0,102.8,19.25,,0.0709,18.55,constant_rate
2025-02-04 15:07:00,DRY-017,7620,64.9,65,52.5,49.4,33.9,18.4,970.0,102.8,18.75,,0.0688,19.29,constant_rate
2025-02-04 15:07:30,DRY-017,7650,65.4,65,53.4,50.4,33.9,18.5,970.0,102.8,19.08,,0.0702,19.25,constant_rate
2025-02-04 15:08:00,DRY-017,7680,66.2,65,53.9,50.8,32.0,18.4,952.0,102.8,18.88,,0.0693,19.93,constant_rate
2025-02-04 15:08:30,DRY-017,7710,64.5,65,52.6,49.3,34.8,18.7,962.0,102.8,19.16,,0.0705,19.4,constant_rate
2025-02-04 15:09:00,DRY-017,7740,65.3,65,53.2,50.2,32.6,18.3,956.0,102.8,18.94,,0.0696,19.24,constant_rate
2025-02-04 15:09:30,DRY-017,7770,64.3,65,51.6,48.6,33.4,18.0,959.0,102.8,18.81,,0.069,18.87,constant_rate
2025-02-04 15:10:00,DRY-017,7800,65.5,65,53.2,50.5,33.6,18.1,961.0,102.8,19.06,18.9,0.0701,19.48,constant_rate
2025-02-04 15:10:30,DRY-017,7830,65.3,65,53.4,50.5,32.6,18.0,964.0,102.8,18.04,,0.0658,19.39,constant_rate
2025-02-04 15:11:00,DRY-017,7860,65.2,65,52.9,50.2,32.1,18.4,986.0,102.8,18.72,,0.0687,19.46,constant_rate
2025-02-04 15:11:30,DRY-017,7890,64.7,65,53.0,49.3,31.0,18.1,963.0,102.8,17.99,,0.0656,19.38,constant_rate
2025-02-04 15:12:00,DRY-017,7920,64.0,65,51.8,48.8,33.7,18.2,972.0,102.8,18.35,,0.0671,18.91,constant_rate
2025-02-04 15:12:30,DRY-017,7950,64.8,65,52.6,49.8,33.8,18.0,980.0,102.8,18.21,,0.0665,19.34,constant_rate
2025-02-04 15:13:00,DRY-017,7980,64.5,65,52.2,49.5,33.7,17.9,967.0,102.8,18.52,,0.0678,19.28,constant_rate
2025-02-04 15:13:30,DRY-017,8010,65.4,65,53.6,50.7,33.5,17.7,962.0,102.8,18.18,,0.0664,19.88,constant_rate
2025-02-04 15:14:00,DRY-017,8040,65.7,65,53.1,50.1,32.1,17.9,959.0,102.8,18.74,,0.0688,19.52,constant_rate
2025-02-04 15:14:30,DRY-017,8070,64.3,65,52.1,49.4,33.0,18.5,958.0,102.8,17.89,,0.0652,18.7,constant_rate
2025-02-04 15:15:00,DRY-017,8100,65.3,65,53.2,50.6,33.0,18.7,969.0,102.8,18.12,17.05,0.0661,19.51,constant_rate
2025-02-04 15:15:30,DRY-017,8130,65.2,65,53.1,50.0,33.6,18.0,982.0,102.8,18.23,,0.0666,19.55,constant_rate
2025-02-04 15:16:00,DRY-017,8160,64.7,65,52.1,49.5,32.3,18.1,963.0,102.8,18.71,,0.0686,19.49,constant_rate
2025-02-04 15:16:30,DRY-017,8190,64.8,65,52.3,49.5,33.8,17.8,974.0,102.8,18.9,,0.0694,19.53,constant_rate
2025-02-04 15:17:00,DRY-017,8220,64.6,65,53.6,50.3,33.2,17.5,973.0,102.8,17.98,,0.0656,19.35,constant_rate
2025-02-04 15:17:30,DRY-017,8250,64.4,65,52.3,49.3,32.5,17.9,962.0,102.8,18.29,,0.0669,19.24,constant_rate
2025-02-04 15:18:00,DRY-017,8280,64.7,65,52.8,49.9,32.7,18.6,955.0,102.8,17.91,,0.0653,19.33,constant_rate
2025-02-04 15:18:30,DRY-017,8310,65.3,65,53.3,50.2,33.7,17.8,959.0,102.8,18.65,,0.0684,19.23,constant_rate
2025-02-04 15:19:00,DRY-017,8340,65.0,65,52.4,49.4,34.5,17.9,957.0,102.8,18.65,,0.0684,18.81,constant_rate
2025-02-04 15:19:30,DRY-017,8370,63.7,65,51.6,48.6,31.0,18.1,992.0,102.8,18.1,,0.0661,19.03,constant_rate
2025-02-04 15:20:00,DRY-017,8400,64.2,65,52.3,48.7,31.7,18.0,966.0,102.8,17.98,18.59,0.0656,18.88,constant_rate
2025-02-04 15:20:30,DRY-017,8430,65.1,65,53.4,50.4,32.4,18.1,956.0,102.8,18.2,,0.0665,19.17,constant_rate
2025-02-04 15:21:00,DRY-017,8460,64.9,65,52.9,50.1,33.7,18.1,962.0,102.8,18.13,,0.0662,19.2,constant_rate
2025-02-04 15:21:30,DRY-017,8490,65.4,65,53.8,50.8,30.7,17.0,950.0,102.8,17.51,,0.0636,19.25,constant_rate
2025-02-04 15:22:00,DRY-017,8520,64.9,65,53.2,50.0,32.3,17.8,960.0,102.8,17.98,,0.0656,18.95,constant_rate
2025-02-04 15:22:30,DRY-017,8550,65.0,65,53.5,50.6,29.6,18.3,973.0,102.8,17.53,,0.0637,19.65,constant_rate
2025-02-04 15:23:00,DRY-017,8580,66.0,65,54.5,51.5,30.6,18.3,979.0,102.8,17.53,,0.0637,19.83,constant_rate
2025-02-04 15:23:30,DRY-017,8610,64.9,65,53.5,50.5,31.4,17.5,969.0,102.8,18.15,,0.0663,19.56,constant_rate
2025-02-04 15:24:00,DRY-017,8640,64.2,65,52.4,49.6,30.7,17.7,950.0,102.8,17.98,,0.0655,18.62,constant_rate
2025-02-04 15:24:30,DRY-017,8670,65.0,65,53.6,50.8,30.8,18.1,956.0,102.8,17.61,,0.064,19.02,constant_rate
2025-02-04 15:25:00,DRY-017,8700,65.6,65,53.8,50.6,32.5,17.9,955.0,102.8,17.71,18.07,0.0644,19.43,constant_rate
2025-02-04 15:25:30,DRY-017,8730,65.0,65,54.0,51.2,32.3,18.1,964.0,102.8,17.75,,0.0646,19.16,constant_rate
2025-02-04 15:26:00,DRY-017,8760,65.1,65,53.1,50.0,33.9,18.3,965.0,102.8,18.04,,0.0658,19.48,constant_rate
2025-02-04 15:26:30,DRY-017,8790,65.2,65,53.3,50.3,30.7,17.6,969.0,102.8,17.38,,0.0631,19.79,constant_rate
2025-02-04 15:27:00,DRY-017,8820,65.5,65,54.0,50.9,31.4,18.1,977.0,102.8,17.39,,0.0631,19.84,constant_rate
2025-02-04 15:27:30,DRY-017,8850,65.4,65,53.8,50.8,31.5,17.4,967.0,102.8,17.52,,0.0636,19.59,constant_rate
2025-02-04 15:28:00,DRY-017,8880,65.2,65,53.5,50.7,31.6,18.0,968.0,102.8,18.07,,0.066,19.62,constant_rate
2025-02-04 15:28:30,DRY-017,8910,65.8,65,53.9,50.9,32.5,18.2,951.0,102.8,17.77,,0.0647,19.47,constant_rate
2025-02-04 15:29:00,DRY-017,8940,65.9,65,55.0,52.0,33.4,17.8,995.0,102.8,17.12,,0.062,20.41,constant_rate
2025-02-04 15:29:30,DRY-017,8970,65.0,65,53.5,50.4,33.1,18.0,964.0,102.8,17.68,,0.0643,19.23,constant_rate
2025-02-04 15:30:00,DRY-017,9000,64.8,65,53.5,50.3,33.2,17.9,960.0,102.8,17.86,17.45,0.0651,19.29,constant_rate
2025-02-04 15:30:30,DRY-017,9030,65.1,65,53.2,50.1,32.1,17.5,963.0,102.8,17.66,,0.0642,19.41,constant_rate
2025-02-04 15:31:00,DRY-017,9060,65.2,65,53.5,50.3,32.7,17.7,962.0,102.8,17.69,,0.0644,19.41,constant_rate
2025-02-04 15:31:30,DRY-017,9090,66.1,65,55.3,52.5,32.6,17.9,981.0,102.8,16.86,,0.0609,19.95,constant_rate
2025-02-04 15:32:00,DRY-017,9120,65.0,65,53.7,50.6,32.2,18.3,950.0,102.8,17.2,,0.0623,18.89,constant_rate
2025-02-04 15:32:30,DRY-017,9150,65.8,65,54.8,51.9,31.0,18.1,944.0,102.8,17.29,,0.0627,18.81,constant_rate
2025-02-04 15:33:00,DRY-017,9180,65.2,65,53.9,50.9,31.5,17.5,976.0,102.8,17.33,,0.0629,19.34,constant_rate
2025-02-04 15:33:30,DRY-017,9210,64.5,65,53.4,50.5,31.2,17.4,959.0,102.8,17.14,,0.0621,18.69,constant_rate
2025-02-04 15:34:00,DRY-017,9240,65.7,65,54.0,50.9,31.8,17.5,953.0,102.8,17.14,,0.062,19.35,constant_rate
2025-02-04 15:34:30,DRY-017,9270,65.8,65,54.6,51.5,31.2,18.0,962.0,102.8,16.94,,0.0612,19.61,constant_rate
2025-02-04 15:35:00,DRY-017,9300,64.5,65,53.1,49.9,31.6,17.6,971.0,102.8,17.16,16.73,0.0621,19.22,constant_rate
2025-02-04 15:35:30,DRY-017,9330,66.1,65,54.7,51.8,33.8,17.1,973.0,102.8,17.08,,0.0618,19.68,constant_rate
2025-02-04 15:36:00,DRY-017,9360,64.4,65,53.5,50.6,32.5,18.2,973.0,102.8,17.13,,0.062,19.15,constant_rate
2025-02-04 15:36:30,DRY-017,9390,65.6,65,54.1,51.0,32.0,18.0,960.0,102.8,17.55,,0.0638,19.73,constant_rate
2025-02-04 15:37:00,DRY-017,9420,64.6,65,53.4,50.4,31.7,17.6,982.0,102.8,17.65,,0.0642,18.96,constant_rate
2025-02-04 15:37:30,DRY-017,9450,65.3,65,53.8,51.0,31.6,18.2,966.0,102.8,16.97,,0.0614,19.17,constant_rate
2025-02-04 15:38:00,DRY-017,9480,65.3,65,54.6,51.6,32.7,17.9,977.0,102.8,16.79,,0.0606,19.57,constant_rate
2025-02-04 15:38:30,DRY-017,9510,65.0,65,53.9,50.9,30.0,17.3,988.0,102.8,16.91,,0.0611,19.5,constant_rate
2025-02-04 15:39:00,DRY-017,9540,65.3,65,54.3,51.4,33.3,17.4,969.0,102.8,17.14,,0.062,19.42,constant_rate
2025-02-04 15:39:30,DRY-017,9570,65.5,65,55.1,51.8,29.9,17.6,955.0,102.8,16.72,,0.0603,19.39,constant_rate
2025-02-04 15:40:00,DRY-017,9600,64.7,65,53.7,50.5,31.3,17.7,952.0,102.8,16.83,17.52,0.0607,18.64,constant_rate
2025-02-04 15:40:30,DRY-017,9630,64.2,65,53.5,50.8,32.3,17.4,969.0,102.8,16.81,,0.0607,19.05,constant_rate
2025-02-04 15:41:00,DRY-017,9660,65.2,65,54.3,51.5,29.2,17.4,934.0,102.8,16.33,,0.0587,18.56,constant_rate
2025-02-04 15:41:30,DRY-017,9690,65.3,65,54.5,51.1,31.1,17.8,957.0,102.8,16.83,,0.0607,19.13,constant_rate
2025-02-04 15:42:00,DRY-017,9720,65.9,65,55.0,52.2,31.7,17.9,962.0,102.8,16.68,,0.0601,19.51,constant_rate
2025-02-04 15:42:30,DRY-017,9750,64.6,65,53.4,50.6,31.7,17.6,958.0,102.8,16.94,,0.0612,18.87,constant_rate
2025-02-04 15:43:00,DRY-017,9780,64.5,65,53.5,50.7,30.5,18.2,973.0,102.8,16.42,,0.0591,19.13,constant_rate
2025-02-04 15:43:30,DRY-017,9810,65.4,65,54.5,51.3,31.8,18.0,971.0,102.8,16.6,,0.0598,19.57,constant_rate
2025-02-04 15:44:00,DRY-017,9840,66.0,65,55.1,52.3,30.7,17.4,962.0,102.8,16.49,,0.0593,19.6,constant_rate
