cyclus_id,equipment,vorig_product,vervuilingsgraad,fase,tijd_sec,tijd_in_fase_sec,temperatuur_C,conductiviteit_mScm,turbiditeit_NTU,pH,TOC_mgL,debiet_m3h,druk_bar,NaOH_pct,HNO3_pct,cyclus_resultaat
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2200,100,40.8,0.05,1.21,6.7,3.0,2.95,2.5,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2210,110,40.5,0.2,1.02,7.2,2.7,3.0,2.53,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2220,120,40.0,0.05,1.58,7.4,2.9,2.95,2.45,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2230,130,39.5,0.05,1.51,6.5,2.1,2.79,2.44,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2240,140,39.7,0.05,1.88,7.6,2.6,3.08,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2250,150,39.8,0.05,1.15,6.6,2.7,2.94,2.45,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2260,160,39.6,0.34,1.18,7.3,2.0,3.03,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2270,170,39.7,0.05,1.08,7.1,2.0,3.08,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2280,180,39.9,0.05,1.02,7.4,2.8,2.93,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2290,190,39.4,0.05,1.15,6.8,2.3,3.03,2.52,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2300,200,40.6,0.19,1.67,6.9,2.3,3.01,2.44,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2310,210,40.3,0.69,1.01,6.9,2.2,2.84,2.43,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2320,220,40.1,0.05,1.03,7.0,2.7,2.83,2.52,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2330,230,40.2,0.09,1.26,6.9,2.6,2.85,2.58,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2340,240,40.0,0.17,1.05,7.6,3.3,2.99,2.51,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2350,250,40.2,0.24,1.09,7.7,2.1,2.89,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2360,260,38.8,0.29,1.01,6.6,2.4,2.96,2.45,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2370,270,39.2,0.05,1.02,7.4,2.3,2.96,2.41,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2380,280,41.0,0.05,1.71,7.2,2.0,3.14,2.49,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,naspoeling,2390,290,39.8,0.05,1.6,6.4,2.5,3.07,2.5,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2400,0,20.0,0.43,1.15,7.1,2.3,2.91,2.5,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2410,10,20.8,0.54,1.46,6.7,2.1,2.88,2.5,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2420,20,21.7,0.55,1.33,6.5,3.5,2.98,2.43,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2430,30,22.5,0.52,1.23,7.1,2.2,2.88,2.57,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2440,40,23.3,0.43,1.14,6.8,2.0,3.15,2.6,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2450,50,24.2,0.55,1.38,7.5,2.8,3.01,2.42,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2460,60,24.3,0.54,1.27,7.2,2.3,2.99,2.46,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2470,70,25.5,0.52,2.29,7.0,2.0,2.97,2.41,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2480,80,25.7,0.5,2.45,6.9,2.1,3.05,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2490,90,24.5,0.46,1.21,7.0,2.2,2.8,2.44,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2500,100,25.4,0.42,1.01,7.6,3.2,3.06,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2510,110,25.1,0.48,1.02,7.1,2.6,2.86,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2520,120,24.4,0.49,1.19,6.9,2.8,2.92,2.54,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2530,130,24.2,0.47,1.03,7.1,2.3,2.83,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2540,140,24.8,0.52,1.18,7.1,2.8,2.97,2.49,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2550,150,25.8,0.38,1.21,7.4,2.0,2.93,2.49,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2560,160,25.0,0.41,1.57,7.1,2.3,3.04,2.5,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2570,170,24.3,0.51,1.07,7.4,2.0,2.79,2.51,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2580,180,25.5,0.59,1.16,7.0,3.0,2.83,2.53,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2590,190,25.2,0.47,1.08,7.0,2.2,2.96,2.54,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2600,200,24.7,0.39,1.38,7.1,2.2,2.87,2.54,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2610,210,24.5,0.49,1.1,6.9,2.0,2.93,2.64,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2620,220,23.7,0.46,1.06,6.7,2.5,2.98,2.57,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2630,230,25.4,0.52,1.28,7.2,4.0,3.07,2.48,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2640,240,24.6,0.49,1.05,6.7,2.1,3.1,2.51,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2650,250,25.4,0.55,1.07,6.9,2.5,2.97,2.47,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2660,260,24.4,0.55,1.19,7.8,2.1,2.96,2.52,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2670,270,24.3,0.52,1.18,7.1,2.0,2.96,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2680,280,25.1,0.48,1.65,6.8,2.0,3.01,2.55,0.0,0.0,geslaagd
CIP-0040,reactor_500L,Product_B,1.7,eindspoeling,2690,290,24.9,0.48,1.85,7.0,2.3,2.91,2.51,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,0,0,20.0,91.68,230.44,6.8,459.1,4.69,2.39,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,10,10,20.0,82.55,209.99,6.8,436.5,4.84,2.5,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,20,20,20.0,75.09,195.49,7.5,414.2,4.79,2.49,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,30,30,20.0,68.23,181.39,7.1,396.6,4.72,2.49,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,40,40,20.0,61.67,167.0,6.7,377.4,4.84,2.51,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,50,50,20.0,55.57,155.52,6.9,358.9,4.73,2.54,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,60,60,20.5,50.47,144.26,7.0,340.6,5.04,2.55,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,70,70,21.0,45.46,130.15,7.3,323.1,4.84,2.55,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,80,80,20.4,41.13,119.29,6.8,305.2,4.76,2.51,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,90,90,20.3,37.39,110.23,7.1,293.8,4.82,2.5,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,100,100,19.8,33.86,101.84,6.8,275.2,4.96,2.49,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,110,110,20.1,30.54,95.03,6.7,263.3,4.93,2.51,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,120,120,20.2,27.07,87.27,6.9,250.2,5.05,2.49,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,130,130,20.2,25.08,82.25,7.0,237.3,4.7,2.46,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,140,140,19.6,22.42,74.55,7.2,229.1,4.81,2.54,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,150,150,19.0,20.43,68.15,7.0,217.2,4.97,2.42,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,160,160,21.1,18.26,63.39,7.6,204.4,4.84,2.46,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,170,170,19.8,16.71,59.48,7.5,196.0,4.91,2.37,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,180,180,19.7,14.97,55.47,6.4,184.1,4.82,2.34,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,190,190,19.9,13.49,51.1,7.0,176.7,4.84,2.46,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,200,200,19.9,12.89,46.56,6.6,168.9,4.95,2.48,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,210,210,20.5,11.42,42.41,6.6,160.8,4.98,2.44,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,220,220,20.2,10.52,38.79,7.0,150.2,5.0,2.57,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,230,230,20.2,8.69,36.9,6.9,144.2,4.68,2.51,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,240,240,20.3,8.01,34.4,7.7,136.8,5.04,2.59,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,250,250,20.1,7.35,31.77,7.2,131.2,4.86,2.59,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,260,260,20.0,6.75,27.87,7.3,126.1,4.96,2.47,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,270,270,20.0,6.01,25.92,6.9,117.8,4.77,2.44,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,280,280,20.6,5.28,25.18,7.1,110.9,4.81,2.56,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,voorspoeling,290,290,19.7,5.16,23.58,6.4,108.5,4.97,2.47,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,300,0,20.0,87.52,44.78,12.9,100.9,4.8,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,310,10,28.6,87.88,43.75,13.1,99.0,4.96,2.46,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,320,20,37.3,87.23,41.78,13.1,89.2,4.84,2.59,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,330,30,45.9,85.75,39.42,12.9,87.0,4.81,2.57,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,340,40,54.5,86.68,38.16,12.8,86.6,4.84,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,350,50,63.1,88.56,36.26,13.0,80.1,4.8,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,360,60,71.8,87.26,33.83,13.1,77.4,4.85,2.44,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,370,70,71.6,85.45,33.04,13.1,76.5,4.76,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,380,80,72.1,86.22,30.67,13.2,68.4,4.88,2.4,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,390,90,72.2,87.03,29.03,13.1,65.0,4.75,2.49,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,400,100,72.1,87.08,27.78,13.1,64.8,4.93,2.44,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,410,110,71.5,87.01,26.07,13.0,59.2,4.69,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,420,120,70.3,86.58,24.59,13.0,57.0,4.59,2.49,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,430,130,71.7,86.9,24.43,13.3,53.5,4.95,2.58,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,440,140,72.2,88.1,22.29,12.7,50.8,4.81,2.5,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,450,150,71.2,87.73,21.75,13.0,47.6,4.73,2.35,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,460,160,71.6,86.62,19.5,13.0,44.8,4.98,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,470,170,71.8,85.87,20.14,12.8,42.9,4.79,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,480,180,71.7,87.91,18.49,13.0,39.8,4.68,2.54,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,490,190,71.7,86.92,18.52,12.8,41.6,4.85,2.55,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,500,200,71.6,87.29,16.82,13.1,38.2,4.69,2.49,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,510,210,71.7,88.71,15.0,13.0,35.8,4.65,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,520,220,72.2,88.34,15.64,12.8,32.9,4.86,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,530,230,71.7,86.25,14.46,13.0,28.5,4.89,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,540,240,72.2,87.32,13.66,12.9,28.8,4.76,2.45,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,550,250,71.6,86.67,12.67,13.0,28.3,4.69,2.42,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,560,260,72.3,88.25,12.36,13.0,30.6,4.91,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,570,270,71.7,86.74,12.14,13.1,28.9,4.92,2.45,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,580,280,71.1,87.0,11.69,13.0,28.2,4.78,2.54,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,590,290,72.9,85.37,10.11,13.0,23.0,4.95,2.44,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,600,300,71.7,86.18,10.37,13.0,23.9,4.88,2.62,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,610,310,71.2,88.5,9.72,13.1,21.8,4.91,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,620,320,71.6,86.36,9.73,12.9,23.4,4.78,2.46,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,630,330,72.2,87.99,9.01,13.0,19.5,4.9,2.46,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,640,340,71.9,87.73,7.99,12.8,19.1,4.79,2.4,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,650,350,72.2,86.98,8.16,13.1,18.1,4.8,2.45,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,660,360,71.7,86.91,7.12,12.8,16.8,4.71,2.43,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,670,370,72.4,87.64,7.34,13.1,20.5,4.95,2.57,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,680,380,71.0,87.19,7.7,13.0,13.1,4.86,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,690,390,72.5,87.31,6.3,13.1,15.5,4.87,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,700,400,72.1,87.52,6.25,13.0,14.3,4.95,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,710,410,71.7,86.13,6.01,13.0,16.9,4.71,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,720,420,71.2,88.02,5.91,13.0,12.2,4.74,2.39,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,730,430,71.9,88.43,5.23,12.9,13.7,4.89,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,740,440,71.9,86.92,5.44,13.0,11.0,4.89,2.46,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,750,450,70.8,87.63,5.29,13.1,11.8,4.98,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,760,460,71.2,87.39,4.08,13.1,9.5,4.9,2.58,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,770,470,71.5,85.7,4.87,13.0,9.0,4.89,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,780,480,71.3,88.44,4.72,13.1,7.3,4.85,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,790,490,71.9,87.34,3.41,13.1,8.4,4.78,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,800,500,71.5,85.08,4.04,13.1,12.0,4.65,2.43,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,810,510,71.4,87.63,4.01,13.0,6.7,4.95,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,820,520,71.7,88.84,3.24,12.9,5.4,5.01,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,830,530,71.6,89.0,3.63,12.9,7.4,4.78,2.41,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,840,540,71.8,87.38,3.44,13.0,8.6,4.79,2.39,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,850,550,72.2,88.25,3.98,13.0,5.1,4.85,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,860,560,71.8,86.09,3.8,13.0,4.5,4.94,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,870,570,71.7,85.4,2.71,13.2,4.3,5.0,2.53,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,880,580,71.5,87.62,2.8,13.1,7.6,4.9,2.55,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,890,590,72.2,87.56,2.19,13.0,6.8,4.89,2.57,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,900,600,71.4,86.37,2.44,13.0,5.6,4.95,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,910,610,72.0,87.09,1.82,13.0,5.1,4.73,2.54,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,920,620,72.3,86.89,2.02,12.9,4.0,4.75,2.43,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,930,630,72.2,86.34,2.03,13.0,2.2,4.8,2.52,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,940,640,71.9,87.82,2.05,13.1,2.6,4.73,2.57,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,950,650,71.2,88.85,2.82,13.1,4.2,4.87,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,960,660,72.6,85.45,1.13,13.0,2.0,4.73,2.44,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,970,670,71.9,87.06,2.29,12.8,3.7,4.87,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,980,680,72.0,86.52,1.27,13.0,6.5,4.88,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,990,690,72.0,88.01,2.5,13.0,3.9,4.83,2.45,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1000,700,71.2,85.56,1.89,12.8,2.9,4.67,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1010,710,71.0,85.22,1.36,13.0,4.3,4.88,2.45,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1020,720,71.5,89.01,1.23,13.1,3.0,4.72,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1030,730,72.3,86.79,1.68,13.1,2.0,4.6,2.4,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1040,740,71.5,88.51,0.92,13.2,0.5,4.71,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1050,750,71.5,86.43,0.56,12.9,1.0,4.77,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1060,760,72.4,89.77,1.01,13.0,4.0,4.98,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1070,770,72.2,86.93,0.42,13.1,3.5,4.9,2.52,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1080,780,72.4,86.13,0.53,13.1,0.8,4.6,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1090,790,71.4,87.8,0.99,12.9,0.5,4.83,2.47,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1100,800,71.3,86.29,1.0,13.0,2.7,4.73,2.55,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1110,810,71.7,87.55,1.45,13.0,0.1,4.83,2.54,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1120,820,72.2,88.73,0.1,13.2,3.9,4.91,2.37,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1130,830,70.8,87.07,0.36,13.0,0.9,4.9,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1140,840,72.2,86.08,0.93,13.0,2.3,4.69,2.38,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1150,850,72.0,85.51,1.93,13.1,2.2,4.82,2.51,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1160,860,72.0,87.44,0.47,12.9,2.2,4.79,2.5,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1170,870,71.1,87.17,0.1,12.9,0.1,4.66,2.56,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1180,880,72.2,88.09,0.5,13.1,0.1,4.67,2.48,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,loogfase,1190,890,71.0,87.4,0.1,13.0,0.2,5.01,2.59,1.7,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1200,0,20.0,0.3,1.02,7.1,2.2,4.77,2.52,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1210,10,26.2,0.11,1.46,6.9,2.0,4.92,2.52,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1220,20,32.5,0.63,1.49,7.4,2.7,4.84,2.53,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1230,30,38.7,0.35,1.07,6.8,2.7,4.83,2.47,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1240,40,44.9,0.1,1.05,7.0,2.8,4.77,2.47,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1250,50,51.2,0.1,1.09,7.1,2.5,4.85,2.43,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1260,60,57.4,0.26,1.34,6.9,2.2,4.84,2.43,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1270,70,57.5,0.1,1.13,7.2,2.3,4.9,2.43,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1280,80,57.4,0.1,1.14,6.7,2.2,4.75,2.41,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1290,90,57.8,0.41,1.49,7.0,3.2,4.82,2.47,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1300,100,58.5,0.1,2.11,6.9,3.2,4.86,2.59,0.0,0.0,geslaagd
CIP-0041,reactor_2000L,Product_C,4.6,tussenspoeling,1310,110,56.9,0.1,1.32,6.9,2.0,4.64,2.4,0.0,0.0,geslaagd
