timestamp,module_id,module_type,voeding_TDS_mgL,voeding_turbiditeit_NTU,voeding_temp_C,voeding_pH,voeding_druk_bar,TMP_bar,flux_Lm2h,specifieke_flux_Lm2hbar,permeaat_TDS_mgL,permeaat_conductiviteit_mScm,recovery,fouling_weerstand,SEC_kWhm3,is_reiniging,fouling_fase
2025-03-01 05:00,MEM-03,RO,583.0,3.43,10.9,7.4,15.21,17.99,13.6,0.76,4.6,0.0,0.812,0.0018,3.721,0,schoon
2025-03-01 06:00,MEM-03,RO,588.0,3.96,11.4,7.4,15.23,18.85,12.6,0.67,3.3,0.014,0.7,0.00235,4.105,0,schoon
2025-03-01 07:00,MEM-03,RO,567.0,3.52,12.2,7.5,15.13,17.95,14.7,0.82,3.3,0.015,0.721,0.0019,3.32,0,schoon
2025-03-01 08:00,MEM-03,RO,612.0,4.03,10.9,7.5,14.97,19.48,11.6,0.6,3.7,0.034,0.733,0.00303,4.671,0,schoon
2025-03-01 09:00,MEM-03,RO,575.0,3.35,11.1,7.4,15.08,18.64,12.8,0.69,1.7,0.008,0.794,0.00239,4.04,0,schoon
2025-03-01 10:00,MEM-03,RO,576.0,3.67,12.1,7.5,14.79,17.61,15.5,0.88,3.9,0.015,0.84,0.00193,3.097,0,schoon
2025-03-01 11:00,MEM-03,RO,578.0,3.93,12.8,7.6,14.99,19.44,13.2,0.68,4.6,0.0,0.705,0.00295,4.059,0,schoon
2025-03-01 12:00,MEM-03,RO,561.0,3.52,12.8,7.4,15.11,19.05,13.2,0.69,4.9,0.032,0.746,0.00258,4.041,0,schoon
2025-03-01 13:00,MEM-03,RO,583.0,3.36,11.0,7.3,14.49,17.98,13.3,0.74,7.1,0.02,0.74,0.00239,3.767,0,schoon
2025-03-01 14:00,MEM-03,RO,578.0,3.34,12.0,7.5,14.94,19.94,11.0,0.55,1.7,0.0,0.771,0.00331,4.998,0,schoon
2025-03-01 15:00,MEM-03,RO,599.0,3.53,13.0,7.5,15.13,18.83,13.0,0.69,4.3,0.006,0.813,0.00252,3.983,0,schoon
2025-03-01 16:00,MEM-03,RO,598.0,3.83,12.0,7.5,15.11,20.34,11.9,0.59,5.1,0.0,0.76,0.00341,4.768,0,schoon
2025-03-01 17:00,MEM-03,RO,564.0,3.48,12.6,7.6,15.18,19.23,12.8,0.67,3.6,0.0,0.742,0.00267,4.236,0,schoon
2025-03-01 18:00,MEM-03,RO,628.0,3.37,13.3,7.7,14.71,20.49,11.5,0.56,3.3,0.013,0.713,0.00391,4.906,0,schoon
2025-03-01 19:00,MEM-03,RO,557.0,4.61,12.2,7.6,15.06,20.75,11.5,0.56,4.9,0.014,0.836,0.00378,5.036,0,schoon
2025-03-01 20:00,MEM-03,RO,567.0,3.35,11.5,7.5,15.22,19.54,12.0,0.61,5.4,0.0,0.71,0.00281,4.522,0,schoon
2025-03-01 21:00,MEM-03,RO,617.0,3.52,13.3,7.3,15.39,21.18,12.1,0.57,5.8,0.005,0.795,0.0038,4.861,0,schoon
2025-03-01 22:00,MEM-03,RO,594.0,3.59,10.9,7.5,15.24,19.22,12.8,0.66,4.9,0.059,0.785,0.00262,4.162,0,schoon
2025-03-01 23:00,MEM-03,RO,539.0,3.4,12.4,7.4,15.07,21.29,11.2,0.53,6.1,0.009,0.783,0.0041,5.199,0,schoon
2025-03-02 00:00,MEM-03,RO,561.0,3.4,13.1,7.5,15.26,22.4,11.0,0.49,3.9,0.0,0.721,0.00465,5.569,0,schoon
2025-03-02 01:00,MEM-03,RO,580.0,3.43,12.6,7.6,15.1,19.89,13.2,0.66,6.0,0.005,0.701,0.00317,4.211,0,schoon
2025-03-02 02:00,MEM-03,RO,609.0,4.11,12.2,7.5,15.14,21.28,11.3,0.53,4.0,0.0,0.784,0.00406,5.212,0,schoon
2025-03-02 03:00,MEM-03,RO,612.0,3.57,11.5,7.5,15.15,21.78,11.0,0.5,3.5,0.0,0.771,0.0044,5.507,0,schoon
2025-03-02 04:00,MEM-03,RO,609.0,3.77,13.2,7.4,15.12,21.57,11.4,0.53,3.3,0.01,0.803,0.00427,5.342,0,schoon
2025-03-02 05:00,MEM-03,RO,564.0,4.26,10.4,7.6,14.85,22.08,10.0,0.45,4.6,0.0,0.74,0.00483,6.099,0,schoon
2025-03-02 06:00,MEM-03,RO,605.0,3.54,13.3,7.3,15.0,21.65,11.5,0.53,4.4,0.032,0.807,0.0044,5.206,0,schoon
2025-03-02 07:00,MEM-03,RO,606.0,3.51,10.7,7.5,15.17,22.47,10.0,0.44,4.0,0.0,0.818,0.00482,6.285,0,schoon
2025-03-02 08:00,MEM-03,RO,598.0,3.47,12.4,7.4,14.85,23.06,10.1,0.44,6.0,0.018,0.715,0.00554,6.363,0,lichte_fouling
2025-03-02 09:00,MEM-03,RO,562.0,3.41,12.1,7.4,14.99,21.31,10.7,0.5,6.0,0.04,0.737,0.00417,5.511,0,schoon
2025-03-02 10:00,MEM-03,RO,568.0,3.33,13.2,7.4,15.15,23.03,10.6,0.46,5.2,0.033,0.727,0.00515,5.96,0,lichte_fouling
2025-03-02 11:00,MEM-03,RO,604.0,3.31,12.3,7.6,14.93,22.63,9.3,0.41,4.1,0.023,0.805,0.00523,6.843,0,lichte_fouling
2025-03-02 12:00,MEM-03,RO,591.0,3.91,13.9,7.6,14.81,22.65,11.5,0.51,6.1,0.018,0.756,0.00533,5.528,1,reiniging
2025-03-02 13:00,MEM-03,RO,600.0,4.27,11.8,7.4,14.79,21.49,9.9,0.46,3.3,0.004,0.71,0.00457,6.015,1,reiniging
2025-03-02 14:00,MEM-03,RO,579.0,3.36,14.5,7.6,15.16,17.63,16.9,0.96,3.5,0.0,0.703,0.00162,2.85,1,reiniging
2025-03-02 15:00,MEM-03,RO,583.0,3.49,13.0,7.6,14.89,14.93,19.4,1.3,2.2,0.0,0.731,0.0,2.066,1,reiniging
2025-03-02 16:00,MEM-03,RO,591.0,5.15,10.3,7.4,15.15,15.13,18.3,1.21,1.1,0.0,0.762,0.0,2.292,1,reiniging
2025-03-02 17:00,MEM-03,RO,525.0,3.93,12.9,7.5,15.22,15.16,19.3,1.28,2.4,0.0,0.715,0.0,2.174,1,reiniging
2025-03-02 18:00,MEM-03,RO,574.0,3.53,11.3,7.4,14.73,15.52,17.0,1.09,1.9,0.013,0.76,0.00056,2.512,1,reiniging
2025-03-02 19:00,MEM-03,RO,565.0,3.37,11.3,7.6,14.9,15.22,18.2,1.2,4.5,0.028,0.84,0.00021,2.361,1,reiniging
2025-03-02 20:00,MEM-03,RO,599.0,3.75,10.5,7.4,14.51,15.54,16.6,1.07,3.7,0.0,0.811,0.00072,2.594,0,schoon
2025-03-02 21:00,MEM-03,RO,559.0,3.6,11.5,7.5,14.9,16.36,15.6,0.95,4.8,0.037,0.858,0.00098,2.846,0,schoon
2025-03-02 22:00,MEM-03,RO,583.0,3.39,13.1,7.6,14.86,17.22,15.8,0.92,2.9,0.005,0.762,0.00156,3.06,0,schoon
2025-03-02 23:00,MEM-03,RO,553.0,3.32,10.0,7.4,15.05,17.32,14.2,0.82,3.4,0.003,0.718,0.00149,3.319,0,schoon
2025-03-03 00:00,MEM-03,RO,568.0,3.48,12.2,7.3,15.1,17.15,16.4,0.95,3.6,0.015,0.847,0.00137,2.908,0,schoon
2025-03-03 01:00,MEM-03,RO,540.0,4.08,11.3,7.4,15.06,17.16,14.8,0.86,4.5,0.031,0.769,0.00135,3.209,0,schoon
2025-03-03 02:00,MEM-03,RO,559.0,3.34,13.9,7.4,15.21,16.73,17.8,1.06,2.4,0.0,0.715,0.001,2.633,0,schoon
2025-03-03 03:00,MEM-03,RO,607.0,3.37,11.7,7.6,15.05,15.72,18.9,1.2,1.8,0.0,0.811,0.00043,2.301,0,schoon
2025-03-03 04:00,MEM-03,RO,596.0,3.32,12.4,7.5,14.95,18.57,12.8,0.69,3.6,0.005,0.758,0.00245,4.057,0,schoon
2025-03-03 05:00,MEM-03,RO,602.0,3.81,11.1,7.6,15.15,17.19,14.5,0.84,1.9,0.0,0.713,0.00135,3.249,0,schoon
2025-03-03 06:00,MEM-03,RO,561.0,3.33,11.7,7.4,15.09,17.03,15.8,0.93,1.9,0.001,0.706,0.00131,2.967,0,schoon
2025-03-03 07:00,MEM-03,RO,577.0,3.4,12.4,7.4,15.08,17.78,14.4,0.81,3.4,0.0,0.87,0.00181,3.458,0,schoon
2025-03-03 08:00,MEM-03,RO,582.0,3.77,11.4,7.3,15.18,18.77,13.4,0.71,4.1,0.015,0.765,0.00236,3.95,0,schoon
2025-03-03 09:00,MEM-03,RO,572.0,3.78,12.2,7.7,15.21,19.46,12.4,0.64,1.8,0.035,0.832,0.00277,4.321,0,schoon
2025-03-03 10:00,MEM-03,RO,577.0,3.43,12.2,7.5,15.32,19.61,12.1,0.62,5.3,0.012,0.833,0.00282,4.458,0,schoon
2025-03-03 11:00,MEM-03,RO,568.0,3.58,13.6,7.5,15.11,16.66,17.0,1.02,4.0,0.043,0.809,0.00099,2.728,0,schoon
2025-03-03 12:00,MEM-03,RO,598.0,3.61,10.5,7.3,15.0,17.55,14.0,0.8,5.0,0.0,0.798,0.00177,3.512,0,schoon
2025-03-03 13:00,MEM-03,RO,568.0,3.36,13.8,7.6,15.06,19.04,13.4,0.71,4.4,0.0,0.785,0.00271,3.888,0,schoon
2025-03-03 14:00,MEM-03,RO,541.0,3.78,13.8,7.5,15.13,17.84,15.1,0.84,1.5,0.037,0.772,0.00177,3.221,0,schoon
2025-03-03 15:00,MEM-03,RO,546.0,5.38,12.2,7.4,14.91,19.86,12.1,0.61,3.9,0.0,0.73,0.00328,4.54,0,schoon
2025-03-03 16:00,MEM-03,RO,600.0,3.54,13.5,7.4,14.62,18.46,13.3,0.72,4.4,0.006,0.781,0.00259,3.854,0,schoon
2025-03-03 17:00,MEM-03,RO,602.0,3.86,11.9,7.6,15.41,20.08,12.2,0.61,3.0,0.022,0.797,0.00304,4.6,0,schoon
2025-03-03 18:00,MEM-03,RO,551.0,3.35,13.0,7.5,15.09,19.27,13.1,0.68,3.4,0.0,0.754,0.00279,4.019,0,schoon
2025-03-03 19:00,MEM-03,RO,562.0,3.65,12.3,7.2,15.2,20.57,11.8,0.58,4.1,0.019,0.849,0.00353,4.889,0,schoon
2025-03-03 20:00,MEM-03,RO,582.0,3.52,12.2,7.5,15.02,17.87,13.9,0.78,5.1,0.032,0.839,0.00191,3.513,0,schoon
2025-03-03 21:00,MEM-03,RO,554.0,3.38,13.3,7.5,14.97,19.72,12.7,0.65,2.0,0.028,0.812,0.00314,4.351,0,schoon
2025-03-03 22:00,MEM-03,RO,595.0,3.37,13.0,7.4,15.06,20.23,11.6,0.57,3.9,0.014,0.768,0.00347,4.874,0,schoon
2025-03-03 23:00,MEM-03,RO,565.0,3.66,11.7,7.6,14.96,21.58,10.7,0.5,5.8,0.0,0.809,0.00445,5.589,0,schoon
2025-03-04 00:00,MEM-03,RO,599.0,3.75,13.8,7.3,15.06,19.98,12.2,0.61,3.0,0.001,0.767,0.00325,4.586,0,schoon
2025-03-04 01:00,MEM-03,RO,568.0,3.56,12.3,7.4,15.19,20.79,11.1,0.53,4.5,0.0,0.718,0.00371,5.17,0,schoon
2025-03-04 02:00,MEM-03,RO,614.0,3.61,11.1,7.5,15.06,21.4,11.1,0.52,2.5,0.033,0.835,0.00419,5.244,0,schoon
2025-03-04 03:00,MEM-03,RO,597.0,3.67,11.9,7.3,14.73,19.45,11.3,0.58,4.4,0.011,0.829,0.00321,4.751,0,schoon
2025-03-04 04:00,MEM-03,RO,580.0,3.9,12.3,7.5,15.23,20.88,11.7,0.56,3.2,0.01,0.71,0.00374,5.008,0,schoon
2025-03-04 05:00,MEM-03,RO,574.0,3.34,13.5,7.3,15.1,22.15,10.9,0.49,2.1,0.019,0.711,0.00467,5.648,0,schoon
2025-03-04 06:00,MEM-03,RO,590.0,3.39,12.4,7.6,15.1,21.82,11.0,0.5,4.6,0.02,0.724,0.00447,5.586,0,schoon
2025-03-04 07:00,MEM-03,RO,578.0,3.46,13.0,7.4,15.15,22.9,9.0,0.39,4.1,0.013,0.773,0.00505,7.095,0,lichte_fouling
2025-03-04 08:00,MEM-03,RO,609.0,3.34,14.2,7.6,14.79,20.78,11.3,0.55,4.9,0.005,0.802,0.00411,5.068,0,schoon
2025-03-04 09:00,MEM-03,RO,585.0,3.33,11.4,7.5,15.09,22.08,10.2,0.46,4.2,0.014,0.794,0.00466,6.027,0,schoon
2025-03-04 10:00,MEM-03,RO,608.0,3.44,13.6,7.5,14.83,21.75,10.4,0.48,5.4,0.012,0.791,0.0046,5.775,0,schoon
2025-03-04 11:00,MEM-03,RO,583.0,4.25,13.3,7.6,15.51,22.53,11.9,0.53,4.6,0.0,0.768,0.0045,5.265,0,schoon
2025-03-04 12:00,MEM-03,RO,550.0,3.7,13.8,7.3,14.95,22.97,9.9,0.43,3.4,0.022,0.719,0.00532,6.438,0,lichte_fouling
2025-03-04 13:00,MEM-03,RO,582.0,3.39,13.0,7.4,14.95,21.36,10.4,0.49,4.5,0.0,0.742,0.00429,5.606,0,schoon
2025-03-04 14:00,MEM-03,RO,555.0,3.52,11.6,7.6,14.76,21.14,10.2,0.48,5.2,0.006,0.857,0.00432,5.785,1,reiniging
2025-03-04 15:00,MEM-03,RO,588.0,3.33,12.3,7.7,14.81,23.5,9.1,0.39,3.3,0.012,0.778,0.00589,7.247,1,reiniging
2025-03-04 16:00,MEM-03,RO,606.0,3.63,12.5,7.5,15.02,16.32,16.9,1.04,0.5,0.0,0.8,0.00086,2.648,1,reiniging
2025-03-04 17:00,MEM-03,RO,580.0,3.39,13.1,7.5,14.65,14.64,19.9,1.36,3.1,0.008,0.705,0.0,2.038,1,reiniging
2025-03-04 18:00,MEM-03,RO,576.0,3.76,11.5,7.4,14.99,14.99,18.7,1.24,4.2,0.026,0.78,6e-05,2.176,1,reiniging
2025-03-04 19:00,MEM-03,RO,596.0,3.46,12.5,7.4,15.04,16.19,17.8,1.1,2.9,0.005,0.696,0.00077,2.55,1,reiniging
2025-03-04 20:00,MEM-03,RO,569.0,3.34,11.9,7.4,14.89,15.53,18.3,1.18,3.2,0.0,0.693,0.00046,2.307,1,reiniging
2025-03-04 21:00,MEM-03,RO,590.0,3.42,13.4,7.4,14.8,16.47,16.0,0.97,5.9,0.028,0.806,0.00113,2.862,1,reiniging
2025-03-04 22:00,MEM-03,RO,558.0,3.51,13.7,7.6,14.99,15.94,18.7,1.18,4.0,0.044,0.844,0.0006,2.244,0,schoon
2025-03-04 23:00,MEM-03,RO,582.0,3.92,12.1,7.6,14.96,15.41,19.5,1.26,4.7,0.004,0.842,0.00026,2.159,0,schoon
2025-03-05 00:00,MEM-03,RO,596.0,3.42,13.0,7.3,15.06,15.21,19.3,1.27,5.7,0.006,0.836,0.00014,2.284,0,schoon
2025-03-05 01:00,MEM-03,RO,626.0,3.4,15.0,7.4,15.19,16.91,18.3,1.08,3.9,0.0,0.76,0.00116,2.552,0,schoon
2025-03-05 02:00,MEM-03,RO,576.0,3.38,14.3,7.4,15.31,17.42,16.3,0.94,1.8,0.0,0.769,0.00142,3.036,0,schoon
2025-03-05 03:00,MEM-03,RO,621.0,3.38,14.0,7.5,15.07,16.93,17.1,1.01,1.2,0.0,0.712,0.00126,2.785,0,schoon
2025-03-05 04:00,MEM-03,RO,573.0,3.89,12.2,7.8,15.14,15.75,17.9,1.14,3.6,0.0,0.79,0.00042,2.392,0,schoon
2025-03-05 05:00,MEM-03,RO,597.0,3.46,14.0,7.6,14.74,17.41,15.6,0.9,3.5,0.004,0.841,0.00177,3.058,0,schoon
2025-03-05 06:00,MEM-03,RO,619.0,3.57,12.9,7.4,15.09,16.87,15.9,0.94,2.5,0.0,0.804,0.00118,2.934,0,schoon
2025-03-05 07:00,MEM-03,RO,582.0,3.66,11.7,7.5,15.06,17.48,14.8,0.85,5.3,0.0,0.75,0.00165,3.307,0,schoon
2025-03-05 08:00,MEM-03,RO,581.0,3.62,12.3,7.4,15.26,17.99,14.1,0.79,2.5,0.001,0.755,0.0018,3.648,0,schoon
2025-03-05 09:00,MEM-03,RO,587.0,3.63,13.5,7.6,14.89,17.47,14.8,0.84,5.0,0.016,0.731,0.00175,3.331,0,schoon
2025-03-05 10:00,MEM-03,RO,580.0,3.58,13.8,7.6,14.81,17.15,16.0,0.93,4.2,0.0,0.805,0.00158,2.942,0,schoon
2025-03-05 11:00,MEM-03,RO,594.0,3.51,12.9,7.5,15.14,18.52,13.9,0.75,2.9,0.0,0.841,0.00224,3.759,0,schoon
2025-03-05 12:00,MEM-03,RO,610.0,3.37,12.5,7.5,15.09,17.05,15.9,0.93,1.9,0.005,0.77,0.00126,2.995,0,schoon
2025-03-05 13:00,MEM-03,RO,595.0,3.39,11.5,7.4,15.0,16.94,14.8,0.87,5.9,0.027,0.841,0.00137,3.164,0,schoon
2025-03-05 14:00,MEM-03,RO,613.0,3.52,12.9,7.4,14.87,17.47,15.5,0.89,5.4,0.0,0.701,0.00175,3.119,0,schoon
2025-03-05 15:00,MEM-03,RO,591.0,3.62,12.4,7.6,14.93,17.88,15.0,0.84,4.1,0.052,0.723,0.00195,3.318,0,schoon
2025-03-05 16:00,MEM-03,RO,591.0,3.54,12.6,7.6,14.84,17.63,13.9,0.79,4.5,0.03,0.741,0.00189,3.469,0,schoon
2025-03-05 17:00,MEM-03,RO,601.0,3.98,12.8,7.5,15.06,20.3,12.1,0.6,4.2,0.008,0.812,0.00348,4.673,0,schoon
2025-03-05 18:00,MEM-03,RO,612.0,3.47,11.6,7.6,15.16,17.71,14.3,0.81,3.2,0.011,0.761,0.00166,3.408,0,schoon
2025-03-05 19:00,MEM-03,RO,578.0,3.53,12.9,7.3,14.8,19.02,12.6,0.66,3.2,0.029,0.805,0.00285,4.225,0,schoon
2025-03-05 20:00,MEM-03,RO,577.0,3.62,12.5,7.4,14.63,18.07,12.9,0.72,3.6,0.033,0.754,0.00239,3.901,0,schoon
2025-03-05 21:00,MEM-03,RO,620.0,3.35,11.3,7.5,15.0,18.81,13.4,0.71,2.3,0.0,0.708,0.00249,3.928,0,schoon
2025-03-05 22:00,MEM-03,RO,581.0,3.67,12.1,7.5,14.51,19.65,11.5,0.59,3.0,0.001,0.795,0.0035,4.674,0,schoon
2025-03-05 23:00,MEM-03,RO,590.0,3.73,14.3,7.5,14.94,19.86,13.0,0.66,4.1,0.017,0.71,0.00335,4.29,0,schoon
2025-03-06 00:00,MEM-03,RO,588.0,3.44,14.8,7.6,15.1,19.1,14.4,0.76,1.7,0.041,0.798,0.00262,3.565,0,schoon
2025-03-06 01:00,MEM-03,RO,593.0,3.4,12.3,7.3,15.09,20.65,11.5,0.56,3.1,0.0,0.813,0.00369,4.974,0,schoon
2025-03-06 02:00,MEM-03,RO,571.0,3.72,12.9,7.3,14.89,19.35,12.1,0.63,4.5,0.002,0.765,0.00299,4.469,0,schoon
2025-03-06 03:00,MEM-03,RO,614.0,4.21,13.7,7.6,14.97,22.0,10.3,0.47,5.5,0.026,0.719,0.00474,5.848,0,schoon
2025-03-06 04:00,MEM-03,RO,590.0,3.77,13.7,7.5,14.68,20.03,12.9,0.64,5.7,0.004,0.787,0.0036,4.272,0,schoon
2025-03-06 05:00,MEM-03,RO,598.0,3.83,13.3,7.5,15.28,21.14,12.0,0.57,3.1,0.0,0.754,0.00383,4.921,0,schoon
2025-03-06 06:00,MEM-03,RO,584.0,3.46,11.8,7.4,15.13,20.44,11.0,0.54,5.0,0.042,0.776,0.00349,5.183,0,schoon
2025-03-06 07:00,MEM-03,RO,571.0,4.15,14.6,7.6,14.86,21.37,11.2,0.52,2.8,0.021,0.775,0.00444,5.274,0,schoon
2025-03-06 08:00,MEM-03,RO,599.0,3.74,15.4,7.6,15.05,20.5,11.1,0.54,2.1,0.012,0.715,0.00364,5.106,0,schoon
2025-03-06 09:00,MEM-03,RO,547.0,3.43,12.7,7.5,15.08,20.76,12.1,0.58,4.5,0.028,0.832,0.00382,4.795,0,schoon
2025-03-06 10:00,MEM-03,RO,582.0,3.94,14.6,7.7,14.78,21.48,11.5,0.54,1.9,0.001,0.72,0.0046,5.09,0,schoon
2025-03-06 11:00,MEM-03,RO,576.0,3.43,13.2,7.6,15.05,22.22,10.2,0.46,7.0,0.0,0.757,0.00476,6.019,0,schoon
2025-03-06 12:00,MEM-03,RO,617.0,3.37,11.4,7.3,15.29,21.73,10.5,0.48,5.0,0.035,0.809,0.00425,5.788,0,schoon
2025-03-06 13:00,MEM-03,RO,609.0,4.08,11.3,7.4,15.01,21.95,10.4,0.48,4.6,0.04,0.787,0.00458,5.84,0,schoon
2025-03-06 14:00,MEM-03,RO,580.0,3.64,12.8,7.5,15.06,21.74,9.9,0.46,6.9,0.048,0.799,0.00444,6.08,0,schoon
2025-03-06 15:00,MEM-03,RO,585.0,3.64,13.5,7.6,14.85,22.53,9.5,0.42,1.9,0.0,0.67,0.00515,6.543,0,lichte_fouling
2025-03-06 16:00,MEM-03,RO,556.0,3.71,13.5,7.5,14.95,23.23,10.6,0.46,3.9,0.012,0.839,0.00556,6.015,0,lichte_fouling
2025-03-06 17:00,MEM-03,RO,585.0,3.41,14.2,7.3,14.63,21.91,10.1,0.46,5.1,0.018,0.765,0.00496,6.08,0,schoon
2025-03-06 18:00,MEM-03,RO,572.0,3.66,13.0,7.6,14.95,22.09,11.5,0.52,5.7,0.005,0.79,0.00477,5.312,1,reiniging
2025-03-06 19:00,MEM-03,RO,574.0,3.41,13.2,7.6,14.82,22.35,10.4,0.46,4.8,0.044,0.816,0.00508,6.02,1,reiniging
2025-03-06 20:00,MEM-03,RO,585.0,3.41,14.5,7.4,15.26,17.08,17.2,1.01,4.5,0.036,0.779,0.00115,2.756,1,reiniging
2025-03-06 21:00,MEM-03,RO,569.0,3.73,11.7,7.5,15.08,15.97,17.5,1.1,0.4,0.0,0.757,0.00063,2.435,1,reiniging
2025-03-06 22:00,MEM-03,RO,604.0,4.23,14.2,7.4,15.03,15.07,21.1,1.4,2.5,0.004,0.727,0.0,2.034,1,reiniging
2025-03-06 23:00,MEM-03,RO,587.0,3.65,11.5,7.5,14.87,14.91,19.3,1.29,2.4,0.0,0.738,0.0,2.205,1,reiniging
2025-03-07 00:00,MEM-03,RO,595.0,3.74,12.6,7.6,15.15,15.44,19.4,1.26,4.6,0.025,0.733,0.0002,2.123,1,reiniging
2025-03-07 01:00,MEM-03,RO,566.0,3.37,12.4,7.3,14.92,16.21,16.5,1.02,3.4,0.0,0.782,0.00087,2.723,1,reiniging
2025-03-07 02:00,MEM-03,RO,604.0,3.4,12.9,7.4,14.82,15.49,18.2,1.17,1.9,0.01,0.737,0.0005,2.354,0,schoon
2025-03-07 03:00,MEM-03,RO,586.0,3.6,11.1,7.5,14.6,15.3,18.0,1.17,3.6,0.0,0.797,0.00045,2.379,0,schoon
2025-03-07 04:00,MEM-03,RO,622.0,3.55,14.8,7.5,14.93,14.96,20.6,1.38,3.3,0.0,0.753,5e-05,2.021,0,schoon
2025-03-07 05:00,MEM-03,RO,577.0,4.05,13.7,7.5,15.09,16.02,19.3,1.21,1.6,0.015,0.794,0.00061,2.314,0,schoon
2025-03-07 06:00,MEM-03,RO,577.0,3.83,13.6,7.5,14.9,16.3,17.6,1.08,3.4,0.0,0.79,0.001,2.584,0,schoon
2025-03-07 07:00,MEM-03,RO,600.0,3.78,12.6,7.5,15.36,16.45,17.0,1.04,4.3,0.0,0.73,0.00069,2.637,0,schoon
2025-03-07 08:00,MEM-03,RO,614.0,4.1,13.0,7.5,14.78,16.92,14.9,0.88,5.4,0.0,0.807,0.00145,3.156,0,schoon
2025-03-07 09:00,MEM-03,RO,581.0,3.5,13.7,7.3,14.79,16.36,16.4,1.0,4.8,0.018,0.83,0.00109,2.721,0,schoon
2025-03-07 10:00,MEM-03,RO,602.0,3.67,14.4,7.3,15.38,17.28,16.8,0.97,2.8,0.026,0.707,0.00125,2.842,0,schoon
2025-03-07 11:00,MEM-03,RO,571.0,3.62,13.2,7.5,15.3,17.75,15.5,0.88,1.3,0.0,0.838,0.00162,3.137,0,schoon
2025-03-07 12:00,MEM-03,RO,590.0,3.87,13.0,7.5,15.13,16.05,18.5,1.15,5.5,0.045,0.75,0.00062,2.415,0,schoon
2025-03-07 13:00,MEM-03,RO,584.0,3.38,14.5,7.4,14.36,17.01,15.4,0.91,1.9,0.004,0.775,0.00188,3.137,0,schoon
2025-03-07 14:00,MEM-03,RO,591.0,3.39,14.2,7.6,15.08,17.24,15.9,0.92,1.1,0.0,0.714,0.0014,2.979,0,schoon
2025-03-07 15:00,MEM-03,RO,591.0,3.81,12.9,7.4,15.29,17.59,14.6,0.83,2.9,0.002,0.737,0.00155,3.355,0,schoon
2025-03-07 16:00,MEM-03,RO,610.0,3.52,13.2,7.5,14.85,18.28,13.4,0.73,4.6,0.012,0.743,0.00233,3.771,0,schoon
2025-03-07 17:00,MEM-03,RO,576.0,3.59,14.7,7.4,15.01,18.49,14.8,0.8,3.9,0.0,0.768,0.00235,3.433,0,schoon
2025-03-07 18:00,MEM-03,RO,573.0,3.42,12.8,7.4,14.89,18.37,13.6,0.74,1.8,0.0,0.733,0.00237,3.749,0,schoon
2025-03-07 19:00,MEM-03,RO,617.0,3.46,15.3,7.6,15.14,19.87,13.1,0.66,4.3,0.0,0.719,0.00314,4.278,0,schoon
2025-03-07 20:00,MEM-03,RO,615.0,3.37,13.3,7.3,14.93,18.76,13.0,0.7,2.4,0.0,0.724,0.00257,4.031,0,schoon
2025-03-07 21:00,MEM-03,RO,587.0,3.6,12.5,7.7,15.31,19.11,13.6,0.71,2.8,0.0,0.788,0.0025,3.986,0,schoon
2025-03-07 22:00,MEM-03,RO,613.0,3.37,12.6,7.5,14.81,19.9,11.1,0.56,4.3,0.0,0.754,0.0034,5.0,0,schoon
2025-03-07 23:00,MEM-03,RO,597.0,4.03,12.0,7.5,14.69,19.79,11.1,0.56,3.6,0.018,0.781,0.00343,4.97,0,schoon
2025-03-08 00:00,MEM-03,RO,577.0,3.49,15.7,7.6,15.0,19.22,14.0,0.73,0.1,0.0,0.715,0.00282,3.774,0,schoon
2025-03-08 01:00,MEM-03,RO,571.0,3.73,12.9,7.5,15.36,19.92,13.0,0.65,1.5,0.0,0.722,0.00294,4.299,0,schoon
2025-03-08 02:00,MEM-03,RO,578.0,3.43,12.7,7.5,15.03,18.79,14.0,0.74,3.6,0.02,0.839,0.00248,3.8,0,schoon
2025-03-08 03:00,MEM-03,RO,611.0,3.45,12.8,7.5,15.35,21.77,11.4,0.52,2.1,0.0,0.74,0.00413,5.397,0,schoon
2025-03-08 04:00,MEM-03,RO,640.0,3.61,13.2,7.4,14.69,19.93,11.8,0.59,2.9,0.007,0.729,0.0036,4.7,0,schoon
2025-03-08 05:00,MEM-03,RO,577.0,4.19,13.1,7.7,14.93,20.67,11.3,0.55,5.3,0.0,0.814,0.00373,5.11,0,schoon
2025-03-08 06:00,MEM-03,RO,599.0,4.14,14.4,7.3,15.27,19.76,12.4,0.63,4.1,0.024,0.726,0.00295,4.478,0,schoon
2025-03-08 07:00,MEM-03,RO,593.0,3.67,12.6,7.4,14.86,20.41,11.5,0.56,2.6,0.0,0.848,0.00368,5.023,0,schoon
2025-03-08 08:00,MEM-03,RO,601.0,3.5,13.6,7.5,15.0,20.62,12.4,0.6,3.4,0.0,0.821,0.00374,4.611,0,schoon
2025-03-08 09:00,MEM-03,RO,591.0,3.95,13.0,7.4,15.14,20.63,12.3,0.6,2.0,0.038,0.775,0.00364,4.695,0,schoon
2025-03-08 10:00,MEM-03,RO,608.0,3.42,12.8,7.4,14.83,21.46,9.4,0.44,5.8,0.044,0.844,0.00446,6.322,0,schoon
