timestamp,jaar,kwartaal,voeding_kwaliteit,temperatuur_C,druk_bar,debiet_kgh,omgevingstemp_C,katalysator_leeftijd_dagen,fouling_index,conversie,energieverbruik_kWh,model_voorspelling,model_fout,model_abs_fout,drift_type
2022-08-16 16:00:00,2022,Q3,0.9378,145.2,4.81,91.1,1.9,59,0.13133,0.5,213.6,0.8444,-0.34435,0.34435,fouling
2022-08-16 20:00:00,2022,Q3,0.9398,144.9,4.71,91.5,2.6,59,0.13178,0.5,215.0,0.8554,-0.35536,0.35536,fouling
2022-08-17 00:00:00,2022,Q3,0.9432,146.7,4.85,99.8,6.6,59,0.13223,0.5,215.7,0.8419,-0.34186,0.34186,fouling
2022-08-17 04:00:00,2022,Q3,0.9365,148.4,4.67,109.2,10.7,59,0.13268,0.5,220.1,0.8305,-0.3305,0.3305,fouling
2022-08-17 08:00:00,2022,Q3,0.9191,148.1,4.77,109.1,10.5,59,0.13313,0.5,220.7,0.8324,-0.33238,0.33238,fouling
2022-08-17 12:00:00,2022,Q3,0.9247,147.3,4.8,99.3,6.1,60,0.13359,0.5,218.3,0.8498,-0.3498,0.3498,fouling
2022-08-17 16:00:00,2022,Q3,0.9396,144.4,4.71,91.6,2.2,60,0.13404,0.5,216.8,0.849,-0.349,0.349,fouling
2022-08-17 20:00:00,2022,Q3,0.9356,143.6,4.89,92.7,2.6,60,0.13449,0.5,217.2,0.8399,-0.33994,0.33994,fouling
2022-08-18 00:00:00,2022,Q3,0.9421,146.0,4.88,101.5,6.7,60,0.13494,0.5,220.9,0.8367,-0.33667,0.33667,fouling
2022-08-18 04:00:00,2022,Q3,0.9382,147.2,4.79,109.3,10.3,60,0.1354,0.5,222.0,0.8449,-0.34486,0.34486,fouling
2022-08-18 08:00:00,2022,Q3,0.9311,148.1,4.75,109.3,11.3,60,0.13585,0.5,223.3,0.8362,-0.33616,0.33616,fouling
2022-08-18 12:00:00,2022,Q3,0.9285,146.8,4.75,99.6,5.2,60,0.1363,0.5,218.9,0.8468,-0.34676,0.34676,fouling
2022-08-18 16:00:00,2022,Q3,0.9366,144.5,4.78,91.9,3.0,61,0.13676,0.5,218.9,0.8477,-0.34767,0.34767,fouling
2022-08-18 20:00:00,2022,Q3,0.9474,146.0,4.75,91.6,1.6,61,0.13721,0.5,219.5,0.8521,-0.35206,0.35206,fouling
2022-08-19 00:00:00,2022,Q3,0.9285,146.4,4.78,99.8,4.6,61,0.13767,0.5,221.3,0.8358,-0.33576,0.33576,fouling
2022-08-19 04:00:00,2022,Q3,0.9341,148.4,4.67,108.8,11.5,61,0.13812,0.5,225.8,0.8289,-0.32894,0.32894,fouling
2022-08-19 08:00:00,2022,Q3,0.9315,148.3,4.79,108.5,10.9,61,0.13857,0.5,224.4,0.8394,-0.3394,0.3394,fouling
2022-08-19 12:00:00,2022,Q3,0.9361,146.5,4.83,101.0,5.8,62,0.13903,0.5,224.6,0.8346,-0.33457,0.33457,fouling
2022-08-19 16:00:00,2022,Q3,0.942,144.4,4.83,92.2,4.1,62,0.13948,0.5,222.6,0.8456,-0.34564,0.34564,fouling
2022-08-19 20:00:00,2022,Q3,0.9394,145.3,4.74,92.1,0.5,62,0.13994,0.5,222.1,0.8559,-0.35591,0.35591,fouling
2022-08-20 00:00:00,2022,Q3,0.9372,146.3,4.77,102.3,6.2,62,0.1404,0.5,226.4,0.8333,-0.33334,0.33334,fouling
2022-08-20 04:00:00,2022,Q3,0.9336,147.9,4.76,109.0,10.9,62,0.14085,0.5,227.9,0.8406,-0.34056,0.34056,fouling
2022-08-20 08:00:00,2022,Q3,0.9378,147.7,4.79,110.1,9.9,62,0.14131,0.5,228.1,0.838,-0.33798,0.33798,fouling
2022-08-20 12:00:00,2022,Q3,0.9407,146.0,4.77,100.3,6.4,62,0.14177,0.5,226.4,0.8318,-0.33182,0.33182,fouling
2022-08-20 16:00:00,2022,Q3,0.9395,144.1,4.8,90.6,2.0,63,0.14222,0.5,224.2,0.8427,-0.3427,0.3427,fouling
2022-08-20 20:00:00,2022,Q3,0.9379,145.7,4.75,90.0,0.0,63,0.14268,0.5,225.7,0.8516,-0.35163,0.35163,fouling
2022-08-21 00:00:00,2022,Q3,0.9362,146.4,4.75,100.9,7.8,63,0.14314,0.5,226.5,0.8447,-0.3447,0.3447,fouling
2022-08-21 04:00:00,2022,Q3,0.9419,148.4,4.77,110.7,9.3,63,0.14359,0.5,231.4,0.835,-0.33497,0.33497,fouling
2022-08-21 08:00:00,2022,Q3,0.9308,147.8,4.71,107.5,9.4,63,0.14405,0.5,230.7,0.8313,-0.33128,0.33128,fouling
2022-08-21 12:00:00,2022,Q3,0.9303,146.2,4.81,99.0,4.5,64,0.14451,0.5,227.1,0.8377,-0.33773,0.33773,fouling
2022-08-21 16:00:00,2022,Q3,0.9385,144.9,4.78,93.2,-0.1,64,0.14497,0.5,227.4,0.842,-0.34197,0.34197,fouling
2022-08-21 20:00:00,2022,Q3,0.9335,144.5,4.75,90.8,0.7,64,0.14543,0.5,227.1,0.8443,-0.34427,0.34427,fouling
2022-08-22 00:00:00,2022,Q3,0.9305,146.3,4.7,101.0,5.1,64,0.14589,0.5,230.7,0.8419,-0.3419,0.3419,fouling
2022-08-22 04:00:00,2022,Q3,0.9294,148.2,4.75,109.5,9.0,64,0.14634,0.5,232.7,0.847,-0.34701,0.34701,fouling
2022-08-22 08:00:00,2022,Q3,0.9374,147.5,4.75,108.4,10.4,64,0.1468,0.5,233.8,0.8305,-0.33047,0.33047,fouling
2022-08-22 12:00:00,2022,Q3,0.9405,145.9,4.76,100.4,7.6,64,0.14726,0.5,231.8,0.838,-0.33805,0.33805,fouling
2022-08-22 16:00:00,2022,Q3,0.9262,144.7,4.74,89.8,1.2,65,0.14772,0.5,229.3,0.8491,-0.34914,0.34914,fouling
2022-08-22 20:00:00,2022,Q3,0.9309,144.3,4.8,93.5,0.7,65,0.14818,0.5,230.2,0.843,-0.34299,0.34299,fouling
2022-08-23 00:00:00,2022,Q3,0.9404,146.9,4.7,98.4,5.0,65,0.14864,0.5,232.4,0.8378,-0.33776,0.33776,fouling
2022-08-23 04:00:00,2022,Q3,0.933,147.8,4.73,109.0,10.9,65,0.1491,0.5,236.0,0.8356,-0.33561,0.33561,fouling
2022-08-23 08:00:00,2022,Q3,0.9343,148.1,4.78,109.1,9.4,65,0.14956,0.5,236.5,0.8307,-0.33068,0.33068,fouling
2022-08-23 12:00:00,2022,Q3,0.9286,146.0,4.78,100.3,5.3,66,0.15003,0.5,233.2,0.8442,-0.34416,0.34416,fouling
2022-08-23 16:00:00,2022,Q3,0.9339,143.9,4.76,90.6,-0.7,66,0.15049,0.5,232.3,0.8428,-0.3428,0.3428,fouling
2022-08-23 20:00:00,2022,Q3,0.9361,144.5,4.83,90.5,1.3,66,0.15095,0.5,233.8,0.8507,-0.35071,0.35071,fouling
2022-08-24 00:00:00,2022,Q3,0.9347,146.0,4.8,99.5,4.9,66,0.15141,0.5,233.5,0.8494,-0.34945,0.34945,fouling
2022-08-24 04:00:00,2022,Q3,0.9357,146.8,4.72,110.0,9.6,66,0.15187,0.5,238.9,0.823,-0.32303,0.32303,fouling
2022-08-24 08:00:00,2022,Q3,0.9294,147.4,4.8,108.2,9.4,66,0.15233,0.5,238.8,0.8375,-0.33752,0.33752,fouling
2022-08-24 12:00:00,2022,Q3,0.9292,145.6,4.78,99.8,5.4,66,0.1528,0.5,237.0,0.8422,-0.34216,0.34216,fouling
2022-08-24 16:00:00,2022,Q3,0.9337,144.3,4.72,90.7,1.0,67,0.15326,0.5,234.7,0.8419,-0.34187,0.34187,fouling
2022-08-24 20:00:00,2022,Q3,0.9461,145.0,4.78,91.7,1.4,67,0.15372,0.5,236.2,0.8454,-0.3454,0.3454,fouling
2022-08-25 00:00:00,2022,Q3,0.9334,146.0,4.78,99.8,5.5,67,0.15418,0.5,238.1,0.8383,-0.3383,0.3383,fouling
2022-08-25 04:00:00,2022,Q3,0.9263,147.6,4.78,109.1,9.0,67,0.15465,0.5,240.2,0.8271,-0.32714,0.32714,fouling
2022-08-25 08:00:00,2022,Q3,0.9391,147.5,4.71,107.7,7.1,67,0.15511,0.5,241.5,0.8358,-0.3358,0.3358,fouling
2022-08-25 12:00:00,2022,Q3,0.9375,146.4,4.75,100.4,5.6,68,0.15557,0.5,239.2,0.835,-0.33501,0.33501,fouling
2022-08-25 16:00:00,2022,Q3,0.9346,144.6,4.85,92.1,2.0,68,0.15604,0.5,240.0,0.8478,-0.34782,0.34782,fouling
2022-08-25 20:00:00,2022,Q3,0.9251,144.2,4.84,92.4,1.0,68,0.1565,0.5,239.8,0.8443,-0.34432,0.34432,fouling
2022-08-26 00:00:00,2022,Q3,0.9428,146.2,4.8,99.3,6.0,68,0.15697,0.5,242.6,0.846,-0.34597,0.34597,fouling
2022-08-26 04:00:00,2022,Q3,0.9396,147.9,4.75,107.6,8.4,68,0.15743,0.5,242.3,0.8338,-0.33384,0.33384,fouling
2022-08-26 08:00:00,2022,Q3,0.9293,148.0,4.78,107.3,9.5,68,0.1579,0.5,242.4,0.8389,-0.33889,0.33889,fouling
2022-08-26 12:00:00,2022,Q3,0.9381,146.3,4.75,101.1,4.1,68,0.15836,0.5,241.8,0.8325,-0.33251,0.33251,fouling
2022-08-26 16:00:00,2022,Q3,0.9407,143.8,4.8,92.1,1.4,69,0.15883,0.5,240.1,0.8465,-0.34649,0.34649,fouling
2022-08-26 20:00:00,2022,Q3,0.9305,144.0,4.76,92.3,2.7,69,0.15929,0.5,241.4,0.8393,-0.33931,0.33931,fouling
2022-08-27 00:00:00,2022,Q3,0.9292,145.8,4.79,100.5,5.7,69,0.15976,0.5,244.4,0.8456,-0.3456,0.3456,fouling
2022-08-27 04:00:00,2022,Q3,0.928,147.0,4.75,108.0,10.1,69,0.16022,0.5,246.6,0.8313,-0.33127,0.33127,fouling
2022-08-27 08:00:00,2022,Q3,0.9249,146.8,4.78,108.9,9.4,69,0.16069,0.5,246.1,0.829,-0.32903,0.32903,fouling
2022-08-27 12:00:00,2022,Q3,0.9301,145.3,4.75,103.1,5.5,70,0.16116,0.5,248.8,0.8344,-0.33443,0.33443,fouling
2022-08-27 16:00:00,2022,Q3,0.9294,144.0,4.76,91.8,0.3,70,0.16162,0.5,243.8,0.847,-0.34695,0.34695,fouling
2022-08-27 20:00:00,2022,Q3,0.9321,144.7,4.69,91.7,0.6,70,0.16209,0.5,243.7,0.8467,-0.34667,0.34667,fouling
2022-08-28 00:00:00,2022,Q3,0.9321,146.1,4.75,99.6,6.1,70,0.16256,0.5,246.3,0.8317,-0.3317,0.3317,fouling
2022-08-28 04:00:00,2022,Q3,0.9261,148.0,4.76,109.0,8.6,70,0.16302,0.5,250.8,0.8363,-0.33631,0.33631,fouling
2022-08-28 08:00:00,2022,Q3,0.9313,147.4,4.76,108.4,9.8,70,0.16349,0.5,250.0,0.836,-0.33601,0.33601,fouling
2022-08-28 12:00:00,2022,Q3,0.9268,146.1,4.73,100.3,4.2,70,0.16396,0.5,249.1,0.8441,-0.34415,0.34415,fouling
2022-08-28 16:00:00,2022,Q3,0.9302,145.0,4.76,91.5,-0.2,71,0.16443,0.5,247.6,0.8407,-0.34067,0.34067,fouling
2022-08-28 20:00:00,2022,Q3,0.9395,145.0,4.77,92.5,3.1,71,0.1649,0.5,247.5,0.8526,-0.3526,0.3526,fouling
2022-08-29 00:00:00,2022,Q3,0.941,145.9,4.68,99.3,5.2,71,0.16536,0.5,248.9,0.8439,-0.34391,0.34391,fouling
2022-08-29 04:00:00,2022,Q3,0.9256,147.3,4.73,109.2,10.5,71,0.16583,0.5,254.5,0.8334,-0.33341,0.33341,fouling
2022-08-29 08:00:00,2022,Q3,0.9324,147.5,4.77,106.0,7.5,71,0.1663,0.5,253.8,0.8338,-0.33378,0.33378,fouling
2022-08-29 12:00:00,2022,Q3,0.9412,145.5,4.76,100.4,4.0,72,0.16677,0.5,250.1,0.8457,-0.34566,0.34566,fouling
2022-08-29 16:00:00,2022,Q3,0.9393,143.7,4.81,90.2,-1.1,72,0.16724,0.5,249.2,0.8505,-0.35048,0.35048,fouling
2022-08-29 20:00:00,2022,Q3,0.9295,144.2,4.73,91.8,0.7,72,0.16771,0.5,251.1,0.8474,-0.34745,0.34745,fouling
2022-08-30 00:00:00,2022,Q3,0.9387,145.3,4.83,100.9,6.6,72,0.16818,0.5,254.4,0.8385,-0.33851,0.33851,fouling
2022-08-30 04:00:00,2022,Q3,0.9271,148.3,4.91,109.2,8.3,72,0.16865,0.5,253.8,0.8377,-0.33767,0.33767,fouling
2022-08-30 08:00:00,2022,Q3,0.9364,147.6,4.81,107.2,8.9,72,0.16912,0.5,255.9,0.8354,-0.33537,0.33537,fouling
2022-08-30 12:00:00,2022,Q3,0.9257,146.5,4.76,99.9,3.9,72,0.16959,0.5,255.8,0.8412,-0.34116,0.34116,fouling
2022-08-30 16:00:00,2022,Q3,0.9242,143.8,4.77,90.9,0.9,73,0.17006,0.5,252.9,0.8449,-0.34489,0.34489,fouling
2022-08-30 20:00:00,2022,Q3,0.9334,143.7,4.73,90.2,1.0,73,0.17053,0.5,253.1,0.8487,-0.34869,0.34869,fouling
2022-08-31 00:00:00,2022,Q3,0.9345,146.1,4.67,98.6,3.7,73,0.171,0.5,257.2,0.8481,-0.34806,0.34806,fouling
2022-08-31 04:00:00,2022,Q3,0.924,147.5,4.76,108.4,8.8,73,0.17147,0.5,256.4,0.8323,-0.33227,0.33227,fouling
2022-08-31 08:00:00,2022,Q3,0.9332,148.0,4.75,108.5,8.5,73,0.17195,0.5,259.6,0.8369,-0.33686,0.33686,fouling
2022-08-31 12:00:00,2022,Q3,0.9196,145.5,4.72,101.0,6.3,74,0.17242,0.5,257.3,0.8459,-0.34586,0.34586,fouling
2022-08-31 16:00:00,2022,Q3,0.9253,144.4,4.78,91.7,0.3,74,0.17289,0.5,256.0,0.8497,-0.34965,0.34965,fouling
2022-08-31 20:00:00,2022,Q3,0.9306,143.1,4.7,93.1,0.0,74,0.17336,0.5,257.8,0.836,-0.33602,0.33602,fouling
2022-09-01 00:00:00,2022,Q3,0.9322,145.1,4.72,100.2,4.1,74,0.17383,0.5,256.5,0.838,-0.33803,0.33803,fouling
2022-09-01 04:00:00,2022,Q3,0.9371,146.6,4.76,108.9,9.5,74,0.17431,0.5,260.9,0.8293,-0.3293,0.3293,fouling
2022-09-01 08:00:00,2022,Q3,0.9278,148.1,4.82,108.5,8.5,74,0.17478,0.5,263.1,0.8321,-0.33207,0.33207,fouling
2022-09-01 12:00:00,2022,Q3,0.937,145.0,4.71,100.9,5.3,74,0.17525,0.5,260.8,0.8365,-0.33649,0.33649,fouling
2022-09-01 16:00:00,2022,Q3,0.9412,144.7,4.78,90.3,-0.5,75,0.17573,0.5,258.9,0.847,-0.347,0.347,fouling
2022-09-01 20:00:00,2022,Q3,0.937,143.5,4.74,90.4,0.9,75,0.1762,0.5,258.0,0.8469,-0.34687,0.34687,fouling
2022-09-02 00:00:00,2022,Q3,0.9337,146.5,4.77,101.7,3.4,75,0.17667,0.5,264.3,0.8419,-0.34187,0.34187,fouling
2022-09-02 04:00:00,2022,Q3,0.9372,147.9,4.74,108.5,7.9,75,0.17715,0.5,263.6,0.8372,-0.33722,0.33722,fouling
2022-09-02 08:00:00,2022,Q3,0.9356,147.5,4.64,107.9,8.3,75,0.17762,0.5,264.0,0.8397,-0.33972,0.33972,fouling
2022-09-02 12:00:00,2022,Q3,0.9257,147.0,4.68,99.1,4.9,76,0.1781,0.5,264.2,0.8482,-0.34822,0.34822,fouling
2022-09-02 16:00:00,2022,Q3,0.9256,144.1,4.77,90.2,-0.2,76,0.17857,0.5,262.3,0.8498,-0.34978,0.34978,fouling
2022-09-02 20:00:00,2022,Q3,0.9267,144.5,4.68,92.9,-0.2,76,0.17904,0.5,262.3,0.8404,-0.34037,0.34037,fouling
2022-09-03 00:00:00,2022,Q3,0.929,145.4,4.75,99.8,5.0,76,0.17952,0.5,264.5,0.8423,-0.34227,0.34227,fouling
2022-09-03 04:00:00,2022,Q3,0.9279,146.6,4.77,107.4,9.6,76,0.17999,0.5,265.7,0.8385,-0.33852,0.33852,fouling
2022-09-03 08:00:00,2022,Q3,0.9303,147.4,4.7,109.1,9.7,76,0.18047,0.5,267.8,0.8297,-0.32974,0.32974,fouling
2022-09-03 12:00:00,2022,Q3,0.9372,146.3,4.65,98.3,2.0,76,0.18095,0.5,266.1,0.8412,-0.34118,0.34118,fouling
2022-09-03 16:00:00,2022,Q3,0.9236,143.9,4.73,93.2,-0.6,77,0.18142,0.5,264.2,0.8413,-0.34125,0.34125,fouling
2022-09-03 20:00:00,2022,Q3,0.9364,144.2,4.76,91.9,0.3,77,0.1819,0.5,263.5,0.8409,-0.34095,0.34095,fouling
2022-09-04 00:00:00,2022,Q3,0.9353,145.1,4.79,101.7,4.0,77,0.18237,0.5,267.1,0.8345,-0.33447,0.33447,fouling
2022-09-04 04:00:00,2022,Q3,0.9374,147.8,4.8,108.6,8.2,77,0.18285,0.5,270.7,0.8304,-0.33041,0.33041,fouling
2022-09-04 08:00:00,2022,Q3,0.9399,147.4,4.75,108.5,7.5,77,0.18333,0.5,269.8,0.8376,-0.33759,0.33759,fouling
2022-09-04 12:00:00,2022,Q3,0.937,145.0,4.72,100.5,5.0,78,0.1838,0.5,267.6,0.8408,-0.34076,0.34076,fouling
2022-09-04 16:00:00,2022,Q3,0.9359,143.4,4.71,91.3,-0.3,78,0.18428,0.5,266.8,0.8436,-0.34361,0.34361,fouling
2022-09-04 20:00:00,2022,Q3,0.9324,143.9,4.74,91.3,-1.2,78,0.18476,0.5,266.8,0.8473,-0.34728,0.34728,fouling
2022-09-05 00:00:00,2022,Q3,0.9237,145.4,4.67,99.0,4.0,78,0.18523,0.5,267.0,0.8351,-0.33505,0.33505,fouling
2022-09-05 04:00:00,2022,Q3,0.9325,147.0,4.76,105.8,9.1,78,0.18571,0.5,272.0,0.8357,-0.33571,0.33571,fouling
2022-09-05 08:00:00,2022,Q3,0.9309,146.8,4.7,110.3,6.3,78,0.18619,0.5,272.3,0.8305,-0.33047,0.33047,fouling
2022-09-05 12:00:00,2022,Q3,0.9314,145.1,4.66,100.2,2.5,78,0.18667,0.5,271.0,0.8385,-0.33849,0.33849,fouling
2022-09-05 16:00:00,2022,Q3,0.9337,143.5,4.66,91.1,0.3,79,0.18715,0.5,270.3,0.8421,-0.34209,0.34209,fouling
2022-09-05 20:00:00,2022,Q3,0.9219,143.8,4.75,93.1,2.8,79,0.18762,0.5,270.0,0.8511,-0.35109,0.35109,fouling
2022-09-06 00:00:00,2022,Q3,0.9333,145.9,4.7,100.4,3.3,79,0.1881,0.5,271.8,0.8468,-0.3468,0.3468,fouling
2022-09-06 04:00:00,2022,Q3,0.9268,148.0,4.79,109.0,9.2,79,0.18858,0.5,275.5,0.8365,-0.33655,0.33655,fouling
2022-09-06 08:00:00,2022,Q3,0.9291,147.9,4.69,109.5,8.2,79,0.18906,0.5,275.6,0.8373,-0.33727,0.33727,fouling
2022-09-06 12:00:00,2022,Q3,0.9243,145.1,4.8,100.8,3.9,80,0.18954,0.5,275.0,0.8271,-0.32707,0.32707,fouling
2022-09-06 16:00:00,2022,Q3,0.928,144.0,4.81,92.0,-2.0,80,0.19002,0.5,271.2,0.8309,-0.33094,0.33094,fouling
2022-09-06 20:00:00,2022,Q3,0.9256,144.4,4.8,90.5,0.1,80,0.1905,0.5,272.6,0.8522,-0.3522,0.3522,fouling
2022-09-07 00:00:00,2022,Q3,0.9353,145.0,4.73,99.5,3.6,80,0.19098,0.5,275.1,0.8427,-0.34271,0.34271,fouling
2022-09-07 04:00:00,2022,Q3,0.9288,146.9,4.74,109.0,8.4,80,0.19146,0.5,278.5,0.827,-0.32703,0.32703,fouling
2022-09-07 08:00:00,2022,Q3,0.9285,147.0,4.66,108.6,7.4,80,0.19194,0.5,277.2,0.8334,-0.3334,0.3334,fouling
2022-09-07 12:00:00,2022,Q3,0.9214,145.2,4.71,101.0,6.2,80,0.19242,0.5,277.9,0.8442,-0.34421,0.34421,fouling
2022-09-07 16:00:00,2022,Q3,0.9353,143.7,4.76,90.7,-1.0,81,0.1929,0.5,274.2,0.8494,-0.34935,0.34935,fouling
2022-09-07 20:00:00,2022,Q3,0.9285,145.0,4.77,91.0,-1.3,81,0.19338,0.5,276.7,0.8489,-0.34894,0.34894,fouling
2022-09-08 00:00:00,2022,Q3,0.9366,145.2,4.75,100.5,4.1,81,0.19386,0.5,278.7,0.8378,-0.33783,0.33783,fouling
2022-09-08 04:00:00,2022,Q3,0.9307,147.4,4.72,108.0,8.6,81,0.19434,0.5,281.8,0.8327,-0.33274,0.33274,fouling
2022-09-08 08:00:00,2022,Q3,0.9328,147.3,4.79,109.2,8.1,81,0.19483,0.5,281.1,0.831,-0.331,0.331,fouling
2022-09-08 12:00:00,2022,Q3,0.9336,145.3,4.71,99.7,4.1,82,0.19531,0.5,279.0,0.8342,-0.33421,0.33421,fouling
2022-09-08 16:00:00,2022,Q3,0.9266,143.2,4.82,88.9,-0.2,82,0.19579,0.5,276.3,0.8448,-0.34479,0.34479,fouling
2022-09-08 20:00:00,2022,Q3,0.9405,143.4,4.72,91.2,0.1,82,0.19627,0.5,279.8,0.8425,-0.34253,0.34253,fouling
2022-09-09 00:00:00,2022,Q3,0.9337,145.8,4.74,98.6,3.9,82,0.19675,0.5,282.4,0.8353,-0.33529,0.33529,fouling
2022-09-09 04:00:00,2022,Q3,0.9245,147.1,4.69,108.2,8.1,82,0.19724,0.5,283.7,0.8313,-0.33127,0.33127,fouling
2022-09-09 08:00:00,2022,Q3,0.9305,147.8,4.63,107.9,9.1,82,0.19772,0.5,284.0,0.8375,-0.33748,0.33748,fouling
2022-09-09 12:00:00,2022,Q3,0.9279,144.7,4.73,101.1,3.2,82,0.1982,0.5,284.2,0.8435,-0.34349,0.34349,fouling
2022-09-09 16:00:00,2022,Q3,0.9338,143.0,4.72,90.5,0.8,83,0.19868,0.5,280.6,0.8394,-0.33944,0.33944,fouling
2022-09-09 20:00:00,2022,Q3,0.942,143.1,4.67,91.9,0.5,83,0.19917,0.5,280.5,0.8376,-0.33759,0.33759,fouling
2022-09-10 00:00:00,2022,Q3,0.9272,145.3,4.64,100.9,3.3,83,0.19965,0.5,285.3,0.8389,-0.33886,0.33886,fouling
2022-09-10 04:00:00,2022,Q3,0.9268,147.0,4.69,108.3,7.4,83,0.20013,0.5,286.0,0.8302,-0.33021,0.33021,fouling
2022-09-10 08:00:00,2022,Q3,0.9319,146.9,4.65,108.3,8.0,83,0.20062,0.5,287.1,0.8401,-0.34012,0.34012,fouling
2022-09-10 12:00:00,2022,Q3,0.9288,145.8,4.67,101.3,2.3,84,0.2011,0.5,286.1,0.8323,-0.33226,0.33226,fouling
2022-09-10 16:00:00,2022,Q3,0.9249,144.1,4.69,91.3,-0.7,84,0.20159,0.5,284.3,0.8481,-0.34808,0.34808,fouling
2022-09-10 20:00:00,2022,Q3,0.9313,143.5,4.73,90.4,-2.0,84,0.20207,0.5,284.5,0.8464,-0.34641,0.34641,fouling
2022-09-11 00:00:00,2022,Q3,0.934,145.6,4.72,100.9,5.1,84,0.20256,0.5,288.8,0.8411,-0.34113,0.34113,fouling
2022-09-11 04:00:00,2022,Q3,0.9267,147.0,4.75,108.5,8.8,84,0.20304,0.5,289.0,0.8341,-0.33411,0.33411,fouling
2022-09-11 08:00:00,2022,Q3,0.9353,147.0,4.78,108.8,7.8,84,0.20353,0.5,288.1,0.8391,-0.33906,0.33906,fouling
2022-09-11 12:00:00,2022,Q3,0.9272,145.9,4.73,98.9,2.7,84,0.20401,0.5,287.9,0.8401,-0.34008,0.34008,fouling
2022-09-11 16:00:00,2022,Q3,0.9406,143.9,4.6,93.1,-1.6,85,0.2045,0.5,288.1,0.8446,-0.34461,0.34461,fouling
2022-09-11 20:00:00,2022,Q3,0.9299,144.1,4.73,93.3,-2.5,85,0.20498,0.5,287.4,0.8519,-0.35192,0.35192,fouling
2022-09-12 00:00:00,2022,Q3,0.9241,144.7,4.67,101.0,3.3,85,0.20547,0.5,290.2,0.8355,-0.33551,0.33551,fouling
2022-09-12 04:00:00,2022,Q3,0.9261,147.0,4.72,108.7,7.4,85,0.20595,0.5,290.8,0.8385,-0.33846,0.33846,fouling
2022-09-12 08:00:00,2022,Q3,0.9242,147.1,4.75,108.9,5.5,85,0.20644,0.5,293.5,0.833,-0.33297,0.33297,fouling
2022-09-12 12:00:00,2022,Q3,0.9235,146.1,4.71,101.0,2.9,86,0.20693,0.5,292.8,0.8393,-0.33929,0.33929,fouling
2022-09-12 16:00:00,2022,Q3,0.934,143.0,4.69,89.3,-1.0,86,0.20741,0.5,289.0,0.8412,-0.34115,0.34115,fouling
2022-09-12 20:00:00,2022,Q3,0.9315,143.7,4.74,91.0,0.9,86,0.2079,0.5,289.7,0.8356,-0.3356,0.3356,fouling
2022-09-13 00:00:00,2022,Q3,0.9255,144.9,4.75,100.4,4.4,86,0.20839,0.5,293.5,0.8412,-0.34118,0.34118,fouling
2022-09-13 04:00:00,2022,Q3,0.9283,146.8,4.68,108.9,7.5,86,0.20887,0.5,294.2,0.8195,-0.31949,0.31949,fouling
2022-09-13 08:00:00,2022,Q3,0.9287,146.5,4.71,110.1,7.5,86,0.20936,0.5,297.2,0.8251,-0.32508,0.32508,fouling
2022-09-13 12:00:00,2022,Q3,0.9251,145.4,4.69,98.6,2.9,86,0.20985,0.5,293.8,0.8419,-0.34186,0.34186,fouling
2022-09-13 16:00:00,2022,Q3,0.9282,142.6,4.7,90.8,-0.8,87,0.21033,0.5,292.8,0.8409,-0.34095,0.34095,fouling
2022-09-13 20:00:00,2022,Q3,0.9261,143.3,4.72,90.4,0.7,87,0.21082,0.5,292.5,0.8413,-0.34133,0.34133,fouling
2022-09-14 00:00:00,2022,Q3,0.9337,144.6,4.7,99.4,3.6,87,0.21131,0.5,294.5,0.8472,-0.34718,0.34718,fouling
2022-09-14 04:00:00,2022,Q3,0.9252,147.2,4.73,109.4,8.8,87,0.2118,0.5,297.8,0.8322,-0.33218,0.33218,fouling
2022-09-14 08:00:00,2022,Q3,0.9327,146.8,4.62,110.5,8.2,87,0.21229,0.5,298.8,0.8334,-0.33345,0.33345,fouling
2022-09-14 12:00:00,2022,Q3,0.9287,144.6,4.64,99.6,3.5,88,0.21278,0.5,295.7,0.8371,-0.33707,0.33707,fouling
2022-09-14 16:00:00,2022,Q3,0.9264,144.7,4.72,90.0,-3.5,88,0.21326,0.5,295.9,0.8561,-0.35608,0.35608,fouling
2022-09-14 20:00:00,2022,Q3,0.929,142.8,4.77,90.2,-1.2,88,0.21375,0.5,294.1,0.8376,-0.33762,0.33762,fouling
2022-09-15 00:00:00,2022,Q3,0.9217,145.7,4.78,101.3,4.3,88,0.21424,0.5,299.7,0.8348,-0.33476,0.33476,fouling
2022-09-15 04:00:00,2022,Q3,0.9398,146.4,4.68,108.4,7.7,88,0.21473,0.5,299.9,0.831,-0.33103,0.33103,fouling
2022-09-15 08:00:00,2022,Q3,0.9306,146.9,4.8,109.3,6.1,88,0.21522,0.5,301.5,0.8399,-0.33995,0.33995,fouling
2022-09-15 12:00:00,2022,Q3,0.9245,145.7,4.64,98.7,3.1,88,0.21571,0.5,299.2,0.8413,-0.34133,0.34133,fouling
2022-09-15 16:00:00,2022,Q3,0.937,142.7,4.7,90.3,-0.9,89,0.2162,0.5,297.8,0.8476,-0.34765,0.34765,fouling
2022-09-15 20:00:00,2022,Q3,0.927,143.9,4.76,92.2,0.3,89,0.21669,0.5,300.2,0.8521,-0.35206,0.35206,fouling
