timestamp,grade,in_transitie,temp_setpoint_C,temp_actueel_C,temp_sensor_C,druk_setpoint_bar,druk_actueel_bar,katalysator_flow_kgh,monomeer_flow_kgh,waterstof_flow_kgh,comonomeer_flow_kgh,koelwater_inlet_C,koelwater_outlet_C,koelwater_flow_m3h,melt_flow_index_g10min,viscositeit_Pas,dichtheid_gcm3,vermogen_kW,verstoring
2025-01-07 06:35:00,LDPE_C,0,220.0,219.99,219.99,200.0,200.14,1.489,80.0,0.81,0.09,28.1,44.5,52.7,8.26,577.9,0.9671,87.9,normaal
2025-01-07 06:36:00,LDPE_C,0,220.0,220.19,220.19,200.0,200.19,1.517,79.9,0.789,0.12,27.9,44.4,49.1,8.12,590.5,0.9657,86.5,normaal
2025-01-07 06:37:00,LDPE_C,0,220.0,220.19,220.19,200.0,200.13,1.484,80.3,0.805,0.12,27.9,44.7,48.7,8.06,625.9,0.9673,91.1,normaal
2025-01-07 06:38:00,LDPE_C,0,220.0,220.31,220.31,200.0,199.92,1.479,80.5,0.785,0.09,27.7,43.7,49.1,8.38,629.3,0.9659,91.0,normaal
2025-01-07 06:39:00,LDPE_C,0,220.0,220.4,220.4,200.0,199.8,1.502,79.7,0.795,0.1,27.8,44.1,51.0,8.15,608.3,0.9663,89.8,normaal
2025-01-07 06:40:00,LDPE_C,0,220.0,220.26,220.26,200.0,199.84,1.508,79.9,0.796,0.11,28.0,44.9,49.3,8.33,596.6,0.9687,89.1,normaal
2025-01-07 06:41:00,LDPE_C,0,220.0,220.23,220.23,200.0,199.82,1.482,80.3,0.812,0.11,28.2,45.1,49.5,8.49,584.9,0.9664,87.7,normaal
2025-01-07 06:42:00,LDPE_C,0,220.0,220.24,220.24,200.0,200.0,1.503,79.9,0.799,0.08,28.1,45.8,49.7,7.94,566.1,0.9666,85.5,normaal
2025-01-07 06:43:00,LDPE_C,0,220.0,220.16,220.16,200.0,200.16,1.492,81.2,0.807,0.1,27.9,45.1,51.1,8.22,621.7,0.9678,88.7,normaal
2025-01-07 06:44:00,LDPE_C,0,220.0,220.07,220.07,200.0,200.09,1.51,80.3,0.783,0.12,27.8,44.1,51.2,8.2,598.6,0.9664,85.4,normaal
2025-01-07 06:45:00,LDPE_C,0,220.0,220.23,220.23,200.0,200.09,1.53,79.8,0.8,0.13,28.0,44.9,50.3,8.13,607.8,0.965,89.0,normaal
2025-01-07 06:46:00,LDPE_C,0,220.0,219.87,219.87,200.0,200.08,1.502,79.9,0.799,0.09,27.7,44.4,50.3,8.04,644.7,0.9668,87.7,normaal
2025-01-07 06:47:00,LDPE_C,0,220.0,219.75,219.75,200.0,199.97,1.521,80.3,0.792,0.09,27.5,44.1,48.7,8.27,614.1,0.9657,83.6,normaal
2025-01-07 06:48:00,LDPE_C,0,220.0,219.97,219.97,200.0,199.86,1.484,79.8,0.809,0.11,27.9,44.9,50.0,8.18,596.3,0.9665,89.4,normaal
2025-01-07 06:49:00,LDPE_C,0,220.0,219.96,219.96,200.0,199.71,1.484,80.1,0.801,0.1,28.3,43.8,50.5,8.09,607.6,0.9669,89.2,normaal
2025-01-07 06:50:00,LDPE_C,0,220.0,219.92,219.92,200.0,199.93,1.45,80.0,0.797,0.09,27.7,44.6,48.5,8.0,612.8,0.9663,91.2,normaal
2025-01-07 06:51:00,LDPE_C,0,220.0,220.13,220.13,200.0,199.87,1.521,80.4,0.815,0.1,27.9,44.8,50.5,8.09,642.7,0.9667,87.4,normaal
2025-01-07 06:52:00,LDPE_C,0,220.0,220.29,220.29,200.0,200.1,1.519,80.0,0.805,0.11,28.0,44.4,49.3,8.14,620.4,0.9687,86.2,normaal
2025-01-07 06:53:00,LDPE_C,0,220.0,220.3,220.3,200.0,200.21,1.537,79.2,0.807,0.11,28.2,45.1,49.2,8.17,570.9,0.9655,87.6,normaal
2025-01-07 06:54:00,LDPE_C,0,220.0,220.56,220.56,200.0,200.32,1.497,79.1,0.805,0.11,27.8,43.6,51.3,8.24,596.2,0.9696,92.0,normaal
2025-01-07 06:55:00,LDPE_C,0,220.0,220.54,220.54,200.0,200.31,1.532,80.7,0.809,0.1,28.2,44.3,50.4,7.87,642.0,0.965,89.9,normaal
2025-01-07 06:56:00,LDPE_C,0,220.0,220.48,220.48,200.0,200.06,1.472,79.6,0.779,0.1,28.3,44.9,48.4,7.94,587.7,0.9667,86.4,normaal
2025-01-07 06:57:00,LDPE_C,0,220.0,220.3,220.3,200.0,199.93,1.501,80.1,0.804,0.11,28.0,44.8,48.7,8.22,600.5,0.9665,85.3,normaal
2025-01-07 06:58:00,LDPE_C,0,220.0,220.35,220.35,200.0,199.88,1.478,79.1,0.799,0.11,28.3,45.6,51.1,7.88,698.2,0.9681,89.7,normaal
2025-01-07 06:59:00,LDPE_C,0,220.0,220.07,220.07,200.0,199.86,1.483,79.0,0.789,0.1,27.5,44.4,50.8,8.24,579.6,0.967,86.3,normaal
2025-01-07 07:00:00,LDPE_C,0,220.0,219.92,219.92,200.0,199.89,1.495,79.6,0.789,0.11,28.1,44.9,49.1,8.25,640.7,0.9682,87.0,normaal
2025-01-07 07:01:00,LDPE_C,0,220.0,220.02,220.02,200.0,199.92,1.491,80.3,0.804,0.1,28.0,44.0,50.9,7.99,650.8,0.968,87.8,normaal
2025-01-07 07:02:00,LDPE_C,0,220.0,219.89,219.89,200.0,200.02,1.507,80.1,0.808,0.08,28.0,43.8,51.7,8.1,594.2,0.9675,88.2,normaal
2025-01-07 07:03:00,LDPE_C,0,220.0,220.08,220.08,200.0,199.92,1.5,79.7,0.781,0.08,27.5,43.8,47.7,8.14,627.2,0.9653,86.4,normaal
2025-01-07 07:04:00,LDPE_C,0,220.0,220.35,220.35,200.0,199.75,1.509,79.5,0.793,0.11,27.6,43.9,50.1,8.16,617.3,0.966,90.8,normaal
2025-01-07 07:05:00,LDPE_C,0,220.0,220.09,220.09,200.0,199.72,1.535,79.9,0.804,0.11,27.9,44.1,50.3,8.24,541.6,0.9662,89.8,normaal
2025-01-07 07:06:00,LDPE_C,0,220.0,220.18,220.18,200.0,199.76,1.484,80.3,0.795,0.09,28.2,44.2,49.9,8.22,614.9,0.9656,89.4,normaal
2025-01-07 07:07:00,LDPE_C,0,220.0,220.04,220.04,200.0,199.81,1.491,79.8,0.798,0.09,27.9,43.8,47.9,8.23,613.2,0.9666,87.6,normaal
2025-01-07 07:08:00,LDPE_C,0,220.0,220.02,220.02,200.0,199.75,1.52,80.6,0.787,0.09,28.2,43.2,50.3,8.53,602.7,0.9657,87.3,normaal
2025-01-07 07:09:00,LDPE_C,0,220.0,220.07,220.07,200.0,199.77,1.508,79.9,0.817,0.1,28.0,44.5,51.0,8.27,644.0,0.9662,87.8,normaal
2025-01-07 07:10:00,LDPE_C,0,220.0,220.1,220.1,200.0,199.94,1.473,79.9,0.797,0.1,27.8,45.0,52.3,8.14,567.9,0.967,87.0,normaal
2025-01-07 07:11:00,LDPE_C,0,220.0,220.32,220.32,200.0,199.69,1.486,79.7,0.802,0.08,27.4,44.1,50.6,8.37,548.4,0.9654,87.1,normaal
2025-01-07 07:12:00,LDPE_C,0,220.0,220.02,220.02,200.0,199.61,1.46,80.7,0.799,0.11,27.6,43.8,48.1,8.0,669.3,0.967,87.8,normaal
2025-01-07 07:13:00,LDPE_C,0,220.0,219.96,219.96,200.0,199.7,1.477,80.4,0.79,0.1,28.1,44.6,48.9,8.28,580.9,0.9673,89.9,normaal
2025-01-07 07:14:00,LDPE_C,0,220.0,220.14,220.14,200.0,199.6,1.48,78.9,0.803,0.1,27.8,44.4,51.3,8.15,643.0,0.9642,86.4,normaal
2025-01-07 07:15:00,LDPE_C,0,220.0,220.19,220.19,200.0,199.67,1.488,79.3,0.797,0.1,28.3,44.6,50.4,8.05,610.1,0.9662,88.3,normaal
2025-01-07 07:16:00,LDPE_C,0,220.0,220.26,220.26,200.0,199.64,1.521,80.7,0.803,0.1,27.4,44.3,49.6,8.28,613.7,0.965,84.4,normaal
2025-01-07 07:17:00,LDPE_C,0,220.0,220.38,220.38,200.0,199.63,1.509,80.3,0.792,0.1,27.6,43.5,51.1,8.22,576.0,0.9664,88.3,normaal
2025-01-07 07:18:00,LDPE_C,0,220.0,220.38,220.38,200.0,199.63,1.501,80.1,0.808,0.11,28.1,44.4,50.7,8.12,652.5,0.9674,86.8,normaal
2025-01-07 07:19:00,LDPE_C,0,220.0,220.45,220.45,200.0,199.63,1.53,79.6,0.801,0.11,27.8,44.6,50.8,8.0,658.9,0.9683,88.6,normaal
2025-01-07 07:20:00,LDPE_C,0,220.0,220.61,220.61,200.0,199.71,1.493,79.1,0.812,0.11,27.7,45.2,51.0,8.31,593.4,0.9672,87.2,normaal
2025-01-07 07:21:00,LDPE_C,0,220.0,220.73,220.73,200.0,199.81,1.489,80.2,0.809,0.08,27.9,44.2,48.8,8.48,577.9,0.9672,86.2,normaal
2025-01-07 07:22:00,LDPE_C,0,220.0,220.84,220.84,200.0,199.83,1.515,80.2,0.802,0.1,27.3,43.3,51.2,8.22,644.1,0.9654,89.2,normaal
2025-01-07 07:23:00,LDPE_C,0,220.0,220.71,220.71,200.0,199.94,1.523,79.9,0.799,0.09,28.3,44.8,48.7,8.33,629.3,0.9683,86.2,normaal
2025-01-07 07:24:00,LDPE_C,0,220.0,220.64,220.64,200.0,199.8,1.499,80.1,0.784,0.1,27.8,44.9,49.6,8.21,625.1,0.9676,89.7,normaal
2025-01-07 07:25:00,LDPE_C,0,220.0,220.38,220.38,200.0,199.81,1.52,80.0,0.802,0.1,27.8,44.7,50.8,8.05,616.8,0.966,89.8,normaal
2025-01-07 07:26:00,LDPE_C,0,220.0,220.36,220.36,200.0,199.92,1.482,79.6,0.798,0.13,27.8,44.2,49.8,7.97,626.3,0.9675,91.2,normaal
2025-01-07 07:27:00,LDPE_C,0,220.0,220.67,220.67,200.0,199.77,1.503,79.8,0.8,0.09,28.3,44.8,49.5,8.28,592.0,0.9662,88.0,normaal
2025-01-07 07:28:00,LDPE_C,0,220.0,220.61,220.61,200.0,199.73,1.476,80.6,0.808,0.1,27.8,44.3,51.0,8.58,585.4,0.9684,86.6,normaal
2025-01-07 07:29:00,LDPE_C,0,220.0,220.61,220.61,200.0,199.69,1.505,79.9,0.821,0.09,27.4,44.0,50.9,8.28,616.6,0.9669,86.9,normaal
2025-01-07 07:30:00,LDPE_C,0,220.0,220.38,220.38,200.0,199.49,1.522,80.0,0.805,0.11,27.8,43.7,52.7,8.05,590.9,0.9665,86.8,normaal
2025-01-07 07:31:00,LDPE_C,0,220.0,220.17,220.17,200.0,199.5,1.485,80.0,0.824,0.13,27.9,44.3,48.5,8.28,614.5,0.9654,88.3,normaal
2025-01-07 07:32:00,LDPE_C,0,220.0,220.12,220.12,200.0,199.48,1.489,80.6,0.803,0.09,27.2,43.4,50.1,8.17,655.6,0.9649,89.1,normaal
2025-01-07 07:33:00,LDPE_C,0,220.0,220.23,220.23,200.0,199.69,1.472,80.1,0.786,0.1,27.6,44.0,48.5,8.15,659.8,0.9661,85.6,normaal
2025-01-07 07:34:00,LDPE_C,0,220.0,220.14,220.14,200.0,199.65,1.523,79.4,0.812,0.1,28.0,44.3,51.2,8.33,601.0,0.9682,86.9,normaal
2025-01-07 07:35:00,LDPE_C,0,220.0,220.09,220.09,200.0,199.66,1.49,79.2,0.799,0.1,27.6,43.7,49.1,8.14,629.3,0.9682,86.9,normaal
2025-01-07 07:36:00,LDPE_C,0,220.0,220.25,220.25,200.0,199.65,1.518,80.8,0.803,0.11,27.9,45.0,51.2,8.4,608.7,0.9662,83.9,normaal
2025-01-07 07:37:00,LDPE_C,0,220.0,220.38,220.38,200.0,199.66,1.52,80.9,0.799,0.1,27.8,43.9,50.2,8.15,615.6,0.9669,85.3,normaal
2025-01-07 07:38:00,LDPE_C,0,220.0,220.21,220.21,200.0,199.72,1.491,80.2,0.79,0.12,28.1,45.0,49.1,8.22,579.4,0.9657,86.0,normaal
2025-01-07 07:39:00,LDPE_C,0,220.0,220.09,220.09,200.0,199.77,1.519,80.5,0.792,0.09,28.3,44.3,50.3,7.93,615.1,0.9665,91.7,normaal
2025-01-07 07:40:00,LDPE_C,0,220.0,220.22,220.22,200.0,199.75,1.456,81.1,0.8,0.1,28.0,44.9,48.5,8.22,633.6,0.9665,85.0,normaal
2025-01-07 07:41:00,LDPE_C,0,220.0,220.0,220.0,200.0,199.85,1.502,80.2,0.783,0.09,28.1,44.0,50.3,8.37,557.5,0.9674,85.0,normaal
2025-01-07 07:42:00,LDPE_C,0,220.0,220.0,220.0,200.0,199.98,1.502,80.5,0.804,0.11,27.5,44.1,50.3,8.29,620.9,0.9675,88.0,normaal
2025-01-07 07:43:00,LDPE_C,0,220.0,220.2,220.2,200.0,200.07,1.531,79.6,0.786,0.09,27.2,43.6,50.4,8.11,662.5,0.9677,87.5,normaal
2025-01-07 07:44:00,LDPE_C,0,220.0,220.04,220.04,200.0,200.1,1.479,80.8,0.8,0.11,28.2,45.3,49.6,8.08,663.3,0.9656,87.6,normaal
2025-01-07 07:45:00,LDPE_C,0,220.0,219.96,219.96,200.0,200.11,1.534,79.7,0.801,0.11,27.8,43.9,51.5,8.07,631.5,0.9669,88.7,normaal
2025-01-07 07:46:00,LDPE_C,0,220.0,219.94,219.94,200.0,199.99,1.486,80.5,0.791,0.1,27.5,43.4,48.9,8.12,651.8,0.9662,88.6,normaal
2025-01-07 07:47:00,LDPE_C,0,220.0,219.87,219.87,200.0,199.95,1.531,80.6,0.808,0.1,27.7,44.3,49.2,8.31,593.5,0.966,87.2,normaal
2025-01-07 07:48:00,LDPE_C,0,220.0,220.12,220.12,200.0,200.03,1.48,81.1,0.779,0.11,28.0,44.4,51.8,8.18,558.7,0.9667,88.4,normaal
2025-01-07 07:49:00,LDPE_C,0,220.0,220.18,220.18,200.0,200.09,1.48,79.8,0.797,0.11,27.6,44.4,48.7,7.99,622.6,0.9687,86.0,normaal
2025-01-07 07:50:00,LDPE_C,0,220.0,220.12,220.12,200.0,200.01,1.469,79.7,0.799,0.1,28.3,44.6,49.5,8.31,622.5,0.9667,86.8,normaal
2025-01-07 07:51:00,LDPE_C,0,220.0,220.1,220.1,200.0,200.0,1.487,79.0,0.805,0.1,27.5,44.1,49.7,8.38,635.0,0.9672,88.1,normaal
2025-01-07 07:52:00,LDPE_C,0,220.0,220.37,220.37,200.0,200.3,1.505,80.5,0.808,0.1,27.7,45.1,50.7,8.03,542.9,0.9659,90.6,normaal
2025-01-07 07:53:00,LDPE_C,0,220.0,220.31,220.31,200.0,200.25,1.503,79.7,0.794,0.09,27.5,44.5,48.8,8.03,668.7,0.9673,85.9,normaal
2025-01-07 07:54:00,LDPE_C,0,220.0,220.08,220.08,200.0,200.37,1.512,80.0,0.79,0.1,27.6,43.0,50.1,8.3,613.3,0.9669,90.3,normaal
2025-01-07 07:55:00,LDPE_C,0,220.0,220.09,220.09,200.0,200.25,1.502,80.5,0.794,0.1,27.6,42.8,50.9,8.14,605.3,0.968,87.3,normaal
2025-01-07 07:56:00,LDPE_C,0,220.0,220.29,220.29,200.0,200.27,1.49,81.0,0.82,0.09,28.0,44.5,50.4,8.17,605.9,0.9679,88.0,normaal
2025-01-07 07:57:00,LDPE_C,0,220.0,220.05,220.05,200.0,200.07,1.508,80.2,0.799,0.11,27.7,44.1,50.2,8.14,549.3,0.9673,83.5,normaal
2025-01-07 07:58:00,LDPE_C,0,220.0,219.93,219.93,200.0,200.11,1.51,80.4,0.785,0.09,27.0,44.5,49.3,8.22,640.1,0.9658,88.7,normaal
2025-01-07 07:59:00,LDPE_C,0,220.0,220.09,220.09,200.0,199.99,1.51,80.7,0.8,0.1,27.5,44.0,49.4,8.17,534.5,0.9676,86.7,normaal
2025-01-07 08:00:00,LDPE_C,0,220.0,220.25,220.25,200.0,199.98,1.527,79.9,0.782,0.12,27.3,44.0,51.6,8.21,624.4,0.9661,88.4,normaal
2025-01-07 08:01:00,LDPE_C,0,220.0,219.98,219.98,200.0,200.01,1.501,80.3,0.789,0.1,27.6,43.8,48.5,7.91,561.0,0.9657,84.5,normaal
2025-01-07 08:02:00,LDPE_C,0,220.0,219.81,219.81,200.0,200.08,1.503,81.1,0.796,0.09,27.8,44.3,49.2,7.92,618.4,0.9667,84.2,normaal
2025-01-07 08:03:00,LDPE_C,0,220.0,219.7,219.7,200.0,200.0,1.491,80.3,0.81,0.09,27.8,44.4,50.2,8.15,574.3,0.9659,86.1,normaal
2025-01-07 08:04:00,LDPE_C,0,220.0,219.61,219.61,200.0,200.03,1.512,80.8,0.809,0.09,27.6,43.6,51.2,8.18,645.6,0.9676,89.3,normaal
2025-01-07 08:05:00,LDPE_C,0,220.0,219.6,219.6,200.0,199.91,1.465,79.8,0.79,0.09,27.7,44.1,49.4,8.07,613.0,0.9672,87.6,normaal
2025-01-07 08:06:00,LDPE_C,0,220.0,219.65,219.65,200.0,199.65,1.519,80.0,0.813,0.09,27.3,43.0,49.5,8.0,619.1,0.9685,87.1,normaal
2025-01-07 08:07:00,LDPE_C,0,220.0,219.74,219.74,200.0,199.74,1.495,79.9,0.798,0.1,27.2,44.3,49.5,8.02,639.7,0.9666,87.6,normaal
2025-01-07 08:08:00,LDPE_C,0,220.0,219.56,219.56,200.0,199.73,1.506,79.9,0.784,0.07,27.4,44.5,50.3,8.02,559.3,0.9652,89.5,normaal
2025-01-07 08:09:00,LDPE_C,0,220.0,219.6,219.6,200.0,199.57,1.484,80.5,0.815,0.11,27.6,44.2,49.6,8.03,573.9,0.9675,86.6,normaal
2025-01-07 08:10:00,LDPE_C,0,220.0,219.87,219.87,200.0,199.66,1.527,80.3,0.795,0.08,27.4,44.1,50.4,7.9,609.8,0.9686,88.7,normaal
2025-01-07 08:11:00,LDPE_C,0,220.0,219.88,219.88,200.0,199.58,1.514,80.2,0.805,0.11,27.6,44.3,50.1,8.09,622.0,0.9666,89.8,normaal
2025-01-07 08:12:00,LDPE_C,0,220.0,219.66,219.66,200.0,199.58,1.474,80.5,0.814,0.09,27.5,45.1,48.7,8.04,631.6,0.9672,82.7,normaal
2025-01-07 08:13:00,LDPE_C,0,220.0,219.54,219.54,200.0,199.61,1.519,79.5,0.789,0.09,26.9,43.4,50.6,7.96,654.2,0.9653,91.9,normaal
2025-01-07 08:14:00,LDPE_C,0,220.0,219.6,219.6,200.0,199.4,1.5,80.3,0.794,0.1,28.1,44.3,51.6,8.27,644.3,0.9678,90.1,normaal
2025-01-07 08:15:00,LDPE_C,0,220.0,219.93,219.93,200.0,199.55,1.471,79.2,0.801,0.11,27.4,43.7,50.6,7.96,702.3,0.9677,89.0,normaal
2025-01-07 08:16:00,LDPE_C,0,220.0,220.24,220.24,200.0,199.65,1.505,79.6,0.79,0.11,27.5,43.9,48.9,8.53,609.5,0.9679,87.8,normaal
2025-01-07 08:17:00,LDPE_C,0,220.0,219.97,219.97,200.0,199.55,1.51,80.2,0.81,0.11,27.3,43.6,49.1,8.25,583.0,0.9658,89.3,normaal
2025-01-07 08:18:00,LDPE_C,0,220.0,219.93,219.93,200.0,199.65,1.433,80.4,0.802,0.11,27.7,43.7,49.2,8.19,656.2,0.9665,89.0,normaal
2025-01-07 08:19:00,LDPE_C,0,220.0,220.09,220.09,200.0,199.45,1.499,79.2,0.793,0.1,27.7,44.0,49.4,7.89,666.5,0.9662,86.8,normaal
2025-01-07 08:20:00,LDPE_C,0,220.0,219.86,219.86,200.0,199.44,1.493,81.2,0.799,0.1,27.6,43.7,50.4,8.15,638.0,0.9681,90.7,normaal
2025-01-07 08:21:00,LDPE_C,0,220.0,219.68,219.68,200.0,199.37,1.519,80.7,0.798,0.1,27.7,44.1,50.9,8.23,612.4,0.9676,90.2,normaal
2025-01-07 08:22:00,LDPE_C,0,220.0,219.82,219.82,200.0,199.38,1.495,80.9,0.815,0.1,27.4,43.9,49.9,8.45,600.8,0.9655,88.8,normaal
2025-01-07 08:23:00,LDPE_C,0,220.0,219.71,219.71,200.0,199.37,1.482,80.2,0.791,0.09,27.2,42.7,50.6,8.06,639.6,0.9645,88.7,normaal
2025-01-07 08:24:00,LDPE_C,0,220.0,219.59,219.59,200.0,199.3,1.511,80.1,0.804,0.09,27.7,43.5,51.7,8.13,683.0,0.9668,90.4,normaal
2025-01-07 08:25:00,LDPE_C,0,220.0,219.58,219.58,200.0,199.42,1.502,80.1,0.802,0.11,26.7,44.2,50.4,8.02,572.3,0.9662,89.3,normaal
2025-01-07 08:26:00,LDPE_C,0,220.0,219.47,219.47,200.0,199.29,1.491,79.5,0.818,0.09,27.2,43.1,49.3,8.07,630.6,0.9682,87.2,normaal
2025-01-07 08:27:00,LDPE_C,0,220.0,219.46,219.46,200.0,199.28,1.512,80.0,0.807,0.09,27.3,44.0,50.0,8.35,597.6,0.9662,87.5,normaal
2025-01-07 08:28:00,LDPE_C,0,220.0,219.76,219.76,200.0,199.4,1.488,79.4,0.818,0.1,27.6,43.8,49.4,8.02,624.9,0.9682,87.5,normaal
2025-01-07 08:29:00,LDPE_C,0,220.0,219.53,219.53,200.0,199.41,1.495,80.1,0.805,0.11,27.2,43.8,52.6,8.17,563.5,0.9668,88.6,normaal
2025-01-07 08:30:00,LDPE_C,0,220.0,219.78,219.78,200.0,199.53,1.505,79.7,0.805,0.1,27.1,43.6,50.2,8.02,586.5,0.966,84.6,normaal
2025-01-07 08:31:00,LDPE_C,0,220.0,219.83,219.83,200.0,199.57,1.51,79.9,0.796,0.12,27.7,44.0,50.2,8.06,659.2,0.967,87.6,normaal
2025-01-07 08:32:00,LDPE_C,0,220.0,219.62,219.62,200.0,199.84,1.532,79.5,0.799,0.11,27.4,44.2,50.1,8.08,627.3,0.9675,85.8,normaal
2025-01-07 08:33:00,LDPE_C,0,220.0,219.89,219.89,200.0,199.91,1.467,79.9,0.806,0.09,27.3,44.1,51.9,8.21,607.5,0.9667,86.9,normaal
2025-01-07 08:34:00,LDPE_C,0,220.0,219.75,219.75,200.0,199.94,1.506,79.7,0.804,0.09,27.3,43.6,50.4,8.37,605.9,0.9642,88.0,normaal
2025-01-07 08:35:00,LDPE_C,0,220.0,219.72,219.72,200.0,199.97,1.524,80.3,0.806,0.1,28.0,44.1,49.9,8.14,604.8,0.9676,88.9,normaal
2025-01-07 08:36:00,LDPE_C,0,220.0,219.73,219.73,200.0,199.82,1.485,80.8,0.789,0.09,27.3,43.3,49.2,8.11,560.6,0.9667,91.1,normaal
2025-01-07 08:37:00,LDPE_C,0,220.0,219.62,219.62,200.0,199.94,1.489,79.9,0.804,0.09,27.3,43.5,50.5,8.15,596.8,0.9673,87.2,normaal
2025-01-07 08:38:00,LDPE_C,0,220.0,219.35,219.35,200.0,199.69,1.483,80.6,0.799,0.08,27.9,44.5,50.2,8.0,592.7,0.9672,88.8,normaal
2025-01-07 08:39:00,LDPE_C,0,220.0,219.51,219.51,200.0,199.95,1.491,80.2,0.793,0.11,27.2,44.3,49.1,8.32,598.9,0.9676,91.0,normaal
2025-01-07 08:40:00,LDPE_C,0,220.0,219.37,219.37,200.0,199.86,1.502,80.1,0.803,0.09,27.6,43.1,50.2,8.38,546.3,0.9675,89.7,normaal
2025-01-07 08:41:00,LDPE_C,0,220.0,219.26,219.26,200.0,199.96,1.498,80.0,0.808,0.1,27.4,43.0,50.3,8.24,627.8,0.9669,82.0,normaal
2025-01-07 08:42:00,LDPE_C,0,220.0,219.45,219.45,200.0,200.21,1.487,79.9,0.796,0.11,27.1,43.1,48.9,8.25,594.0,0.9666,94.7,normaal
2025-01-07 08:43:00,LDPE_C,0,220.0,219.84,219.84,200.0,200.39,1.464,80.2,0.798,0.1,26.9,43.6,49.4,8.07,602.7,0.967,84.6,normaal
2025-01-07 08:44:00,LDPE_C,0,220.0,220.01,220.01,200.0,200.25,1.491,80.2,0.803,0.11,27.1,43.7,49.8,8.01,643.6,0.9663,91.7,normaal
2025-01-07 08:45:00,LDPE_C,0,220.0,219.82,219.82,200.0,200.28,1.501,80.4,0.805,0.08,27.3,43.8,51.1,8.34,573.4,0.9675,88.2,normaal
2025-01-07 08:46:00,LDPE_C,0,220.0,219.88,219.88,200.0,200.25,1.488,79.2,0.806,0.11,26.8,42.6,49.5,7.85,679.6,0.9672,88.5,normaal
2025-01-07 08:47:00,LDPE_C,0,220.0,219.97,219.97,200.0,200.2,1.522,79.4,0.799,0.11,27.7,44.6,50.2,8.32,613.2,0.9662,85.3,normaal
2025-01-07 08:48:00,LDPE_C,0,220.0,219.97,219.97,200.0,200.08,1.481,79.7,0.801,0.1,27.3,44.4,49.8,8.08,603.3,0.9658,87.1,normaal
2025-01-07 08:49:00,LDPE_C,0,220.0,220.26,220.26,200.0,200.04,1.522,79.8,0.802,0.1,27.4,43.5,50.3,8.0,612.9,0.966,92.1,normaal
2025-01-07 08:50:00,LDPE_C,0,220.0,220.52,220.52,200.0,199.94,1.476,79.5,0.804,0.08,27.5,43.5,51.3,8.13,574.7,0.9678,85.1,normaal
2025-01-07 08:51:00,LDPE_C,0,220.0,220.45,220.45,200.0,199.94,1.493,79.4,0.794,0.09,27.4,44.8,50.9,8.11,571.8,0.9681,91.8,normaal
2025-01-07 08:52:00,LDPE_C,0,220.0,220.3,220.3,200.0,199.74,1.504,80.1,0.808,0.1,26.9,43.6,50.8,8.1,604.0,0.9683,85.8,normaal
2025-01-07 08:53:00,LDPE_C,0,220.0,220.33,220.33,200.0,199.74,1.498,79.3,0.79,0.11,27.2,43.5,48.9,8.26,558.8,0.967,84.0,normaal
2025-01-07 08:54:00,LDPE_C,0,220.0,220.5,220.5,200.0,199.62,1.516,79.6,0.804,0.1,27.2,44.1,49.5,8.48,591.1,0.9667,87.1,normaal
2025-01-07 08:55:00,LDPE_C,0,220.0,220.8,220.8,200.0,199.57,1.48,79.5,0.771,0.09,27.2,43.2,50.8,8.16,574.6,0.9669,89.7,normaal
2025-01-07 08:56:00,LDPE_C,0,220.0,220.8,220.8,200.0,199.41,1.484,79.4,0.792,0.09,26.8,43.4,51.4,8.39,571.4,0.9682,87.0,normaal
2025-01-07 08:57:00,LDPE_C,0,220.0,220.88,220.88,200.0,199.32,1.48,80.1,0.797,0.09,27.1,43.5,50.3,8.09,638.5,0.9653,87.2,normaal
2025-01-07 08:58:00,LDPE_C,0,220.0,220.96,220.96,200.0,199.21,1.466,79.6,0.796,0.09,27.3,44.0,49.3,8.01,628.1,0.9666,87.5,normaal
2025-01-07 08:59:00,LDPE_C,0,220.0,220.76,220.76,200.0,199.21,1.503,79.0,0.787,0.1,27.1,43.9,48.3,8.42,594.2,0.9647,91.3,normaal
2025-01-07 09:00:00,LDPE_C,0,220.0,220.81,220.81,200.0,199.19,1.493,79.6,0.795,0.12,26.8,43.7,50.4,8.25,559.4,0.9667,90.1,normaal
2025-01-07 09:01:00,LDPE_C,0,220.0,220.86,220.86,200.0,199.25,1.503,80.2,0.797,0.09,26.4,42.2,49.4,8.29,636.2,0.9674,87.7,normaal
2025-01-07 09:02:00,LDPE_C,0,220.0,220.57,220.57,200.0,199.37,1.518,80.0,0.794,0.1,27.3,44.4,49.1,8.04,563.3,0.9664,85.8,normaal
2025-01-07 09:03:00,LDPE_C,0,220.0,220.64,220.64,200.0,199.55,1.477,80.9,0.806,0.11,27.2,43.4,49.6,8.3,618.8,0.9682,88.2,normaal
2025-01-07 09:04:00,LDPE_C,0,220.0,220.54,220.54,200.0,199.65,1.475,80.3,0.811,0.1,27.0,43.4,48.5,8.4,627.6,0.9686,91.0,normaal
2025-01-07 09:05:00,LDPE_C,0,220.0,220.36,220.36,200.0,199.7,1.516,80.4,0.799,0.1,26.8,43.9,49.5,8.29,580.9,0.9658,86.9,normaal
