timestamp,CV_top_zuiverheid,CV_bodem_zuiverheid,CV_kolom_druk_bar,CV_condenser_niveau_pct,SP_top_zuiverheid,SP_bodem_zuiverheid,SP_kolom_druk_bar,SP_condenser_niveau_pct,MV_reflux_flow_kgh,MV_reboiler_duty_kW,MV_feed_flow_kgh,DV_feed_compositie,DV_omgevingstemp_C,mpc_status,sp_verandering,cv_constraint_overtreding,mv_constraint_actief,objectieffunctie
2025-07-01 22:44:00,0.99505,0.00647,1.597,59.7,0.997,0.005,1.5,60.0,94.4,300.0,96.7,0.4655,23.1,actief,0,0,1,49.5
2025-07-01 22:45:00,0.99489,0.00639,1.603,59.7,0.997,0.005,1.5,60.0,94.5,300.0,95.1,0.4669,23.5,actief,0,0,1,51.1
2025-07-01 22:46:00,0.99502,0.00613,1.611,60.0,0.997,0.005,1.5,60.0,94.9,300.0,95.9,0.467,23.7,actief,0,0,1,49.8
2025-07-01 22:47:00,0.99489,0.00613,1.592,60.2,0.997,0.005,1.5,60.0,94.9,300.0,95.5,0.4637,24.0,actief,0,0,1,51.1
2025-07-01 22:48:00,0.99522,0.00632,1.624,60.5,0.997,0.005,1.5,60.0,95.4,300.0,96.1,0.4695,24.6,actief,0,0,1,47.8
2025-07-01 22:49:00,0.99491,0.00642,1.582,60.3,0.997,0.005,1.5,60.0,94.8,300.0,95.9,0.4744,22.8,actief,0,0,1,50.9
2025-07-01 22:50:00,0.99535,0.00622,1.597,60.4,0.997,0.005,1.5,60.0,95.0,300.0,96.2,0.4767,23.1,actief,0,0,1,46.5
2025-07-01 22:51:00,0.99504,0.00642,1.597,60.4,0.997,0.005,1.5,60.0,94.3,300.0,96.3,0.4692,23.5,actief,0,0,1,49.6
2025-07-01 22:52:00,0.9948,0.00624,1.602,60.0,0.997,0.005,1.5,60.0,94.1,300.0,96.0,0.4859,24.1,actief,0,0,1,52.0
2025-07-01 22:53:00,0.99485,0.00624,1.607,60.1,0.997,0.005,1.5,60.0,94.5,300.0,95.9,0.4757,23.0,actief,0,0,1,51.5
2025-07-01 22:54:00,0.99497,0.00629,1.571,60.1,0.997,0.005,1.5,60.0,94.9,300.0,96.0,0.4771,24.3,actief,0,0,1,50.3
2025-07-01 22:55:00,0.99491,0.00627,1.605,59.8,0.997,0.005,1.5,60.0,95.2,300.0,95.5,0.4693,23.5,actief,0,0,1,50.9
2025-07-01 22:56:00,0.99487,0.00623,1.591,60.1,0.997,0.005,1.5,60.0,95.5,300.0,96.3,0.4695,22.8,actief,0,0,1,51.3
2025-07-01 22:57:00,0.99532,0.00651,1.593,60.1,0.997,0.005,1.5,60.0,95.5,300.0,95.2,0.4713,24.5,actief,0,0,1,46.8
2025-07-01 22:58:00,0.99526,0.00635,1.591,59.9,0.997,0.005,1.5,60.0,94.4,300.0,96.4,0.4703,24.1,actief,0,0,1,47.4
2025-07-01 22:59:00,0.99488,0.00628,1.586,60.0,0.997,0.005,1.5,60.0,93.8,300.0,96.4,0.4757,23.4,actief,0,0,1,51.2
2025-07-01 23:00:00,0.99494,0.00632,1.607,60.1,0.997,0.005,1.5,60.0,93.8,300.0,96.3,0.4752,24.2,actief,0,0,1,50.6
2025-07-01 23:01:00,0.99521,0.00633,1.6,60.1,0.997,0.005,1.5,60.0,94.4,300.0,96.8,0.472,22.3,actief,0,0,1,47.9
2025-07-01 23:02:00,0.99478,0.00627,1.596,60.2,0.997,0.005,1.5,60.0,94.5,300.0,96.9,0.471,23.1,actief,0,0,1,52.2
2025-07-01 23:03:00,0.99488,0.00624,1.599,60.2,0.997,0.005,1.5,60.0,95.0,300.0,97.2,0.4724,23.5,actief,0,0,1,51.2
2025-07-01 23:04:00,0.99472,0.00632,1.589,60.4,0.997,0.005,1.5,60.0,94.8,300.0,96.6,0.4729,23.6,actief,0,0,1,52.8
2025-07-01 23:05:00,0.99507,0.00618,1.599,60.4,0.997,0.005,1.5,60.0,95.4,300.0,96.9,0.4826,24.2,actief,0,0,1,49.3
2025-07-01 23:06:00,0.99487,0.00623,1.596,60.5,0.997,0.005,1.5,60.0,95.6,300.0,96.5,0.4755,23.0,actief,0,0,1,51.3
2025-07-01 23:07:00,0.99523,0.00621,1.601,60.7,0.997,0.005,1.5,60.0,95.9,300.0,96.8,0.4681,22.7,actief,0,0,1,47.7
2025-07-01 23:08:00,0.99526,0.0064,1.603,60.9,0.997,0.005,1.5,60.0,95.7,300.0,97.3,0.4804,24.6,actief,0,0,1,47.4
2025-07-01 23:09:00,0.99496,0.00614,1.597,60.8,0.997,0.005,1.5,60.0,94.8,300.0,96.1,0.48,25.5,actief,0,0,1,50.4
2025-07-01 23:10:00,0.99537,0.00621,1.604,61.0,0.997,0.005,1.5,60.0,94.6,300.0,96.8,0.4769,23.9,actief,0,0,1,46.3
2025-07-01 23:11:00,0.99561,0.00633,1.596,61.1,0.997,0.005,1.5,60.0,93.9,300.0,96.7,0.4817,23.3,actief,0,0,1,43.9
2025-07-01 23:12:00,0.99534,0.00622,1.592,60.9,0.997,0.005,1.5,60.0,92.6,300.0,95.6,0.4809,24.0,actief,0,0,1,46.6
2025-07-01 23:13:00,0.99443,0.00619,1.589,61.0,0.997,0.005,1.5,60.0,92.5,300.0,97.5,0.4933,24.4,actief,0,0,1,55.7
2025-07-01 23:14:00,0.99506,0.00639,1.589,60.5,0.997,0.005,1.5,60.0,93.9,300.0,97.0,0.4799,24.2,actief,0,0,1,49.4
2025-07-01 23:15:00,0.9949,0.00619,1.579,60.8,0.997,0.005,1.5,60.0,94.1,300.0,97.3,0.485,23.5,actief,0,0,1,51.0
2025-07-01 23:16:00,0.99498,0.0062,1.58,60.7,0.997,0.005,1.5,60.0,94.5,300.0,97.5,0.4838,24.1,actief,0,0,1,50.2
2025-07-01 23:17:00,0.99478,0.00614,1.596,60.6,0.997,0.005,1.5,60.0,94.5,300.0,97.1,0.4774,23.9,actief,0,0,1,52.2
2025-07-01 23:18:00,0.99518,0.00615,1.599,60.6,0.997,0.005,1.5,60.0,95.2,300.0,97.5,0.4803,24.2,actief,0,0,1,48.2
2025-07-01 23:19:00,0.99497,0.0062,1.6,60.5,0.997,0.005,1.5,60.0,94.8,300.0,97.1,0.4842,23.8,actief,0,0,1,50.3
2025-07-01 23:20:00,0.99534,0.00634,1.598,60.7,0.997,0.005,1.5,60.0,94.4,300.0,97.2,0.4813,24.4,actief,0,0,1,46.6
2025-07-01 23:21:00,0.99501,0.00631,1.582,60.8,0.997,0.005,1.5,60.0,93.4,300.0,97.5,0.4873,23.4,actief,0,0,1,49.9
2025-07-01 23:22:00,0.99474,0.00608,1.604,61.3,0.997,0.005,1.5,60.0,93.7,300.0,97.7,0.4851,23.7,actief,0,0,1,52.6
2025-07-01 23:23:00,0.99496,0.00631,1.61,61.2,0.997,0.005,1.5,60.0,93.8,300.0,98.3,0.4811,23.6,actief,0,0,1,50.4
2025-07-01 23:24:00,0.99459,0.0062,1.586,61.2,0.997,0.005,1.5,60.0,94.0,300.0,97.9,0.4967,24.2,actief,0,0,1,54.1
2025-07-01 23:25:00,0.99485,0.00619,1.593,61.6,0.997,0.005,1.5,60.0,94.6,300.0,97.3,0.4819,24.7,actief,0,0,1,51.5
2025-07-01 23:26:00,0.99501,0.00618,1.599,61.5,0.997,0.005,1.5,60.0,94.8,300.0,98.7,0.4905,23.6,actief,0,0,1,49.9
2025-07-01 23:27:00,0.99486,0.00642,1.606,61.4,0.997,0.005,1.5,60.0,94.8,300.0,98.7,0.4897,25.3,actief,0,0,1,51.4
2025-07-01 23:28:00,0.99501,0.00636,1.593,61.3,0.997,0.005,1.5,60.0,95.2,300.0,98.3,0.4902,24.2,actief,0,0,1,49.9
2025-07-01 23:29:00,0.99475,0.00643,1.586,61.4,0.997,0.005,1.5,60.0,95.4,300.0,97.7,0.4825,26.0,actief,0,0,1,52.5
2025-07-01 23:30:00,0.99525,0.00619,1.606,61.5,0.997,0.005,1.5,60.0,96.0,300.0,98.1,0.4857,24.0,actief,0,0,1,47.5
2025-07-01 23:31:00,0.99515,0.00642,1.608,61.5,0.997,0.005,1.5,60.0,95.4,300.0,98.0,0.4813,23.5,actief,0,0,1,48.5
2025-07-01 23:32:00,0.99512,0.00621,1.604,61.4,0.997,0.005,1.5,60.0,95.6,300.0,98.4,0.4835,23.9,actief,0,0,1,48.8
2025-07-01 23:33:00,0.99505,0.00618,1.592,61.5,0.997,0.005,1.5,60.0,95.7,300.0,98.2,0.4795,24.4,actief,0,0,1,49.5
2025-07-01 23:34:00,0.99464,0.00632,1.587,61.5,0.997,0.005,1.5,60.0,95.4,300.0,98.9,0.4999,25.0,actief,0,0,1,53.6
2025-07-01 23:35:00,0.99507,0.00629,1.607,61.3,0.997,0.005,1.5,60.0,96.6,300.0,97.9,0.4834,24.4,actief,0,0,1,49.3
2025-07-01 23:36:00,0.9949,0.00637,1.609,61.4,0.997,0.005,1.5,60.0,96.4,300.0,99.1,0.4882,25.5,actief,0,0,1,51.0
2025-07-01 23:37:00,0.99507,0.00628,1.594,61.6,0.997,0.005,1.5,60.0,96.6,300.0,98.1,0.4823,25.1,actief,0,0,1,49.3
2025-07-01 23:38:00,0.99531,0.00618,1.613,61.8,0.997,0.005,1.5,60.0,96.3,300.0,98.0,0.4925,25.5,actief,0,0,1,46.9
2025-07-01 23:39:00,0.99515,0.00627,1.615,62.1,0.997,0.005,1.5,60.0,95.7,300.0,98.6,0.4876,24.2,actief,0,0,1,48.5
2025-07-01 23:40:00,0.99506,0.0063,1.603,61.8,0.997,0.005,1.5,60.0,95.6,300.0,98.4,0.4885,25.0,actief,0,0,1,49.4
2025-07-01 23:41:00,0.99474,0.00606,1.616,61.7,0.997,0.005,1.5,60.0,96.2,300.0,98.8,0.4849,25.0,actief,0,0,1,52.6
2025-07-01 23:42:00,0.99503,0.00628,1.597,61.5,0.997,0.005,1.5,60.0,96.5,300.0,98.8,0.485,25.4,actief,0,0,1,49.7
2025-07-01 23:43:00,0.99499,0.00631,1.595,61.3,0.997,0.005,1.5,60.0,96.5,300.0,99.2,0.4944,25.2,actief,0,0,1,50.1
2025-07-01 23:44:00,0.99493,0.00616,1.61,61.7,0.997,0.005,1.5,60.0,96.2,300.0,98.6,0.5015,24.2,actief,0,0,1,50.7
2025-07-01 23:45:00,0.99507,0.0061,1.602,61.8,0.997,0.005,1.5,60.0,96.4,300.0,99.8,0.4955,24.7,actief,0,0,1,49.3
2025-07-01 23:46:00,0.99469,0.00624,1.619,62.2,0.997,0.005,1.5,60.0,96.1,300.0,99.1,0.4956,25.7,actief,0,0,1,53.1
2025-07-01 23:47:00,0.99502,0.00627,1.593,62.3,0.997,0.005,1.5,60.0,96.2,300.0,99.2,0.5062,25.1,actief,0,0,1,49.8
2025-07-01 23:48:00,0.99536,0.00618,1.62,62.2,0.997,0.005,1.5,60.0,96.0,300.0,98.5,0.4909,25.3,actief,0,0,1,46.4
2025-07-01 23:49:00,0.99518,0.00625,1.595,62.0,0.997,0.005,1.5,60.0,95.4,300.0,98.8,0.4955,24.8,actief,0,0,1,48.2
2025-07-01 23:50:00,0.99509,0.00635,1.594,62.0,0.997,0.005,1.5,60.0,95.3,300.0,98.6,0.499,25.4,actief,0,0,1,49.1
2025-07-01 23:51:00,0.9955,0.00643,1.583,62.0,0.997,0.005,1.5,60.0,95.2,300.0,99.9,0.4885,24.6,actief,0,0,1,45.0
2025-07-01 23:52:00,0.99484,0.00643,1.611,61.9,0.997,0.005,1.5,60.0,94.5,300.0,99.3,0.4972,24.3,actief,0,0,1,51.6
2025-07-01 23:53:00,0.99458,0.00627,1.608,61.6,0.997,0.005,1.5,60.0,94.9,300.0,99.6,0.5021,25.0,actief,0,0,1,54.2
2025-07-01 23:54:00,0.995,0.00623,1.597,61.5,0.997,0.005,1.5,60.0,95.7,300.0,99.7,0.5018,24.6,actief,0,0,1,50.0
2025-07-01 23:55:00,0.99504,0.00622,1.604,61.2,0.997,0.005,1.5,60.0,95.6,300.0,99.6,0.5008,24.9,actief,0,0,1,49.6
2025-07-01 23:56:00,0.99535,0.00633,1.568,61.1,0.997,0.005,1.5,60.0,95.3,300.0,100.1,0.5064,25.0,actief,0,0,1,46.5
2025-07-01 23:57:00,0.99493,0.00623,1.621,61.6,0.997,0.005,1.5,60.0,94.2,300.0,100.1,0.4955,24.6,actief,0,0,1,50.7
2025-07-01 23:58:00,0.99478,0.00611,1.605,61.6,0.997,0.005,1.5,60.0,94.3,300.0,100.1,0.4887,24.7,actief,0,0,1,52.2
2025-07-01 23:59:00,0.99458,0.00619,1.597,61.6,0.997,0.005,1.5,60.0,94.7,300.0,99.9,0.5031,25.7,actief,0,0,1,54.2
2025-07-02 00:00:00,0.99506,0.00634,1.597,61.7,0.997,0.005,1.5,60.0,95.9,300.0,99.4,0.4992,25.0,actief,1,0,1,49.4
2025-07-02 00:01:00,0.99499,0.0063,1.62,61.7,0.997,0.005,1.5,60.0,96.3,300.0,99.3,0.4969,25.8,actief,0,0,1,50.1
2025-07-02 00:02:00,0.99495,0.00627,1.609,61.6,0.997,0.005,1.5,60.0,96.6,300.0,99.5,0.5087,24.9,actief,0,0,1,50.5
2025-07-02 00:03:00,0.99472,0.00614,1.604,62.0,0.997,0.005,1.5,60.0,96.6,300.0,99.4,0.5097,25.2,actief,0,0,1,52.8
2025-07-02 00:04:00,0.99488,0.00623,1.603,61.9,0.997,0.005,1.5,60.0,97.5,300.0,100.6,0.5045,26.2,actief,0,0,1,51.2
2025-07-02 00:05:00,0.99528,0.00617,1.62,62.0,0.997,0.005,1.5,60.0,97.7,300.0,101.2,0.5031,25.9,actief,0,0,1,47.2
2025-07-02 00:06:00,0.99487,0.0063,1.608,61.7,0.997,0.005,1.5,60.0,97.1,300.0,100.7,0.4979,24.5,actief,0,0,1,51.3
2025-07-02 00:07:00,0.99503,0.00627,1.599,61.7,0.997,0.005,1.5,60.0,97.9,300.0,99.7,0.5049,25.4,actief,0,0,1,49.7
2025-07-02 00:08:00,0.99529,0.00599,1.594,61.7,0.997,0.005,1.5,60.0,97.9,300.0,101.0,0.5051,25.2,actief,0,0,1,47.1
2025-07-02 00:09:00,0.99505,0.00632,1.62,61.7,0.997,0.005,1.5,60.0,97.5,300.0,101.3,0.4985,25.7,actief,0,0,1,49.5
2025-07-02 00:10:00,0.99512,0.00632,1.595,61.6,0.997,0.005,1.5,60.0,97.3,300.0,100.2,0.5125,25.0,actief,0,0,1,48.8
2025-07-02 00:11:00,0.99487,0.00614,1.608,61.7,0.997,0.005,1.5,60.0,97.1,300.0,101.4,0.5021,24.8,actief,0,0,1,51.3
2025-07-02 00:12:00,0.99483,0.00633,1.581,61.8,0.997,0.005,1.5,60.0,97.4,300.0,101.3,0.5086,25.1,actief,0,0,1,51.7
2025-07-02 00:13:00,0.99497,0.0064,1.595,61.7,0.997,0.005,1.5,60.0,97.4,300.0,101.2,0.5083,24.3,actief,0,0,1,50.3
2025-07-02 00:14:00,0.99537,0.00618,1.584,61.6,0.997,0.005,1.5,60.0,97.6,300.0,100.4,0.504,25.5,actief,0,0,1,46.3
2025-07-02 00:15:00,0.99463,0.00615,1.613,61.5,0.997,0.005,1.5,60.0,96.4,300.0,101.0,0.5048,24.3,actief,0,0,1,53.7
2025-07-02 00:16:00,0.99476,0.00629,1.61,61.3,0.997,0.005,1.5,60.0,97.5,300.0,101.5,0.505,24.9,actief,0,0,1,52.4
2025-07-02 00:17:00,0.99517,0.0061,1.59,61.5,0.997,0.005,1.5,60.0,97.6,300.0,101.1,0.5037,26.4,actief,0,0,1,48.3
2025-07-02 00:18:00,0.995,0.00615,1.596,61.8,0.997,0.005,1.5,60.0,97.0,300.0,101.7,0.5195,25.5,actief,0,0,1,50.0
2025-07-02 00:19:00,0.9953,0.00636,1.588,61.6,0.997,0.005,1.5,60.0,96.7,300.0,101.6,0.5077,24.9,actief,0,0,1,47.0
2025-07-02 00:20:00,0.99517,0.00641,1.595,61.5,0.997,0.005,1.5,60.0,95.9,300.0,102.3,0.5177,26.1,actief,0,0,1,48.3
2025-07-02 00:21:00,0.99524,0.00651,1.592,61.6,0.997,0.005,1.5,60.0,95.3,300.0,100.5,0.5105,25.8,actief,0,0,1,47.6
2025-07-02 00:22:00,0.99498,0.00642,1.57,61.8,0.997,0.005,1.5,60.0,94.5,300.0,101.7,0.5023,24.9,actief,0,0,1,50.2
2025-07-02 00:23:00,0.99461,0.0063,1.581,61.9,0.997,0.005,1.5,60.0,95.3,300.0,101.7,0.5042,24.6,actief,0,0,1,53.9
2025-07-02 00:24:00,0.99479,0.00633,1.597,61.9,0.997,0.005,1.5,60.0,96.4,300.0,102.3,0.5076,25.7,actief,0,0,1,52.1
2025-07-02 00:25:00,0.99497,0.00613,1.61,61.7,0.997,0.005,1.5,60.0,97.0,300.0,101.0,0.5145,26.1,actief,0,0,1,50.3
2025-07-02 00:26:00,0.99499,0.00615,1.628,61.8,0.997,0.005,1.5,60.0,97.4,300.0,102.2,0.5158,25.4,actief,0,0,1,50.1
2025-07-02 00:27:00,0.99507,0.00627,1.589,61.8,0.997,0.005,1.5,60.0,97.1,300.0,102.4,0.5169,25.6,actief,0,0,1,49.3
2025-07-02 00:28:00,0.99509,0.00617,1.585,61.8,0.997,0.005,1.5,60.0,96.7,300.0,101.5,0.5136,26.7,actief,0,0,1,49.1
2025-07-02 00:29:00,0.99453,0.00617,1.604,61.8,0.997,0.005,1.5,60.0,96.5,300.0,102.7,0.5175,25.3,actief,0,0,1,54.7
2025-07-02 00:30:00,0.99487,0.00617,1.61,61.8,0.997,0.005,1.5,60.0,97.4,300.0,101.2,0.513,25.6,actief,0,0,1,51.3
2025-07-02 00:31:00,0.99496,0.00626,1.598,61.6,0.997,0.005,1.5,60.0,97.9,300.0,102.4,0.5151,25.7,actief,0,0,1,50.4
2025-07-02 00:32:00,0.99524,0.00627,1.581,61.5,0.997,0.005,1.5,60.0,97.9,300.0,101.6,0.5147,26.1,actief,0,0,1,47.6
2025-07-02 00:33:00,0.99502,0.00609,1.584,61.4,0.997,0.005,1.5,60.0,97.3,300.0,102.1,0.5123,26.1,actief,0,0,1,49.8
2025-07-02 00:34:00,0.99522,0.00619,1.59,61.8,0.997,0.005,1.5,60.0,97.3,300.0,102.5,0.5191,26.5,actief,0,0,1,47.8
2025-07-02 00:35:00,0.99498,0.00631,1.598,62.0,0.997,0.005,1.5,60.0,96.8,300.0,102.6,0.514,26.6,actief,0,0,1,50.2
2025-07-02 00:36:00,0.99465,0.00609,1.596,61.8,0.997,0.005,1.5,60.0,96.8,300.0,102.6,0.5182,25.5,actief,0,0,1,53.5
2025-07-02 00:37:00,0.99499,0.00611,1.599,62.1,0.997,0.005,1.5,60.0,97.8,300.0,102.3,0.5204,26.2,actief,0,0,1,50.1
2025-07-02 00:38:00,0.99507,0.00618,1.597,61.9,0.997,0.005,1.5,60.0,97.3,300.0,102.9,0.5225,26.0,actief,0,0,1,49.3
2025-07-02 00:39:00,0.9951,0.00604,1.595,61.7,0.997,0.005,1.5,60.0,97.4,300.0,103.1,0.5214,25.1,actief,0,0,1,49.0
2025-07-02 00:40:00,0.99503,0.0062,1.575,61.6,0.997,0.005,1.5,60.0,97.2,300.0,102.3,0.5145,25.3,actief,0,0,1,49.7
2025-07-02 00:41:00,0.99497,0.00617,1.594,61.5,0.997,0.005,1.5,60.0,97.3,300.0,102.8,0.5297,26.1,actief,0,0,1,50.3
2025-07-02 00:42:00,0.99535,0.00621,1.575,61.7,0.997,0.005,1.5,60.0,97.7,300.0,102.6,0.5121,25.7,actief,0,0,1,46.5
2025-07-02 00:43:00,0.99485,0.00622,1.586,62.0,0.997,0.005,1.5,60.0,96.9,300.0,102.9,0.5193,25.4,actief,0,0,1,51.5
2025-07-02 00:44:00,0.99521,0.00609,1.602,61.9,0.997,0.005,1.5,60.0,97.2,300.0,101.8,0.5215,24.8,actief,0,0,1,47.9
2025-07-02 00:45:00,0.99518,0.00618,1.582,62.1,0.997,0.005,1.5,60.0,97.0,300.0,101.3,0.5241,25.5,actief,0,0,1,48.2
2025-07-02 00:46:00,0.99517,0.00638,1.617,62.6,0.997,0.005,1.5,60.0,96.5,300.0,102.0,0.5114,26.7,actief,0,0,1,48.3
2025-07-02 00:47:00,0.99491,0.0063,1.583,62.4,0.997,0.005,1.5,60.0,95.5,300.0,102.5,0.521,26.1,actief,0,0,1,50.9
2025-07-02 00:48:00,0.99484,0.0063,1.59,62.4,0.997,0.005,1.5,60.0,95.0,300.0,103.8,0.5233,26.0,actief,0,0,1,51.6
2025-07-02 00:49:00,0.99507,0.00628,1.607,62.5,0.997,0.005,1.5,60.0,95.5,300.0,103.1,0.5189,25.8,actief,0,0,1,49.3
2025-07-02 00:50:00,0.99482,0.00617,1.59,62.3,0.997,0.005,1.5,60.0,95.4,300.0,103.0,0.5181,26.1,actief,0,0,1,51.8
2025-07-02 00:51:00,0.99482,0.00628,1.601,62.5,0.997,0.005,1.5,60.0,95.7,300.0,102.2,0.5198,26.5,actief,0,0,1,51.8
2025-07-02 00:52:00,0.99481,0.00638,1.599,62.5,0.997,0.005,1.5,60.0,96.1,300.0,103.0,0.5186,25.8,actief,0,0,1,51.9
2025-07-02 00:53:00,0.99542,0.00627,1.591,62.6,0.997,0.005,1.5,60.0,96.7,300.0,103.3,0.5165,26.4,actief,0,0,1,45.8
2025-07-02 00:54:00,0.99476,0.00633,1.59,62.7,0.997,0.005,1.5,60.0,95.6,300.0,103.2,0.5241,26.4,actief,0,0,1,52.4
2025-07-02 00:55:00,0.99492,0.00622,1.606,62.7,0.997,0.005,1.5,60.0,95.1,300.0,103.9,0.5224,25.3,actief,0,0,1,50.8
2025-07-02 00:56:00,0.99485,0.00652,1.623,62.9,0.997,0.005,1.5,60.0,95.0,300.0,102.6,0.5166,26.2,actief,0,0,1,51.5
2025-07-02 00:57:00,0.99506,0.00634,1.605,62.7,0.997,0.005,1.5,60.0,94.7,300.0,103.3,0.5285,26.4,actief,0,0,1,49.4
2025-07-02 00:58:00,0.99513,0.00613,1.59,62.5,0.997,0.005,1.5,60.0,94.3,300.0,103.4,0.5295,26.0,actief,0,0,1,48.7
2025-07-02 00:59:00,0.99467,0.00618,1.601,62.4,0.997,0.005,1.5,60.0,93.9,300.0,103.4,0.5256,26.4,actief,0,0,1,53.3
2025-07-02 01:00:00,0.99473,0.00606,1.597,62.7,0.997,0.005,1.5,60.0,94.8,300.0,104.2,0.5319,26.2,actief,0,0,1,52.7
2025-07-02 01:01:00,0.99501,0.00614,1.609,62.7,0.997,0.005,1.5,60.0,95.4,300.0,103.6,0.5187,26.6,actief,0,0,1,49.9
2025-07-02 01:02:00,0.99493,0.00626,1.595,62.5,0.997,0.005,1.5,60.0,95.4,300.0,104.0,0.5245,26.3,actief,0,0,1,50.7
2025-07-02 01:03:00,0.99506,0.00631,1.596,62.6,0.997,0.005,1.5,60.0,95.7,300.0,103.6,0.5225,26.0,actief,0,0,1,49.4
2025-07-02 01:04:00,0.99514,0.00629,1.609,62.7,0.997,0.005,1.5,60.0,95.3,300.0,103.6,0.5333,27.3,actief,0,0,1,48.6
2025-07-02 01:05:00,0.99478,0.00636,1.578,63.3,0.997,0.005,1.5,60.0,94.6,300.0,103.9,0.5245,26.7,actief,0,0,1,52.2
2025-07-02 01:06:00,0.99521,0.00629,1.603,63.2,0.997,0.005,1.5,60.0,95.0,300.0,104.0,0.5259,26.4,actief,0,0,1,47.9
2025-07-02 01:07:00,0.9953,0.00627,1.591,63.3,0.997,0.005,1.5,60.0,94.7,300.0,103.1,0.5202,26.6,actief,0,0,1,47.0
2025-07-02 01:08:00,0.99492,0.00636,1.598,63.2,0.997,0.005,1.5,60.0,93.8,300.0,103.8,0.5356,25.6,actief,0,0,1,50.8
2025-07-02 01:09:00,0.99477,0.00621,1.59,62.7,0.997,0.005,1.5,60.0,93.9,300.0,104.0,0.5364,26.4,actief,0,0,1,52.3
2025-07-02 01:10:00,0.9947,0.00619,1.599,62.8,0.997,0.005,1.5,60.0,94.1,300.0,103.7,0.5228,27.1,actief,0,0,1,53.0
2025-07-02 01:11:00,0.99508,0.00638,1.592,62.9,0.997,0.005,1.5,60.0,94.5,300.0,103.4,0.538,25.7,actief,0,0,1,49.2
2025-07-02 01:12:00,0.99479,0.0063,1.584,62.9,0.997,0.005,1.5,60.0,94.0,300.0,104.0,0.5342,27.2,actief,0,0,1,52.1
2025-07-02 01:13:00,0.99472,0.0063,1.589,62.5,0.997,0.005,1.5,60.0,94.3,300.0,104.4,0.5321,26.4,actief,0,0,1,52.8
2025-07-02 01:14:00,0.9951,0.00615,1.609,62.6,0.997,0.005,1.5,60.0,94.6,300.0,103.9,0.5341,26.7,actief,0,0,1,49.0
2025-07-02 01:15:00,0.99477,0.00611,1.593,62.8,0.997,0.005,1.5,60.0,94.5,300.0,104.2,0.5296,26.7,actief,0,0,1,52.3
2025-07-02 01:16:00,0.99505,0.00617,1.601,62.6,0.997,0.005,1.5,60.0,95.3,300.0,104.0,0.5319,27.3,actief,0,0,1,49.5
2025-07-02 01:17:00,0.9948,0.00642,1.591,62.5,0.997,0.005,1.5,60.0,94.5,300.0,104.8,0.5344,27.3,actief,0,0,1,52.0
2025-07-02 01:18:00,0.99543,0.00643,1.578,62.5,0.997,0.005,1.5,60.0,95.3,300.0,104.0,0.5216,25.9,actief,0,0,1,45.7
2025-07-02 01:19:00,0.99501,0.00642,1.594,62.2,0.997,0.005,1.5,60.0,95.0,300.0,104.8,0.5306,26.9,actief,0,0,1,49.9
2025-07-02 01:20:00,0.99494,0.0063,1.593,61.9,0.997,0.005,1.5,60.0,95.3,300.0,105.1,0.5354,26.4,actief,0,0,1,50.6
2025-07-02 01:21:00,0.99465,0.00621,1.606,62.0,0.997,0.005,1.5,60.0,95.4,300.0,104.5,0.5328,27.0,actief,0,0,1,53.5
2025-07-02 01:22:00,0.99502,0.00615,1.624,61.7,0.997,0.005,1.5,60.0,95.7,300.0,104.2,0.5249,27.4,actief,0,0,1,49.8
2025-07-02 01:23:00,0.995,0.00633,1.596,61.5,0.997,0.005,1.5,60.0,96.1,300.0,104.6,0.5296,26.8,actief,0,0,1,50.0
2025-07-02 01:24:00,0.99483,0.00633,1.584,61.4,0.997,0.005,1.5,60.0,96.2,300.0,104.6,0.5276,26.9,actief,0,0,1,51.7
2025-07-02 01:25:00,0.99516,0.00611,1.593,61.2,0.997,0.005,1.5,60.0,97.0,300.0,104.2,0.5268,26.6,actief,0,0,1,48.4
2025-07-02 01:26:00,0.99465,0.00591,1.594,60.9,0.997,0.005,1.5,60.0,96.8,300.0,103.7,0.5322,26.9,actief,0,0,1,53.5
2025-07-02 01:27:00,0.99538,0.00625,1.604,60.8,0.997,0.005,1.5,60.0,97.5,300.0,104.3,0.5371,26.4,actief,0,0,1,46.2
2025-07-02 01:28:00,0.99518,0.0063,1.607,60.9,0.997,0.005,1.5,60.0,96.8,300.0,104.7,0.5313,26.9,actief,0,0,1,48.2
2025-07-02 01:29:00,0.99473,0.0063,1.592,60.5,0.997,0.005,1.5,60.0,95.8,300.0,104.5,0.5358,26.1,actief,0,0,1,52.7
2025-07-02 01:30:00,0.99473,0.00612,1.602,60.3,0.997,0.005,1.5,60.0,95.9,300.0,104.5,0.5393,27.2,actief,0,0,1,52.7
2025-07-02 01:31:00,0.99478,0.00623,1.57,60.3,0.997,0.005,1.5,60.0,96.1,300.0,104.5,0.5339,27.0,actief,0,0,1,52.2
2025-07-02 01:32:00,0.99503,0.00621,1.583,60.2,0.997,0.005,1.5,60.0,96.5,300.0,104.5,0.5385,26.9,actief,0,0,1,49.7
2025-07-02 01:33:00,0.99503,0.00602,1.604,60.0,0.997,0.005,1.5,60.0,96.3,300.0,105.1,0.5375,26.1,actief,0,0,1,49.7
