klep_id,test_nr,leeftijd_maanden,klep_type,diameter_inch,actuator_type,cycli_totaal,procestemperatuur_C,pakkingwrijving_N,slagafwijking_pct,staptijd_sec,dodeband_pct,hysterese_pct,luchtverbruik_Lmin,zittinglek_Lmin,overshoot_pct,undershoot_pct,settling_time_sec,voedingsdruk_bar,dp_ratio,faalmodus
CV-016,16,90,ball,6,pneumatisch,95850,139.0,328.3,0.05,4.42,5.62,8.42,5.4,0.012,2.0,1.8,6.34,6.0,0.51,sticking
CV-016,17,96,ball,6,pneumatisch,88896,163.0,361.3,0.94,5.08,5.67,9.22,5.8,0.013,1.6,3.0,8.22,5.9,0.26,sticking
CV-016,18,102,ball,6,pneumatisch,58548,179.0,318.0,-0.93,4.21,5.82,9.08,5.2,0.017,4.0,2.2,6.06,6.0,0.28,sticking
CV-016,19,108,ball,6,pneumatisch,177228,153.0,361.2,0.26,4.92,6.07,9.9,5.1,0.012,4.8,2.2,7.36,5.8,0.49,sticking
CV-016,20,114,ball,6,pneumatisch,77406,127.0,323.9,0.54,5.27,6.39,9.77,4.4,0.017,3.1,2.1,7.79,5.9,0.41,sticking
CV-017,1,0,butterfly,2,pneumatisch,0,31.0,228.5,0.43,3.05,1.04,1.34,4.9,0.014,3.8,2.4,4.91,6.0,0.26,gezond
CV-017,2,6,butterfly,2,pneumatisch,8592,48.0,208.3,-0.13,2.79,0.83,1.84,4.9,0.014,4.7,1.7,3.73,5.9,0.53,gezond
CV-017,3,12,butterfly,2,pneumatisch,17412,188.0,184.3,-0.09,2.79,1.29,1.61,4.9,0.028,3.2,1.7,3.87,6.0,0.27,gezond
CV-017,4,18,butterfly,2,pneumatisch,10602,138.0,225.3,0.21,2.75,1.21,1.01,5.0,0.011,1.8,2.2,3.74,5.9,0.54,gezond
CV-017,5,24,butterfly,2,pneumatisch,23736,149.0,183.9,0.01,3.31,0.96,1.91,5.7,0.015,1.8,2.2,4.87,6.0,0.45,gezond
CV-017,6,30,butterfly,2,pneumatisch,40170,90.0,204.9,0.49,3.33,1.16,1.12,6.0,0.016,2.6,1.4,5.8,6.0,0.49,gezond
CV-017,7,36,butterfly,2,pneumatisch,24840,69.0,248.1,-0.86,3.05,1.16,1.27,4.9,0.019,3.0,2.0,4.69,6.0,0.23,gezond
CV-017,8,42,butterfly,2,pneumatisch,45528,140.0,216.2,-0.39,3.04,0.7,1.48,4.9,0.012,2.2,2.4,3.72,6.1,0.49,gezond
CV-017,9,48,butterfly,2,pneumatisch,79248,170.0,205.0,0.31,3.42,0.49,1.05,5.2,0.013,4.0,1.9,6.48,6.0,0.45,gezond
CV-017,10,54,butterfly,2,pneumatisch,74412,47.0,209.4,0.17,2.86,1.42,1.09,4.9,0.015,2.7,1.9,4.56,5.9,0.38,gezond
CV-017,11,60,butterfly,2,pneumatisch,114840,92.0,233.5,0.13,3.53,1.18,1.43,5.1,0.011,2.5,2.6,4.7,6.0,0.4,gezond
CV-017,12,66,butterfly,2,pneumatisch,117876,80.0,195.4,-0.04,2.86,1.12,1.36,5.3,0.011,3.7,2.1,4.05,6.0,0.32,gezond
CV-017,13,72,butterfly,2,pneumatisch,55296,159.0,203.3,0.61,2.83,1.01,1.46,4.7,0.015,3.9,2.0,4.0,6.0,0.41,gezond
CV-017,14,78,butterfly,2,pneumatisch,119730,116.0,193.8,0.16,3.16,1.16,1.98,5.0,0.016,3.3,2.1,4.42,6.0,0.6,gezond
CV-017,15,84,butterfly,2,pneumatisch,146664,124.0,254.9,0.55,3.35,0.89,1.68,4.3,0.01,2.4,2.6,5.02,5.9,0.45,gezond
CV-017,16,90,butterfly,2,pneumatisch,129870,74.0,206.1,0.25,3.4,0.81,1.45,4.5,0.019,3.0,2.6,5.12,6.1,0.28,gezond
CV-017,17,96,butterfly,2,pneumatisch,155808,149.0,189.6,0.09,2.82,1.09,1.56,5.3,0.01,3.7,2.5,3.38,6.1,0.51,gezond
CV-017,18,102,butterfly,2,pneumatisch,116076,151.0,245.0,0.6,2.42,0.8,1.5,5.0,0.011,2.3,1.9,4.6,6.0,0.34,gezond
CV-017,19,108,butterfly,2,pneumatisch,159948,79.0,200.4,-0.26,3.48,1.07,1.91,6.2,0.018,2.2,1.3,5.27,6.0,0.53,gezond
CV-017,20,114,butterfly,2,pneumatisch,139878,156.0,191.1,0.49,3.05,1.22,1.39,5.2,0.011,0.9,2.3,4.43,6.0,0.48,gezond
CV-018,1,0,ball,6,pneumatisch,0,181.0,202.1,0.14,1.64,1.2,1.58,4.2,0.01,2.6,2.5,2.36,6.0,0.33,gezond
CV-018,2,6,ball,6,pneumatisch,8226,56.0,232.3,-0.73,2.06,1.31,1.29,5.5,0.01,1.9,2.0,2.38,5.9,0.36,gezond
CV-018,3,12,ball,6,pneumatisch,17016,126.0,205.4,-0.46,2.59,1.37,1.42,4.9,0.012,4.4,1.3,4.89,5.9,0.51,gezond
CV-018,4,18,ball,6,pneumatisch,33444,137.0,181.6,-0.04,2.25,1.12,2.16,5.9,0.011,2.3,2.3,3.37,5.9,0.37,gezond
CV-018,5,24,ball,6,pneumatisch,34680,112.0,174.9,0.27,1.69,0.52,1.54,5.4,0.011,2.2,1.8,3.34,5.9,0.33,gezond
CV-018,6,30,ball,6,pneumatisch,50220,165.0,195.0,-0.61,2.22,0.82,1.33,4.3,0.013,2.8,2.1,2.95,5.7,0.57,gezond
CV-018,7,36,ball,6,pneumatisch,36396,35.0,229.2,-0.78,1.68,1.0,1.37,4.7,0.013,3.4,2.9,3.13,6.0,0.47,gezond
CV-018,8,42,ball,6,pneumatisch,35784,168.0,210.0,0.16,2.26,0.8,1.34,5.8,0.015,3.6,2.4,4.08,5.9,0.53,gezond
CV-018,9,48,ball,6,pneumatisch,72240,129.0,229.6,-0.16,1.95,0.66,1.2,4.7,0.013,4.7,2.7,2.43,6.0,0.4,gezond
CV-018,10,54,ball,6,pneumatisch,59346,173.0,190.8,0.2,2.14,1.0,1.39,5.1,0.023,2.3,2.2,3.02,5.9,0.27,gezond
CV-018,11,60,ball,6,pneumatisch,94980,57.0,214.6,-0.08,1.74,1.03,1.53,5.1,0.021,2.3,1.8,2.33,6.0,0.57,gezond
CV-018,12,66,ball,6,pneumatisch,106062,120.0,203.6,-0.5,2.52,1.01,1.16,4.2,0.012,2.8,1.3,3.06,6.2,0.25,gezond
CV-018,13,72,ball,6,pneumatisch,58536,106.0,208.3,-0.46,2.01,0.72,1.3,4.1,0.011,2.1,2.3,3.58,5.9,0.53,gezond
CV-018,14,78,ball,6,pneumatisch,98358,120.0,184.7,-0.04,1.94,1.5,1.27,4.7,0.015,3.1,2.3,3.14,5.9,0.41,gezond
CV-018,15,84,ball,6,pneumatisch,53424,142.0,228.3,0.31,2.01,0.87,1.05,5.4,0.012,2.6,2.1,2.85,6.0,0.27,gezond
CV-018,16,90,ball,6,pneumatisch,87570,64.0,220.5,-0.12,1.69,1.2,1.89,4.3,0.011,4.0,1.7,2.14,6.1,0.25,gezond
CV-018,17,96,ball,6,pneumatisch,163968,95.0,216.9,0.24,1.81,0.86,0.85,5.3,0.013,2.6,1.8,2.73,6.0,0.22,gezond
CV-018,18,102,ball,6,pneumatisch,74766,166.0,223.1,0.23,2.35,0.95,1.45,4.9,0.01,5.0,1.8,2.78,6.0,0.43,gezond
CV-018,19,108,ball,6,pneumatisch,144720,140.0,204.6,0.14,1.78,1.18,1.6,4.7,0.018,1.9,1.8,2.68,6.0,0.3,gezond
CV-018,20,114,ball,6,pneumatisch,208278,175.0,206.8,0.43,1.23,0.98,1.24,4.3,0.011,3.6,1.3,2.19,6.0,0.54,gezond
CV-019,1,0,butterfly,8,pneumatisch,0,74.0,195.2,-0.44,3.25,1.06,1.18,5.7,0.011,2.5,1.4,5.63,6.1,0.28,gezond
CV-019,2,6,butterfly,8,pneumatisch,3312,86.0,221.5,0.27,3.31,1.09,1.24,5.7,0.012,2.1,2.0,4.12,6.0,0.43,gezond
CV-019,3,12,butterfly,8,pneumatisch,7296,42.0,186.5,-0.17,2.37,0.92,1.96,4.8,0.015,2.6,1.4,3.08,5.9,0.41,gezond
CV-019,4,18,butterfly,8,pneumatisch,35244,30.0,224.5,0.13,3.13,1.11,1.32,5.8,0.02,3.0,1.6,5.39,6.1,0.31,gezond
CV-019,5,24,butterfly,8,pneumatisch,31680,34.0,179.8,0.24,2.77,0.53,1.83,4.9,0.013,1.2,2.6,3.68,5.9,0.46,gezond
CV-019,6,30,butterfly,8,pneumatisch,48240,96.0,193.5,0.04,2.9,1.03,1.18,4.8,0.013,3.0,1.4,4.52,6.2,0.21,gezond
CV-019,7,36,butterfly,8,pneumatisch,67140,66.0,203.5,-0.28,2.66,1.12,1.67,5.5,0.016,4.1,2.0,4.2,6.1,0.4,gezond
CV-019,8,42,butterfly,8,pneumatisch,43260,83.0,174.1,-0.26,2.83,0.74,1.54,4.6,0.019,2.6,2.4,5.01,6.1,0.35,gezond
CV-019,9,48,butterfly,8,pneumatisch,78096,185.0,170.4,0.29,3.56,1.0,0.79,5.6,0.033,3.7,1.9,5.62,6.0,0.48,gezond
CV-019,10,54,butterfly,8,pneumatisch,84186,136.0,186.9,0.3,3.12,1.19,1.81,5.5,0.012,3.1,2.4,4.46,6.1,0.2,gezond
CV-019,11,60,butterfly,8,pneumatisch,118680,164.0,228.4,0.13,3.63,1.23,1.31,5.1,0.021,1.0,2.2,5.82,6.2,0.32,gezond
CV-019,12,66,butterfly,8,pneumatisch,96690,161.0,199.8,-0.39,2.82,0.9,1.69,5.2,0.011,3.6,2.4,4.16,6.0,0.47,gezond
CV-019,13,72,butterfly,8,pneumatisch,99144,96.0,210.5,0.08,2.77,0.87,1.15,5.4,0.012,2.4,1.7,5.51,6.0,0.51,gezond
CV-019,14,78,butterfly,8,pneumatisch,39702,93.0,203.0,-0.89,3.32,1.11,1.43,5.6,0.01,4.1,2.0,5.37,6.1,0.51,gezond
CV-019,15,84,butterfly,8,pneumatisch,115080,61.0,176.8,0.37,2.52,1.03,1.36,5.8,0.014,4.8,1.9,3.03,6.1,0.42,gezond
CV-019,16,90,butterfly,8,pneumatisch,83070,199.0,229.7,-0.36,3.02,0.79,1.16,4.6,0.017,1.9,2.0,4.53,6.0,0.21,gezond
CV-019,17,96,butterfly,8,pneumatisch,53568,173.0,206.3,0.17,2.99,0.82,1.38,5.0,0.014,2.7,1.9,4.12,6.1,0.35,gezond
CV-019,18,102,butterfly,8,pneumatisch,64260,126.0,170.0,-0.68,2.84,1.26,1.54,4.9,0.013,4.8,1.8,4.03,5.9,0.48,gezond
CV-019,19,108,butterfly,8,pneumatisch,187704,51.0,176.6,-0.35,2.83,1.0,1.43,5.3,0.017,2.0,2.3,4.51,6.0,0.37,gezond
CV-019,20,114,butterfly,8,pneumatisch,148884,97.0,223.9,-0.79,2.54,1.19,1.34,4.7,0.015,3.8,2.0,3.87,6.0,0.51,gezond
CV-020,1,0,globe,2,pneumatisch,0,22.0,229.7,0.52,4.9,1.23,1.58,5.7,0.015,4.7,2.5,6.77,5.9,0.7,cavitatie
CV-020,2,6,globe,2,pneumatisch,8448,71.0,170.8,-0.0,5.41,1.15,1.17,5.5,0.018,2.8,3.0,7.8,6.1,0.71,cavitatie
CV-020,3,12,globe,2,pneumatisch,11688,82.0,191.7,-0.52,4.89,1.14,1.46,5.3,0.014,1.8,2.4,7.24,6.1,0.72,cavitatie
CV-020,4,18,globe,2,pneumatisch,14346,144.0,237.7,-0.81,4.95,1.09,1.76,5.1,0.021,2.1,2.7,8.33,6.0,0.74,cavitatie
CV-020,5,24,globe,2,pneumatisch,15864,102.0,227.1,0.02,4.79,0.87,2.07,4.2,0.01,3.3,1.8,7.22,5.9,0.75,cavitatie
CV-020,6,30,globe,2,pneumatisch,56820,127.0,202.8,-0.73,5.35,0.97,1.3,5.9,0.017,2.0,2.1,7.88,5.9,0.76,cavitatie
CV-020,7,36,globe,2,pneumatisch,71892,62.0,220.0,-0.34,5.01,1.08,1.71,5.2,0.011,3.7,2.5,7.38,5.9,0.77,cavitatie
CV-020,8,42,globe,2,pneumatisch,66822,110.0,213.8,0.44,5.28,1.0,1.4,4.8,0.018,2.7,1.1,7.75,6.0,0.78,cavitatie
CV-020,9,48,globe,2,pneumatisch,87264,75.0,239.2,-0.07,4.89,1.16,1.37,5.8,0.01,0.3,2.4,6.99,5.9,0.8,cavitatie
CV-020,10,54,globe,2,pneumatisch,58428,120.0,226.5,0.75,5.25,0.82,1.52,4.9,0.011,3.4,2.2,8.34,5.9,0.81,cavitatie
CV-020,11,60,globe,2,pneumatisch,75900,138.0,181.6,-0.32,4.84,0.75,1.7,4.9,0.013,4.6,2.4,6.91,6.0,0.82,cavitatie
CV-020,12,66,globe,2,pneumatisch,121308,175.0,166.7,0.56,4.87,1.22,2.13,5.6,0.046,3.2,2.2,8.27,6.0,0.83,cavitatie
CV-020,13,72,globe,2,pneumatisch,71928,168.0,209.6,-0.16,4.82,0.65,1.2,4.8,0.019,3.8,1.7,7.08,5.9,0.84,cavitatie
CV-020,14,78,globe,2,pneumatisch,138684,195.0,200.6,0.23,5.17,1.13,1.53,6.2,0.018,3.7,1.7,7.93,6.1,0.86,cavitatie
CV-020,15,84,globe,2,pneumatisch,46620,86.0,214.0,-0.87,5.12,1.13,1.51,4.3,0.014,4.3,2.7,8.16,6.0,0.87,cavitatie
CV-020,16,90,globe,2,pneumatisch,133290,124.0,210.4,0.04,5.42,0.71,1.45,4.2,0.018,2.2,2.6,7.64,5.9,0.88,cavitatie
CV-020,17,96,globe,2,pneumatisch,183936,41.0,216.0,0.5,5.16,0.95,1.13,4.6,0.023,0.4,1.6,7.85,6.1,0.89,cavitatie
CV-020,18,102,globe,2,pneumatisch,103836,73.0,242.9,-0.14,4.64,0.95,1.39,4.8,0.012,2.6,1.4,7.1,5.9,0.9,cavitatie
CV-020,19,108,globe,2,pneumatisch,177012,177.0,213.8,-0.18,4.46,1.23,1.8,5.2,0.012,3.6,2.3,7.66,5.9,0.9,cavitatie
CV-020,20,114,globe,2,pneumatisch,190608,173.0,192.8,-0.2,4.77,0.99,1.77,5.2,0.011,3.2,2.3,7.4,6.0,0.9,cavitatie
CV-021,1,0,globe,4,elektrisch,0,146.0,184.8,0.01,4.71,1.01,1.31,0.0,0.02,4.2,2.0,6.9,6.0,0.3,pakkinglek
CV-021,2,6,globe,4,elektrisch,4962,128.0,195.4,-0.46,5.11,1.25,1.05,0.0,0.012,3.6,1.2,6.2,5.9,0.38,pakkinglek
CV-021,3,12,globe,4,elektrisch,12216,94.0,180.4,-0.13,5.29,1.16,1.1,0.0,0.012,2.8,1.6,6.89,6.0,0.39,pakkinglek
CV-021,4,18,globe,4,elektrisch,9576,37.0,221.7,-0.12,5.06,1.05,1.29,0.0,0.013,0.8,2.0,6.45,6.2,0.4,pakkinglek
CV-021,5,24,globe,4,elektrisch,16176,187.0,156.1,0.28,4.68,1.12,1.79,0.0,0.013,4.7,1.3,7.46,6.0,0.59,pakkinglek
CV-021,6,30,globe,4,elektrisch,35430,37.0,198.8,1.0,4.94,0.82,1.59,0.0,0.013,0.5,1.8,7.29,6.0,0.24,pakkinglek
CV-021,7,36,globe,4,elektrisch,27828,25.0,190.3,-0.14,5.21,1.11,1.45,0.0,0.013,4.4,2.5,7.33,6.0,0.6,pakkinglek
CV-021,8,42,globe,4,elektrisch,36414,129.0,173.1,0.79,5.1,1.02,1.73,0.0,0.016,2.8,1.4,7.81,6.2,0.46,pakkinglek
CV-021,9,48,globe,4,elektrisch,87792,184.0,152.3,-0.57,5.38,1.14,2.01,0.0,0.013,4.0,1.8,7.72,5.9,0.49,pakkinglek
CV-021,10,54,globe,4,elektrisch,55188,193.0,174.2,-0.62,4.74,0.84,1.24,0.0,0.014,2.2,2.0,7.58,6.1,0.53,pakkinglek
CV-021,11,60,globe,4,elektrisch,92220,48.0,192.7,0.28,5.78,0.61,1.64,0.0,0.011,2.3,2.4,8.56,5.9,0.46,pakkinglek
CV-021,12,66,globe,4,elektrisch,86262,175.0,165.6,-0.63,5.23,0.59,1.47,0.0,0.013,0.7,1.6,8.18,6.0,0.44,pakkinglek
CV-021,13,72,globe,4,elektrisch,60768,48.0,192.6,-0.4,5.48,1.2,1.54,0.0,0.011,3.9,2.3,7.9,5.9,0.56,pakkinglek
CV-021,14,78,globe,4,elektrisch,39312,76.0,126.0,0.45,4.96,0.8,1.84,0.0,0.018,1.5,1.6,7.71,6.0,0.27,pakkinglek
CV-021,15,84,globe,4,elektrisch,165648,197.0,162.7,0.45,4.79,1.07,1.61,0.0,0.018,2.5,2.8,7.73,6.0,0.54,pakkinglek
CV-021,16,90,globe,4,elektrisch,68220,128.0,170.5,-0.79,4.95,1.02,1.83,0.0,0.025,2.9,1.9,7.95,5.9,0.5,pakkinglek
CV-021,17,96,globe,4,elektrisch,90528,197.0,154.6,0.04,4.63,0.9,1.47,0.0,0.018,3.6,3.5,6.52,6.1,0.31,pakkinglek
CV-021,18,102,globe,4,elektrisch,162384,150.0,155.2,-0.3,4.64,0.67,1.69,0.0,0.016,2.0,1.9,6.86,6.0,0.4,pakkinglek
CV-021,19,108,globe,4,elektrisch,189756,151.0,135.0,0.02,4.8,0.88,1.9,0.0,0.013,3.7,2.7,7.13,5.9,0.58,pakkinglek
CV-021,20,114,globe,4,elektrisch,132696,101.0,136.0,-0.6,4.97,0.67,1.69,0.0,0.012,2.7,2.5,7.88,5.9,0.45,pakkinglek
CV-022,1,0,globe,2,pneumatisch,0,24.0,207.4,0.25,4.65,1.14,1.29,6.2,0.019,3.3,1.9,6.58,6.1,0.36,gezond
CV-022,2,6,globe,2,pneumatisch,7164,101.0,212.3,0.11,4.97,1.06,1.58,5.1,0.012,3.2,1.4,7.94,6.1,0.55,gezond
CV-022,3,12,globe,2,pneumatisch,12636,79.0,163.9,-0.2,4.97,0.85,1.5,4.7,0.015,2.2,1.5,8.58,6.2,0.2,gezond
CV-022,4,18,globe,2,pneumatisch,27810,60.0,183.7,1.36,4.81,1.06,1.27,4.7,0.012,1.2,1.5,6.18,6.1,0.4,gezond
CV-022,5,24,globe,2,pneumatisch,13848,52.0,172.9,-0.85,5.07,0.91,1.44,4.8,0.01,1.1,1.8,7.94,6.0,0.29,gezond
CV-022,6,30,globe,2,pneumatisch,37470,164.0,172.6,-0.41,5.13,1.14,1.42,5.1,0.012,1.7,2.0,7.43,5.9,0.5,gezond
CV-022,7,36,globe,2,pneumatisch,31536,95.0,185.8,0.24,4.97,1.06,1.21,4.3,0.013,2.8,2.2,6.8,5.8,0.37,gezond
CV-022,8,42,globe,2,pneumatisch,53382,108.0,202.3,-0.59,4.8,0.75,2.16,5.9,0.023,3.0,1.2,7.97,6.0,0.31,gezond
CV-022,9,48,globe,2,pneumatisch,88896,105.0,208.5,-0.88,4.63,1.0,1.7,5.6,0.011,4.0,2.1,6.92,5.9,0.53,gezond
CV-022,10,54,globe,2,pneumatisch,100926,22.0,215.4,0.64,4.56,1.32,1.7,5.1,0.011,3.1,1.8,6.38,6.2,0.42,gezond
CV-022,11,60,globe,2,pneumatisch,30900,148.0,230.4,0.58,4.89,0.72,1.79,5.6,0.011,3.2,1.5,7.08,6.1,0.37,gezond
CV-022,12,66,globe,2,pneumatisch,75504,100.0,210.7,-0.31,4.93,1.04,1.77,5.9,0.011,3.6,1.3,7.27,6.2,0.28,gezond
CV-022,13,72,globe,2,pneumatisch,141192,85.0,199.3,0.64,5.28,1.35,1.26,4.9,0.017,3.7,1.2,7.19,6.1,0.22,gezond
CV-022,14,78,globe,2,pneumatisch,95784,84.0,206.3,-0.87,4.71,0.75,1.27,4.4,0.012,2.9,1.8,7.03,6.0,0.48,gezond
CV-022,15,84,globe,2,pneumatisch,99372,98.0,236.8,-0.23,4.8,1.15,1.37,5.5,0.011,1.4,1.4,6.32,6.0,0.54,gezond
CV-022,16,90,globe,2,pneumatisch,140940,112.0,189.1,0.28,5.17,0.9,1.15,4.4,0.015,2.6,2.1,7.6,5.9,0.49,gezond
CV-022,17,96,globe,2,pneumatisch,51456,29.0,236.2,0.03,5.22,0.97,1.62,5.7,0.014,3.0,2.4,7.62,6.1,0.37,gezond
CV-022,18,102,globe,2,pneumatisch,117504,134.0,196.4,0.33,4.78,0.79,1.64,4.8,0.021,1.2,1.7,8.18,5.9,0.2,gezond
CV-022,19,108,globe,2,pneumatisch,119340,35.0,158.7,0.45,4.9,1.09,1.93,5.2,0.013,2.9,2.0,6.0,5.9,0.24,gezond
CV-022,20,114,globe,2,pneumatisch,171456,32.0,195.4,-0.27,4.4,0.92,1.6,4.7,0.013,4.5,1.7,6.56,5.9,0.35,gezond
CV-023,1,0,butterfly,4,elektrisch,0,57.0,200.3,-0.11,2.72,0.91,1.57,0.0,0.022,3.6,1.7,3.96,6.1,0.43,actuator_zwak
CV-023,2,6,butterfly,4,elektrisch,7572,65.0,217.2,0.05,2.96,1.02,1.31,0.0,0.026,3.1,0.9,3.76,5.9,0.44,actuator_zwak
CV-023,3,12,butterfly,4,elektrisch,22620,95.0,212.1,-0.81,3.53,0.95,1.75,0.0,0.02,3.4,2.1,5.83,5.9,0.35,actuator_zwak
CV-023,4,18,butterfly,4,elektrisch,29808,53.0,200.1,0.45,3.85,1.26,1.87,0.0,0.015,2.7,1.7,5.6,5.7,0.29,actuator_zwak
CV-023,5,24,butterfly,4,elektrisch,12720,152.0,211.9,-0.76,4.29,0.9,1.32,0.0,0.012,0.3,2.4,6.68,5.8,0.39,actuator_zwak
CV-023,6,30,butterfly,4,elektrisch,40080,100.0,180.5,-0.02,4.38,1.25,1.8,0.0,0.014,3.4,1.6,7.13,5.5,0.37,actuator_zwak
CV-023,7,36,butterfly,4,elektrisch,46908,165.0,206.1,1.41,4.31,0.94,1.24,0.0,0.019,2.7,2.3,6.88,5.4,0.25,actuator_zwak
CV-023,8,42,butterfly,4,elektrisch,50358,116.0,207.1,-0.72,4.83,1.04,1.46,0.0,0.018,1.3,1.5,8.3,5.4,0.45,actuator_zwak
CV-023,9,48,butterfly,4,elektrisch,67344,168.0,187.3,0.7,5.42,0.71,1.99,0.0,0.012,0.9,1.2,7.86,5.5,0.28,actuator_zwak
CV-023,10,54,butterfly,4,elektrisch,31482,156.0,193.2,-0.45,5.25,0.89,1.74,0.0,0.012,2.8,1.9,8.07,5.0,0.54,actuator_zwak
CV-023,11,60,butterfly,4,elektrisch,74580,157.0,187.7,-0.02,6.24,1.1,1.88,0.0,0.016,2.9,3.0,8.84,5.2,0.43,actuator_zwak
CV-023,12,66,butterfly,4,elektrisch,50688,179.0,210.3,0.58,6.69,1.12,1.06,0.0,0.015,1.7,2.1,10.46,5.0,0.28,actuator_zwak
CV-023,13,72,butterfly,4,elektrisch,107712,56.0,207.4,-0.42,6.4,0.95,1.59,0.0,0.01,2.2,2.2,9.86,5.1,0.3,actuator_zwak
CV-023,14,78,butterfly,4,elektrisch,152490,78.0,193.0,0.93,7.27,0.92,1.08,0.0,0.01,1.1,1.5,10.22,4.8,0.34,actuator_zwak
CV-023,15,84,butterfly,4,elektrisch,67032,107.0,189.7,-0.24,7.05,0.92,1.57,0.0,0.021,1.3,3.3,11.31,4.7,0.57,actuator_zwak
CV-023,16,90,butterfly,4,elektrisch,56880,159.0,219.7,0.5,7.59,1.26,1.38,0.0,0.037,1.6,2.7,11.92,4.6,0.45,actuator_zwak
CV-023,17,96,butterfly,4,elektrisch,169440,130.0,193.6,0.25,8.12,0.82,1.43,0.0,0.017,1.6,2.0,11.71,4.6,0.56,actuator_zwak
CV-023,18,102,butterfly,4,elektrisch,114036,199.0,205.6,0.48,7.87,1.25,1.52,0.0,0.011,0.3,1.3,11.56,4.5,0.6,actuator_zwak
CV-023,19,108,butterfly,4,elektrisch,111132,110.0,214.6,-0.13,7.96,1.04,1.46,0.0,0.018,1.3,1.4,12.32,4.5,0.36,actuator_zwak
CV-023,20,114,butterfly,4,elektrisch,97470,123.0,224.1,-0.35,7.91,1.28,1.77,0.0,0.024,0.6,2.6,12.2,4.2,0.47,actuator_zwak
CV-024,1,0,butterfly,8,pneumatisch,0,66.0,206.9,-0.75,3.03,1.0,1.57,5.0,0.016,2.9,1.8,4.06,5.9,0.36,actuator_zwak
CV-024,2,6,butterfly,8,pneumatisch,10704,150.0,227.3,-0.28,3.32,0.93,1.41,5.5,0.011,2.4,2.2,5.09,6.0,0.52,actuator_zwak
CV-024,3,12,butterfly,8,pneumatisch,10728,199.0,229.4,-0.43,3.08,1.38,1.4,5.6,0.012,2.7,1.3,5.56,5.8,0.4,actuator_zwak
CV-024,4,18,butterfly,8,pneumatisch,31338,159.0,212.7,-0.4,3.58,0.8,1.29,5.5,0.017,3.1,1.1,4.88,5.6,0.6,actuator_zwak
CV-024,5,24,butterfly,8,pneumatisch,30192,79.0,190.9,-0.78,3.94,1.12,1.01,5.4,0.012,2.9,1.4,6.03,5.7,0.31,actuator_zwak
CV-024,6,30,butterfly,8,pneumatisch,32790,88.0,187.2,0.82,4.33,0.89,1.11,6.5,0.015,1.8,1.5,6.16,5.5,0.42,actuator_zwak
CV-024,7,36,butterfly,8,pneumatisch,37620,62.0,186.7,0.16,4.89,1.28,1.4,5.6,0.017,2.6,1.8,6.84,5.5,0.54,actuator_zwak
CV-024,8,42,butterfly,8,pneumatisch,63840,90.0,186.8,0.19,5.57,1.02,1.83,6.8,0.015,0.8,2.3,8.66,5.4,0.21,actuator_zwak
CV-024,9,48,butterfly,8,pneumatisch,47280,187.0,202.2,-0.14,4.77,0.69,0.92,6.9,0.021,3.8,2.0,7.98,5.3,0.31,actuator_zwak
CV-024,10,54,butterfly,8,pneumatisch,42390,144.0,193.3,0.19,5.54,0.79,1.32,6.4,0.018,2.4,1.8,7.48,5.2,0.29,actuator_zwak
CV-024,11,60,butterfly,8,pneumatisch,81120,55.0,230.1,-0.09,6.27,0.96,1.29,7.5,0.012,0.6,2.2,9.83,4.9,0.6,actuator_zwak
CV-024,12,66,butterfly,8,pneumatisch,40260,48.0,195.5,0.42,5.94,1.12,1.88,6.9,0.027,1.2,1.9,9.9,5.0,0.54,actuator_zwak
CV-024,13,72,butterfly,8,pneumatisch,53640,154.0,195.2,0.38,6.76,0.95,1.81,7.3,0.01,1.1,2.2,10.23,4.9,0.3,actuator_zwak
CV-024,14,78,butterfly,8,pneumatisch,45318,162.0,161.7,0.99,7.44,0.86,2.02,7.6,0.016,-0.3,1.2,10.97,4.8,0.29,actuator_zwak
CV-024,15,84,butterfly,8,pneumatisch,105000,154.0,215.4,0.27,7.23,1.2,1.4,7.1,0.018,1.8,2.2,10.95,4.8,0.58,actuator_zwak
CV-024,16,90,butterfly,8,pneumatisch,57330,108.0,180.3,-0.3,7.19,1.29,1.75,8.3,0.026,1.5,2.2,11.41,4.6,0.5,actuator_zwak
CV-024,17,96,butterfly,8,pneumatisch,104352,163.0,199.9,-0.29,7.89,0.89,1.31,8.3,0.014,0.5,2.2,12.5,4.6,0.58,actuator_zwak
CV-024,18,102,butterfly,8,pneumatisch,146064,147.0,190.2,0.12,8.06,1.09,1.39,8.2,0.013,1.7,2.0,11.87,4.7,0.22,actuator_zwak
CV-024,19,108,butterfly,8,pneumatisch,156276,180.0,165.8,0.27,7.65,0.87,1.04,7.7,0.015,0.8,1.6,11.18,4.4,0.36,actuator_zwak
CV-024,20,114,butterfly,8,pneumatisch,181146,106.0,191.9,-0.03,7.58,0.88,1.17,9.0,0.02,0.7,1.0,11.1,4.3,0.38,actuator_zwak
CV-025,1,0,globe,4,elektrisch,0,80.0,169.7,-0.08,4.99,0.72,1.75,0.0,0.01,2.6,2.3,7.89,6.0,0.5,pakkinglek
CV-025,2,6,globe,4,elektrisch,11298,125.0,213.3,0.02,4.84,0.92,1.54,0.0,0.026,2.8,1.8,7.25,5.9,0.51,pakkinglek
